institution_id,language_code,institution_international_name
2800016743,ru,Арктический и антарктический научно-исследовательский институт
26999989,tg,Донишгоҳи Фрӣ-Стейт
890115928,bn,বার্কশায়ার হ্যাথাওয়ে
41860943,is,National Academy of Engineering
158338959,ga,Ollscoil Kerala
4210114001,en,Intelligence in Medical Technologies (France)
32389192,cs,University of Alabama at Birmingham
183816158,cy,Prifysgol Zhaoqing
130701412,es,Universidad de Chernivtsi
1283155146,jv,Panasonic
155660961,es,Universidad de Turku
2800020405,en,Baku Higher Oil School
4210136360,en,Oerlikon (Germany)
4210097810,en,Vårdal Stiftelsen
4210155660,en,Invergowrie Foundation
94444458,cs,Union Theological Seminary
41639379,it,Association of Research Libraries
1284577377,ko,국제전략연구소
135140700,cv,Бонн университечĕ
1341282493,sl,Marks
4210134811,en,Turkish Society of Nephrology
153455119,azb,زیمبابوه بیلیم‌یوردو
199752191,eo,Usona Asocio de Observantoj de Variaj Steloj
4210109115,en,Mathleaks
36738375,zh-cn,韩神大学
2800731441,hi,केरल सरकार
4387154231,en,Instituto de Geografía Tropical
268303160,cy,Prifysgol Meddygol Warsaw
4210148435,en,Center for Health and Learning
4210149995,en,Ministry of the Environment of the Czech Republic
90803817,ca,Universitat del Rosario
4210134764,en,Arizona Youth Partnership
3129828962,en,National Postgraduate Medical College of Nigeria
170935008,co,Pontifícia Universidade Católica de Minas Gerais
1286593407,ja,文明博物館
169521973,zh-hans,新墨西哥大学
184565670,uk,Джорджтаунський університет
4210146392,en,William F. Laman Public Library System
4210093043,en,Semler Research Center (India)
4210127659,en,Gundersen Lutheran Hospital
4210114651,en,Evidence Based Research (United States)
35841627,os,Реконструкцийы æмæ тынгады европæйæг банк
4388482678,en,"State Secretariat for Education, Research and Innovation"
3144123604,zh-hans,英国交通部
151295451,fr,université de Perpignan - Via Domitia
114030911,fa,اوتسوکا
4210145855,en,Institute for Exercise and Environmental Medicine
1341412227,bs,IBM
1306956679,en-gb,Ministry of Defence
125275712,it,Istituto Trudeau
2801048434,ja,国立第一次世界大戦記念博物館
2802129078,de-ch,Konkoly-Observatorium
1335987611,ne,इन्टरपोल
173146385,lv,Franklins
4210116269,en,Insync Technology (United Kingdom)
118373667,vec,Università Nasionałe de Siensa e Tecnołozia de Seul
189957204,be,Універсітэт Паўднёвай Дакоты
2801554813,it,Comic Relief
4210103875,en,NEAL (Algeria)
4210157687,en,O.D. 260 (United States)
2801772028,pl,Duma Państwowa Federacji Rosyjskiej
12859529,he,אוניברסיטת ניירובי
2799655038,en-gb,Floreasca Hospital
186359701,sk,Shell Oil Company
4210145426,en,Institut National de Santé Publique
891303086,en-gb,Malaysian Institute of Microelectronic Systems
1293226324,be-tarask,"Арганізацыя Аб’яднаных Нацыяў па пытаньнях адукацыі, навукі і культуры"
2801402630,id,Pemerintah Metropolitan Seoul
4210089276,en,Parasim (United States)
4210113255,en,Chronos (France)
9217761,el,Γουεστινχάουζ Ελέκτρικ
63596082,arz,جامعة تونس المنار
3125347698,de-ch,Babeș-Bolyai-Universität Cluj
113643904,arz,جامعة بني سويف
99297268,ar,جامعة الحسن الثاني بالدار البيضاء
2801582894,fr,Netherlands Bioinformatics Centre
862255436,es,Merck Serono
4210086832,en,Gunnar Nilsson Cancer Foundation
2802665821,de,Media Development Authority
1329325741,wuu,飞利浦
109144446,ar,الأكاديمية البافارية للعلوم والإنسانيات
180949307,fr,Institut de technologie de l'Illinois
4210126941,en,Hermes Medical Solutions (United Kingdom)
2802841409,en-gb,Norwegian Armed Forces
385545280,frr,IUPAC
189462010,arz,جامعة بروناى دار السلام
181840440,sr,Универзитет у Одеси
79516672,ar,جامعة لويزيانا في لافاييت
110116418,sr,Универзитет махараџа Сајаџиро у Бароди
113643904,ja,ベニ＝スエフ大学
167420956,sk,Technická universita Vilnius
2801845744,arz,مستشفى تورونتو العام
3131649423,it,Aspire Academy
4387153129,en,Universidad Nacional de Juliaca
2800016743,zh-hans,北极与南极研究所
161046081,el,Πανεπιστήμιο του Φράιμπουργκ
2801240501,ja,日本製鋼所
4401200332,en,Ellison Institute of Technology
4210164071,en,Tayler Bequest District Hospital
4210091085,en,Hong Kong Small and Medium Enterprises Association
1308570094,ie,International Olimpic Comité
77107153,ru,Amore Pacific
2800348719,zh-hans,辨喜瑜伽大学
4210161282,en,Royal Physiographic Society of Lund
4210161867,en,Católica del Norte Fundación Universitaria
1315501941,ru,Международная организация по миграции
171831053,id,Office of Chief Medical Examiner of the City of New York
2799639543,ur,یونیورسٹی آف دی نیشنز
19268510,sl,Qualcomm
202126657,zh-hant,曲阜師範大學
1290603121,gn,Tesãi Arapygua Atyguasu
2802264141,en,Association of State and Territorial Health Officials
4210096722,en,Nubad (United States)
294728872,zh-hk,女王陛下稅務及海關總署
1289568071,fa,مرکز درمانی ارتشی بروک
3171673259,da,Eskilstuna Kommune
2802007472,ku,Hikûmeta Herêma Kurdistanê
2802015217,de,Hochschule für Tanz und Zirkus
3130610165,be,каледж Жан-дэ-Брэбёф
51532219,tg-latn,Donişgohi Linkoln
2973104256,en,Robotnik Automation
4210112897,en,Al Furat University
107639228,lt,Notr Damo universitetas
4210153016,en,Irrua Specialist Teaching Hospital
2951191494,be-tarask,Вышэйшая школа прыкладнога мастацтва
1338438537,ta,இசுசூ
2802774681,en,Carey Baptist College
2799341698,en,Genedata
2801546011,lv,S. Kirova Kara medicīnas akadēmija
928460267,ur,انڈیپینڈینس یونیورسٹی
4210115640,en,National Meteorological Service
2801461044,ga,Eglin Air Force Base
161203489,zh-hk,楊斯鎮州立大學
4210166136,en,ACRE (Czechia)
2802964274,ga,"Interface, Inc."
4210146433,en,Lucotec (Brazil)
2800601021,nl,Richmond Medical Center
4210165879,en,Health PEI
4210135920,en,Alberta Newsprint Company (Canada)
35841627,ms,Bank Eropah untuk Pembinaan Semula dan Pembangunan
159176309,sr-ec,Универзитет у Хамбургу
4210160477,en,Institut für Angewandte Zellkultur (Germany)
4210098064,en,Momentum (United Kingdom)
2800656170,zh,蘇格蘭醫學聯合會
206935292,ga,Ollscoil Shaqra
2802930190,nl,Centraal Instituut voor Hogere Tibetaanse Studies
178165815,ca,Universitat Estatal d'Astracan
3131177233,ga,Ollscoil Adesh
4210156114,en,HST TechnoLogic (Czechia)
2800387288,ast,Comisión Europea
4210166271,en,"Center for Surveillance, Epidemiology, and Laboratory Services"
114150738,sv,Fu Jen katolska universitet
91465866,gpe,Garden City University College
1288487710,ca,Fons Internacional per al Desenvolupament Agrícola
4210121414,en,Panzi Foundation
4210106225,en,Service Volontaire International
4210135637,en,Asociacion Para Evitar la Ceguera en México Hospital Dr. Luis Sánchez Bulnes
4210127567,en,Yancheng Third People's Hospital
8264552,az,Lublin Politexnik Universiteti
1293392918,fr,ministère des Affaires étrangères de l'Arabie Saoudite
4210162078,en,General Engineering and Research (United States)
4210088504,en,Kibale Chimpanzee Project
172633693,zh,thomas edison state college
4210108009,en,Haseki Eğitim ve Araştırma Hastanesi
33585257,ne,अन्ना विश्वविद्यालय
126345244,azb,پورتلند ایالتی بیلیم‌یوردو
47631775,azb,همپشایر کالجی
2802173692,az,Papa Elmlər Akademiyası
135790613,ro,Școala Națională de Studii Politice și Administrative
151651118,ca,Universitat Lincoln
62856769,eo,Saudi Aramco
4210143500,en,Gestamp (Sweden)
2799799709,hr,Saitama
2800486115,da,Art Gallery of New South Wales
4210108877,en,Springfield Neurology Clinical Trials
148520331,de,Kinnaird College for Women
65196183,zh-hant,大同大學
2801187332,he,אקדמיה דיי לינצי
38877650,sl,Univerza Zhengzhou
4210123685,en,Nine Health CIC (United Kingdom)
100296615,en,French Civil Aviation University
2250955327,mk,Хуавеј
1330063522,bi,Johnson
2802932681,hy,Նեապոլի գեղարվեստի ակադեմիա
3131419120,ceb,Fr. Saturnino Urios University
103356709,ru,Обудский университет
3163674118,es,YWCA USA
4210131459,en,Institute of Economic and Social Development
1322144052,ca,Companyia Aeronàutica Unificada
2800069670,ja,建築とデザインのNEWSCHOOL
126913320,da,Dai Nippon Printing
207547235,zh-cn,本哈大学
2802970437,fr,Laredo Community College
103187081,fr,Smithsonian Institution
2802626578,kn,ಆಕ್ಸ್‌ಫರ್ಡ್‌ ವಿಶ್ವವಿದ್ಯಾನಿಲಯದ ಮುದ್ರಣಾಲಯ(ಆಕ್ಸ್‌ಫರ್ಡ್ ಯೂನಿವರ್ಸಿಟಿ ಪ್ರೆಸ್)
1335290417,fr,Animal Health Trust
12609526,so,Machadka Cilmibaadhista Cadaalada iyo Dabagalka Dambiyada Qaramada Midoobay
68415526,fr,Federal Reserve Bank of Dallas
2802859012,ja,ベッカー・カレッジ
205783295,hy,Կոռնելի համալսարան
157485424,en-ca,KAIST
157536573,ru,Институт Пастера
4210108146,en,Wor-Wic Community College
145019703,ar,جامعة الزيتونة الأردنية
201719341,en,Daito Bunka University
4210165960,en,Xennia Technology (United Kingdom)
353511720,ko,쿠바 라틴아메리카 의과대학
82724352,en-gb,Universiti Teknologi MARA
4210151785,en,Linde (United Kingdom)
1283092701,es,Saint Barnabas Medical Center
4210142356,en,Acoustic MedSystems (United States)
4210116596,en,University of Kivu
2802384920,en,John C. Stennis Space Center
2800015558,eo,Lernejo Phillips Exeter
4210104625,en,Reflective X Ray Optics
1321434546,ast,Observatoriu Européu Austral
4210136053,en,Kazan Research Institute of Aviation Technologies
42321615,cy,Coleg Goucher
2800562495,sr,Центар за обуку космонаута Јуриј Гагарин
52064589,zh-hans,亚特兰大大学
4210104239,en,JV Projekt (Czechia)
162015237,ja,ヴィスマール専門大学
2800072493,pt,Instituto Nacional de Estatística
1309532762,de,BlackBerry
118347636,vi,Đại học Quốc gia Úc
4210090858,en,Nanjing Zhongyi Architectural Design Institute (China)
2802675445,en,Steve Biko Hospital
2802907216,eu,MacDowell
78037679,ca,Universitat de Tromsø
4210148107,en,Space Engineering University
2802080466,en,South Carolina Technical College System
57150801,ru,Sasol Limited
3129271201,en,Instituto Superior de Ciências Educativas
4210103848,en,Anton Paar (Switzerland)
83123760,arz,جامعة شاهد رجائى لتدريب المعلمين
4210127098,en,UCB Pharma (United States)
119561980,fa,یومی‌کور
188884621,es,Universidad Politécnica de Łódź
4210112217,en,NamesforLife (United States)
4210151062,en,Asanogawa General Hospital
98259816,zh-hant,倫敦大學伯貝克學院
1341284090,nn,Kungliga Vetenskapsakademien
4210108056,en,Horta (Italy)
1281412581,zh,公共利益科學中心
865915315,fr,université libre d'Amsterdam
148158369,en,State University of Semarang
4210142196,en,Hiroshima Prefectural Library
4387930221,en,NOAA Climate Prediction Center
2802698788,en-gb,Croydon College
4210142029,en,Institute of Electrophysics
4210099495,en,Lifecare Innovations (India)
4387152421,en,Zhebei Mingzhou Hospital
4210091252,en,ProSensing (United States)
4210119584,en,Fundacion Arriarán
875728190,ne,पूर्वांचल विश्वविद्यालय
1286959531,fj,Matabose Kei Vuravura
41860943,pcd,National Academy of Engineering
172780181,uk,Університет Пенджабу
181343428,fi,Zagrebin yliopisto
4210139908,en,Associazione per l'Alta Formazione Giuridico-Economica
48967780,zh-cn,穆伦堡学院
219826191,ku,Universidade do Estado de Minas Gerais
221450849,ko,비오비오 대학교
49702814,en,Mewar University
266595603,tet,Genmab
4210114747,en,Samarkand State Architectural and Civil-Engineering Institute
2801651507,fr,Shelton State Community College
69050122,eo,Proksim-Orienta Universitato
876450715,en,Sterling College
891589998,zh,陞特公司
61893789,tt,Фрайберг тау академиясе
4392738175,en,Israel Democracy Institute
2802019667,fr,Mitchell Community College
1292524976,he,מרכז קרטר
98381234,zh-hant,奧盧大學
89466785,zh,明亚大学
4210165252,en,Povolzhsky Research Institute of Ecological and Meliorative Technologies
4210091838,en,Government of Ukraine
52357470,mr,ओहायो राज्य विद्यापीठ
4210167030,en,Research Detectors (United States)
888914950,en,Boise Cascade
4210105456,en,Tierra
4210097587,en,Oaks Hospital
2799730327,kk,Еуропа кеңесі
4210093360,en,Schuler Scholar Program
4210129088,en,Empresa de Pesquisa Agropecuária do Estado do Rio de Janeiro
2802320993,eo,Komisio pri Baseno de Ĉado
2801137819,en,Dixie Regional Medical Center
2799730327,mr,युरोपियन परिषद
4210145660,en,Bio-Medical Science (South Korea)
4210127221,en,Department for Education
187887247,fr,université nationale de pédagogie de Daegu
4210105222,en,Catator (Sweden)
4210135712,en,Suga International Holdings (China)
4210106956,en,New Orleans Musicians Assistance Foundation
230915877,es,Colegio Americano de Grecia
4210091448,en,Wolframcarb (Italy)
4210161857,en,Alpina (Slovenia)
106887733,vec,Novozymes
4210112705,en,Winter Cereal Trust
4210140909,en,Orchestra of the Age of Enlightenment
149910238,hy,Քենթի պետական համալսարան
1279686153,ga,Fluor Corporation
102808428,fr,université d'État de Tbilissi
4210149136,en,Carbon Carbon Advanced Technologies (United States)
4210094073,en,Sault Ste. Marie Area Public Schools
141930428,ca,Universitat Central de l'Equador
4210123492,en,Advanced Technology & Materials (China)
4210166784,en,École Nationale Supérieure des Arts Décoratifs
111088046,el,Πανεπιστήμιο της Βοστώνης
189774192,zh-hant,科羅拉多學院
93593358,ja,赤十字国際委員会
4210126501,en,TechSoup
97098773,cs,Webster University
39498419,fa,دانشگاه واسط
196829312,pl,La Trobe University
124335351,uk,Народний банк Китаю
4392738134,en,Royal Marsden Cancer Charity
1293796582,en,SEAT S.A.
154986956,nb,Det europeiske senter for middelslange værvarsler
3130965160,fr,université d'Arusha
1304808963,nl,National Park Service
109147379,zh-hans,恩智浦半导体
28166907,tl,Suriang Karolinska
4387154257,en,Gansu Education Department
1294991024,en,Air University
3130270872,hu,Moszkvai Csajkovszkij Állami Konzervatórium
10734018,hy,Akamai Technologies
4210142265,en,KromaTiD (United States)
909555,de,SES S.A.
3133096382,zh-hant,印尼多媒體大學
4210117955,en,Okayama Psychiatric Medical Center
2802727250,ca,Institut Polonès d'Afers Internacionals
1320557632,fa,کمیسیون مشترک اعتباربخشی سازمان‌های مراقبت سلامت
2800965796,arz,مستشفى الملك فيصل التخصصى
214657376,bn,দাভানগেরে বিশ্ববিদ্যালয়
4210096584,en,Centro Universitário de Goiás
82724352,tl,MARA University of Technology
2801004261,it,Mary Free Bed Rehabilitation Hospital
4210092891,en,Toronto Dementia Research Alliance
68947357,sh,Univerzitet u Strasbourgu
121934306,fr,université Tufts
4210145725,en,Catholic Charities of the Diocese of St. Cloud
224954996,nl,Sint Martinus van Porres Universiteit
1288323106,uk,Королівське географічне товариство
4210157134,en,Genbody (South Korea)
2799487621,sk,Archeologické múzeum (Záhreb)
165735259,ko,군마 대학
27765905,ru,Северо-западный университет (ЮАР)
4210102730,en,South Bohemian Chamber of Commerce
2802510431,uk,Global Resource Information Database
4210136255,en,Millar Western (Canada)
177064439,sl,Univerza Burgundije
95457486,sr-el,Univerzitet Kalifornije u Berkliju
175704753,fr,North Seattle College
4387152536,en,Sociomedical Institute
4387152087,en,Juris (Germany)
4387156224,en,Wet Tropics Management Authority
2801035721,sv,Entomological Society of America
266595603,tk,Genmab
106107269,ga,Coláiste Claremont McKenna
1333512998,ca,Oficina del Cens dels Estats Units
2801560603,pl,Anchorage
2801117303,id,Perpustakaan Negeri Rusia
1283382300,sw,BMW
4387155681,en,Annai Velankanni College
205156485,mus,Rohde
4210117866,en,Carl Vinson VA Medical Center
114499477,nb,Universitetet i Fort Hare
188884621,nl,Lodz University of Technology
4210086381,en,Oregon Public Broadcasting
2800791244,eu,Sinai-Grace Ospitalea
79891267,de,Singapore Management University
932564295,en-gb,International Institute of Social History
133868755,vi,Đại học Y khoa Thượng Hải
183111857,ka,მალმეს უნივერსიტეტი
181171540,ba,И. Н. Ульянов исемендәге Сыуаш дәүләт университеты
1289762815,nl,Royal Society
22442739,da,Universitetet i Taipei
4387154388,en,Institut Regional du Cancer de Montpellier
4210145401,en,Leuven Security Excellence Consortium
1302485747,zh-hans,威瑞森通信
18014758,ar,جامعة سايمون فريزر
27746466,pl,Naval Group
49278261,sv,Assam University
73305655,id,AkzoNobel
192268740,eo,Universitato de Alĝero
1288702032,ar,وزارة التعليم (نيوزيلندا)
4210092278,en,Faroe Islands National Museum
207547235,fr,université de Banha
4210150457,en,Haute École Léonard de Vinci
251738,zh,愛丁堡納皮爾大學
4210112518,en,Tomita Hospital
204136569,tt,Ачык университет
5490798,ku-latn,Deere & Company
1289387233,en,Natural Resources Conservation Service
4210092812,en,Institut für Umformtechnik (Germany)
910567637,eo,Universitato de Sankt-Johano Fisher
11986463,it,Università IUAV di Venezia
65845829,uk,Вірменський державний педагогічний університет
2800052891,pt-br,Royal Institute of British Architects
4210110434,en,Awite Bioenergie (Germany)
4210139784,en,Korea Regional Economic Reserach institute
4210095766,en,EDG Equipamentos e Controles (Brazil)
156802259,he,בית הספר הרפואי של מזרח וירג'יניה
96679780,fa,دانشگاه چوئو
2802160682,nl,Welsh Government
2802090665,ur,یونیورسٹی آف الاسکا سسٹم
4388891876,en,"Consejería de Universidad, Investigación e Innovación"
204866599,en,VA Palo Alto Health Care System
140963716,eo,Lukoil
188127544,sje,Amnesty International
4210155422,en,Workit Health
149704539,ko,디킨 대학교
163113649,ar,جامعة شرق نيومكسيكو
41852639,zh,聯合國基金會
103585767,en,Niagara County Community College
2801424531,ca,Govern de Bengala Occidental
134784518,zh-hant,卡拉奇工商管理學院
4210143611,en,Research Institute of Agricultural and Food Economics
4210164536,en,Ara Parseghian Medical Research Foundation
4210117518,en,Dagestan State University
142947616,ca,Institute of Cancer Research
4210163387,en,Pall Corporation (Germany)
162290304,zh-hans,圣安娜高等研究学院
4394709274,en,IGRAC
2800425962,ca,Oficina Central de Planificació
1335043937,de,UF Health Shands Hospital
193531525,arz,جامعة جورج واشنطن
2802091893,ur,اولمپک کالج
1322829787,bn,এসআইএল ইন্টারন‌্যাশনাল
2800486126,en,Central Norway Regional Health Authority
202735123,ar,جامعة ذي قار
165972669,de,Universidade Federal da Integração Latino-americana
2252078561,mt,Facebook
24190266,is,HSBC
7882870,nn,University of Glasgow
2801105518,ko,인도산업연합
1320745970,ckb,ڕێکخراوەی خۆراک و کشتوکاڵ
28777237,uk,Oki Electric Industry
1286959531,mwl,Naciones Ounidas
142509341,de,College of the Atlantic
90438679,eu,Kim Il-sung Unibertsitatea
2801994115,nqo,ߋߙߐߔߎ߬ ߝߏ߬ߟߏ߲߬ߝߊ߬ߟߊ߲߬ߕߍ ߖߋ߬ߕߌ߰ߘߊ
2801405528,en,Netherlands Institute for Sound and Vision
16391192,cy,Prifysgol Tel Aviv
4210092033,en,Diasa Industrial (Spain)
4210132306,en,Česká Speleologická Společnost
39555362,bg,Уорикски университет
84724731,de,Universidad De La Salle
861853513,hr,Sveučilište Sapienza
882437043,de,AGCO
2802218658,ja,ワイ・アイ・ティー
376102,eo,Instituto Volkani
103497121,ga,"Ollscoil Stáit Nua-Eabhrac, Purchase"
4210120193,en,Wuxi Wind Power Design and Research Institute
199639920,ja,トルーマン州立大学
2802896684,hy,Կինոարվեստի և գիտության ակադեմիա
2801543802,de,Phoebe Putney Memorial Hospital
185177349,kk,Casio
26653445,es,Tellabs
102298084,yo,Andrews University
2802773633,en-gb,Christchurch Hospital
4391767746,en,Netherlands Earth System Science Centre
900890020,hu,Palermói Egyetem
4210138833,en,Society For Development Alternatives
24214720,zh-hk,漢城大學
34752639,zh,加拿大罕见病组织
182003036,fr,IDEO
4210139233,en,St. Margaret's Hospital
4432739,be,Бергенскі ўніверсітэт
1326427960,ja,フレッド・ハッチンソン癌研究センター
3133190603,en,Bamiyan University
4210091809,en,Shanghai Third People's Hospital
162212782,sl,Centralna državna univerza
91950636,ar,يونيسيس
2800457924,nl,St. Elizabeth Regional Medical Center
74680897,mwl,Procter
2802180431,sv,Russellgruppen
50310733,az,Portuqaliya Mərkəzi Bankı
915071762,es,Fundación para la Educación Económica
4210131370,en,Landesarchiv Baden Württemberg
2799441957,yi,ייווא
44852757,de,Liverpool Hope University
1289762815,nqo,ߙ߭ߏߦߊߟ ߛߏ߬ߛߊߦߑߕߌ߬
1289490764,nn,Centers for Disease Control and Prevention
2802201010,es,Establecimiento de Armamento Atómico
110325482,fr,Eastern Kentucky University
4210119195,en,Korea Exercise Rehabilitation Association
2799517759,cy,Y Groes Goch i Siapan
75778554,nb,Universidad Técnica Federico Santa María
120640012,id,Sumitomo Rubber Industries
95583923,eo,Direction générale de l'Armement
24943067,sco,Fudan Varsity
4210092385,en,Terra Scenica
119487337,tr,Yaskawa Electric Corporation
2800797889,ja,ノースリッジ病院
2801852214,de,University of Washington Medical Center
75124487,zh-cn,格但斯克医科大学
245322490,nl,Wit-Russische Pedagogische Staatsuniversiteit
4210119588,en,Kirkstall (United Kingdom)
19880235,fr,université d'État de Moscou
16097986,ku,Zanîngeha Valensiyayê
2799726227,ja,国際学院埼玉短期大学
23965814,en,Cancer Care Ontario
3129222093,en,University of Fredericton
4210093444,en,ACCE Institute
1292359360,km,អង្គការ សន្ធិសញ្ញា អាត្លង់ទិក ខាងជើង
86797954,de,Biotronik SE & Co. KG
120234788,en,Imam Hossein University
1296914515,sv,Royal Academy of Arts
82497590,el,Πανεπιστήμιο Όμπερν
2800496781,fr,North Shore University Hospital
2799389969,ca,Observatori Lowell
2802467677,eu,Europako Lan Segurtasun eta Osasun Agentzia
1291458624,zh,前瑞典國防研究部
1297540436,bn,বায়োজেন
1320481043,pa,ਯੂਰਪੀ ਸੰਘ
70983195,el,Πανεπιστήμιο των Συρακουσών
19128659,zh,印度尼西亚科学院
99613584,yue,國立臺北大學
1300504238,hr,Piaggio
108865366,la,Human Genome Sciences
156118397,ga,Ollscoil Solent
2802383966,ga,University of the Commonwealth Caribbean
2800724396,lb,Solomon R. Guggenheim Museum
4210127216,en,Ministry of Transport
10902133,gl,Universidade Jaume I
2803024005,ja,シャボー宇宙科学センター
6240851,en,Yerevan State Medical University
26072440,en,"Indian Institute of Information Technology, Allahabad"
207528943,en,Chengdu Medical College
4210107066,en,Eminent Services Corporation (United States)
25217355,it,Università di Pavia
1321434546,ru,Европейская южная обсерватория
2801069124,fr,Sentara Martha Jefferson Hospital
168864056,pt,Universidade Bilkent
1290900354,nl,Tufts Medical Center
2800908891,ur,ہائنڈز کمیونٹی کالج
15766117,de,Universität Graz
166311279,nl,Wacom
114616248,ba,Пенза дәүләт университеты
3130777500,ga,Ollscoil Turan
2802722741,fr,Council for British Research in the Levant
2799391115,de,Deutsches Museum
124601658,id,Universitas Parma
230965063,eo,Uganda Administra Instituto
230495080,he,אוניברסיטת לימריק
90259746,zh,首都经济贸易大学
4210138445,en,Gaudenzia (United States)
4210106447,en,Yedikule Surp Pırgiç Ermeni Hastanesi
3130796309,yo,Cavendish University Uganda
1280755829,sq,Korpusi i Paqes
2800963090,hu,Vatikáni Apostoli Levéltár
188538660,pnb,یونیورسٹی آف کولوراڈو
889804353,zh-hans,罗伯特·博世有限公司
3148078479,en,Department of Canadian Heritage
202276237,ca,Universitat de Medicina de Graz
1314586196,ar,وزارة العدل الأمريكية
863896202,ru,Делийский технический университет
34661226,ja,政治・憲法研究センター
2800717019,hi,वुल्फ़्सन चिकित्सा केन्द्र
4210113885,en,Crown Investments Corporation (Canada)
2927902038,en,Eli Whitney Museum
137799390,pt,Universidade das Índias Ocidentais
122544976,cy,Prifysgol Hebron
3025886734,ja,西ロサンゼルス法科大学
209549992,zh-hant,三江學院
1334329717,mdf,Сембе масторонь банксь
129604602,tt,Сидней университеты
4210164842,en,Universidad Amazonica de Pando
15366983,es,Universidad Nacional de Río Cuarto
4387152181,en,NIHR Great Ormond Street Hospital Biomedical Research Centre
4210089699,en,Kansas City Indian Center
4210158207,en,Hospital Virgen de los Lirios
67266860,ga,Ollscoil Itaúna
3022877607,es,AnMed Health Medical Center
2801803737,ast,Comunidá de Desenvolvimientu d'África Austral
217085601,gpe,University of Namibia
2802488231,ml,സിൽചാർ മെഡിക്കൽ കോളേജ് ആൻഡ് ഹോസ്പിറ്റൽ
4210142008,en,San Antonio Area Foundation
2801247003,ta,ஐக்கிய நாடுகள் பொருளாதார மற்றும் சமூக சபை
174143326,sq,Akademia maqedonase e Shkencave dhe e Arteve
2802531770,be-tarask,дзяржаўны лад Японіі
83790135,zh,惠而浦
3130986802,ca,Universitat Zokei de Tòquio
4210149189,en,Hospital Sultanah Bahiyah
1320288732,mn,ургамал
3171673259,nn,Eskilstuna kommun
181840440,sv,Universitetet i Odessa
1303371618,sk,Medzinárodná telekomunikačná únia
4210090763,en,BT Signaal (Norway)
4210164382,en,Women Make Movies
4210138316,en,Occupational Safety Research Institute
2799889659,nl,Denver Zoo
4210128037,en,Sharp HealthCare Foundation
2801565621,ja,テキサーカナ大学
145311948,ur,جامعہ جونز ہاپکنز
265637623,nds,College of Medicine
79619799,azb,بیرمنقام بیلیم‌یوردو
1245340,ru,Mitsubishi Heavy Industries
50050410,ha,Jami'ar Faransa ta Masar
4210142864,en,Consorzio Interuniversitario Nazionale EnSiEL
2802406416,it,Military Sealift Command
4210137459,en,Advanced Technology Systems Company (United States)
81461992,zh-sg,俄亥俄卫斯理大学
9360294,es,Universidad de Bolonia
273905872,en,National Australia Bank
1285399213,ko,옥스팜
145325580,sv,Deloitte
49439280,ko,키르기스스탄 국립대학교
4647051,be,Пікардыйскі ўніверсітэт імя Жуля Верна
4210139749,en,Engineering Arts (United States)
10805791,ja,共立女子大学
4210166782,en,Virginia Tech Services
317021637,pnb,جناح طبی تے دندان سازی کالج
112898310,nl,Menlo College
2802461616,sco,Guildhall School of Music and Drama
863928135,fa,بانک تجاری هامبورگ
1334329717,el,Παγκόσμια Τράπεζα
4210101957,en,Acrion Technologies (United States)
150702061,he,האקדמיה ללימודי כלכלה של מודלובה
4210131171,en,Collegium Carolinum
4210102868,en,Dr. Reddy's Laboratories (Netherlands)
53472387,it,A1 Telekom Austria Group
90259746,ur,کیپٹل یونیورسٹی آف اکنامکس اینڈ بزنس
2802373619,pt-br,Governo do Reino Unido
3130105584,la,Universitas Autonoma Guerrerensis
116268893,ja,ブラジル環境・再生可能天然資源院
52890796,ur,مسیسپی کالج
37461747,my,ဝူဟန်တက္ကသိုလ်
1291431925,ml,മോസില്ല ഫൗണ്ടേഷൻ
4210094528,en,Evangelische Hochschule Berlin
2801795740,mt,Hospital de Sant Pau
189981527,nl,Oral Roberts University
207624831,cs,Slovenská akademie věd
51812067,zh-hant,朱尼亞塔學院
4210153799,en,Centre Universitaire de Relizane
4210140273,en,British American Tobacco (Japan)
173012211,nl,Loyola University New Orleans
2802169916,ru,Progeria Research Foundation
4210144253,en,Villeroy & Boch (Germany)
2802302806,zh-cn,东华东院
51205905,de,KEDGE Business School
4210157247,en,Sistema (Russia)
60810045,es,Acerinox
86519309,gl,Universidade de Texas en Austin
4210149999,en,Andalusian Centre for Nanomedicine and Biotechnology
3129943469,tl,Kolehiyong Estatal ng Antigua
4210164558,en,Universitas Katolik Darma Cendika
121797337,eo,Universitato de Lejdeno
888655202,cs,American Congress of Obstetricians and Gynecologists
4210154831,en,Educational Foundation for Women in Accounting
8961855,ba,Мексика милли автономиялы университеты
186862513,arz,جامعة ولايه اوش
114972647,uk,Університет Йорданії
4210119030,en,"Mental Illness Research, Education and Clinical Centers"
106542073,en-gb,University of Calcutta
4210087764,en,Institute for Transfusion Medicine
96673099,it,Università Tecnica della Danimarca
2801999730,fi,Leipzigin konservatorio
2802351097,en,Great Barrier Reef Marine Park
166311557,zh-hant,洛杉磯城市學院
2802598629,en,CRDF Global
39555362,he,אוניברסיטת ווריק
90731587,zh,皇家工程院
4210157421,en,Hokkaido Prefectual Police
4210164400,en,Halkey-Roberts (United States)
3132024007,ja,聖セシリア女子短期大学
211070993,ja,国家・国際経済大学
194716290,ru,Китайская академия космических технологий
1286329397,nn,United States Geological Survey
2799591230,sh,"Dallas County, Texas"
