funder_id,funder,country_iso_alpha2_code,description,homepage_url,ror_id,openalex_id,wikidata_id,image_url,thumbnail_url,updated_date,created_date
4320329571,Societat Catalana de Digestologia,ES,,,,F4320329571,,,,2024-08-28,2023-02-13
4320317035,Korea University Medicine,KR,hospital in South Korea,http://www.kumc.or.kr/index.jsp,02cs2sd33,F4320317035,Q6431743,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Korea University Ansan Hospital.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Korea University Ansan Hospital.JPG&width=300,2024-08-30,2023-02-13
4320311286,"Senatsverwaltung für Bildung, Jugend und Wissenschaft, Berlin",DE,,http://www.berlin.de/sen/bjw,02jexx044,F4320311286,,,,2024-08-30,2023-02-13
4320310238,"Scottish Alliance for Geoscience, Environment and Society",GB,"nonprofit organization in Edinburgh, United Kingdom",http://www.sages.ac.uk,00f2vj333,F4320310238,Q30265026,,,2024-08-29,2023-02-13
4320312189,BioFuelNet Canada,CA,"organization in Montreal, Canada",http://www.biofuelnet.ca,03gnqg065,F4320312189,Q30270941,,,2024-08-30,2023-02-13
4320332976,"Department of Radiology, University of Wisconsin-Madison",US,"public research university in Madison, Wisconsin, USA",http://www.wisc.edu,01y2jtd41,F4320332976,Q838330,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Wisconsin seal.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Wisconsin seal.svg&width=300,2024-08-30,2023-02-13
4320330669,Servicio Extremeño Público de Empleo,ES,,http://www.extremaduratrabaja.es,,F4320330669,Q6126024,,,2024-08-18,2023-02-13
4320326879,State Key Laboratory of Integrated Pest Management,CN,,,,F4320326879,,,,2024-08-30,2023-02-13
4320327937,Institut Teknologi Sepuluh Nopember,ID,public university in Indonesia,https://www.its.ac.id,05kbmmt89,F4320327937,Q7452397,,,2024-08-30,2023-02-13
4320315932,Siebel Stem Cell Institute,US,,,,F4320315932,,,,2024-08-30,2023-02-13
4320311901,OneSight,US,"nonprofit organization in Mason, United States",https://onesight.org,037vd6027,F4320311901,Q30272921,,,2024-08-30,2023-02-13
4320330735,Fondation Seed Capital Fribourg,CH,,,,F4320330735,,,,2024-03-19,2023-02-13
4320322959,Chinese Arctic and Antarctic Administration,CN,organization,http://www.chinare.gov.cn,00pj63h42,F4320322959,Q5100383,,,2024-08-30,2023-02-13
4320337056,Australian Fisheries Management Authority,AU,Australian government agency,http://www.afma.gov.au,,F4320337056,Q4057844,,,2024-07-07,2023-02-13
4320327129,"Markets, Organizations and Votes in Economics",ES,,,,F4320327129,,,,2024-08-30,2023-02-13
4320334531,Novartis Australia,AU,,,,F4320334531,,,,2024-08-30,2023-02-13
4320309482,Oklahoma State University,US,public university system in Oklahoma,http://www.system.okstate.edu,045ntgf29,F4320309482,Q2017355,,,2024-08-30,2023-02-13
4320334644,"Department of Drama, University of Exeter",GB,"public research university located in Exeter, United Kingdom",https://www.exeter.ac.uk,03yghzc09,F4320334644,Q1414861,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Exeposé Logo 2012 - present (cropped).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Exeposé Logo 2012 - present (cropped).jpg&width=300,2024-08-30,2023-02-13
4320309867,Agricultural Research Council,ZA,,http://www.arc.agric.za/Pages/Home.aspx,04r1s2546,F4320309867,,,,2024-08-30,2023-02-13
4320322377,Université Libanaise,LB,Lebanese public university,http://www.ul.edu.lb,05x6qnc69,F4320322377,Q975461,,,2024-08-30,2023-02-13
4320325139,Chemotecnica,AR,"company in Ezeiza, Argentina",http://www.chemotecnica.com/english,0091d4119,F4320325139,Q30271289,,,2024-08-30,2023-02-13
4320308783,Historical Society of Pennsylvania,US,"historical society and special collections library in Philadelphia, Pennsylvania, USA",http://www.hsp.org,05at4t633,F4320308783,Q5773954,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Phila HSP01.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Phila HSP01.jpg&width=300,2024-08-30,2023-02-13
4320319056,Denison University,US,"private college in Granville, Ohio, United States",http://www.denison.edu,05pqx1c24,F4320319056,Q4493503,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Denison University logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Denison University logo.svg&width=300,2024-08-30,2023-02-13
4320314517,International Association for Media and Communication Research,US,,https://iamcr.org,,F4320314517,Q1666339,,,2024-08-20,2023-02-13
4320319558,Bosch-Forschungsstiftung,DE,,,,F4320319558,,,,2024-08-26,2023-02-13
4320313158,American Society of Head and Neck Radiology,US,"organization in Oak Brook, United States",http://ashnr.org,00c69fd82,F4320313158,Q50035987,,,2024-08-30,2023-02-13
4320331577,Helmholtz Graduate School for Macromolecular Bioscience,DE,,,,F4320331577,,,,2024-08-18,2023-02-13
4320309974,Bayer Corporation,US,chemical company and American subsidiary of Bayer AG,http://www.bayerus.com,034ffbg36,F4320309974,Q4874426,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Bayer Logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Bayer Logo.svg&width=300,2024-08-30,2023-02-13
4320320395,"Department of Culture and the Arts, Government of Western Australia",AU,,http://www.dca.wa.gov.au,02yf3ey12,F4320320395,,,,2024-08-30,2023-02-13
4320325356,Julius-Maximilians-Universität Würzburg,DE,university in Germany,http://www.uni-wuerzburg.de,00fbnyb24,F4320325356,Q161976,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Universität Würzburg Logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Universität Würzburg Logo.svg&width=300,2024-08-29,2023-02-13
4320327566,Mitsubishi Tanabe Pharma Corporation,JP,Japanese pharmaceuticals company,https://www.mt-pharma.co.jp,038ehsm73,F4320327566,Q6883161,,,2024-08-30,2023-02-13
4320318796,Instituto Nacional de Ciência e Tecnologia em Teranóstica e Nanobiotecnologia,BR,,,,F4320318796,,,,2024-08-29,2023-02-13
4320307346,Middlesex County Community Foundation,US,,https://middlesexcountycf.org,040xqfw27,F4320307346,,,,2024-08-30,2023-02-13
4320317105,Translational Breast Cancer Research Consortium,US,,,,F4320317105,,,,2024-07-28,2023-02-13
4320335245,"School of Medicine, Keio University",JP,"Private university in Tokyo, Japan",https://www.keio.ac.jp/ja,02kn6nx58,F4320335245,Q815432,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Keio-university-vector-logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Keio-university-vector-logo.png&width=300,2024-08-30,2023-02-13
4320324885,Nanjing Institute of Technology,CN,"undergraduate University in Nanjing, China",http://www.njit.edu.cn,00n6txq60,F4320324885,Q20707809,,,2024-08-30,2023-02-13
4320313000,Academy of Pharmaceutical Sciences,GB,,,,F4320313000,,,,2024-08-26,2023-02-13
4320326953,State Key Laboratory of Modern Optical Instrumentation,CN,,,,F4320326953,,,,2024-08-29,2023-02-13
4320324534,Chronic Granulomatous Disorder Society,GB,"nonprofit organization in London, United Kingdom",http://www.cgdsociety.org,04jrf3m62,F4320324534,Q30264693,,,2024-08-29,2023-02-13
4320313718,Kimberley Foundation Australia,AU,,,,F4320313718,,,,2024-08-27,2023-02-13
4320309448,Les Turner ALS Foundation,US,non-profit organization in the USA,http://www.lesturnerals.org,04ty4v362,F4320309448,Q24534759,,,2024-08-30,2023-02-13
4320306212,Pittsburgh Foundation,US,"nonprofit organization in Pittsburgh, United States",https://www.pittsburghfoundation.org,02p3esj04,F4320306212,Q30296767,,,2024-08-30,2023-02-13
4320309245,"Frederic Burk Foundation for Education, San Francisco State College",US,foundation in United States of America,,,F4320309245,Q45132515,,,2024-07-07,2023-02-13
4320328960,Guangdong Provincial Bureau of Quality and Technical Supervision,CN,,,,F4320328960,,,,2024-08-26,2023-02-13
4320322485,Prinses Beatrix Spierfonds,NL,"medical research funding organization in The Hague, Netherlands",https://www.prinsesbeatrixspierfonds.nl,0011f2t53,F4320322485,Q2795344,,,2024-08-30,2023-02-13
4320307156,American Lung Association of Virginia,US,organization,http://www.lung.org,01p3rh655,F4320307156,Q446094,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/American Lung Association logo 2020.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/American Lung Association logo 2020.svg&width=300,2024-08-30,2023-02-13
4320329756,Shaanxi Science and Technology Association,CN,,,,F4320329756,,,,2024-08-29,2023-02-13
4320328364,Sahlgrenska University Hospitals Research Foundations,SE,,,,F4320328364,,,,2024-08-30,2023-02-13
4320335751,Laboratório Nacional de Nanotecnologia,BR,,http://lnnano.cnpem.br,,F4320335751,Q47462549,,,2024-08-28,2023-02-13
4320326723,Hamamatsu Photonics K.K.,JP,,http://www.hamamatsu.com,,F4320326723,Q5644023,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Hamamatsu Photonics company logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Hamamatsu Photonics company logo.svg&width=300,2024-08-28,2023-02-13
4320308103,Illinois Environmental Protection Agency,US,U.S. state government agency,http://www.epa.illinois.gov,04zq3xb25,F4320308103,Q5999462,,,2024-08-30,2023-02-13
4320333966,American Regent,US,medical product supply company,https://www.americanregent.com,,F4320333966,Q113558863,,,2024-08-30,2023-02-13
4320335683,"Key Laboratory of Coal Resources Exploration and Comprehensive Utilization, Ministry of Land and Resources",CN,,,,F4320335683,,,,2024-08-27,2023-02-13
4320322233,Delhi College of Engineering,IN,premier government university in New Delhi,http://www.dtu.ac.in,01ztcvt22,F4320322233,Q3630445,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/DelhiCollegeOfEngineering BawanaCampus.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/DelhiCollegeOfEngineering BawanaCampus.jpg&width=300,2024-08-30,2023-02-13
4320332816,Carrie Chapman Catt Center for Women and Politics,US,"public research university in Ames, Iowa, United States",https://www.iastate.edu,04rswrd78,F4320332816,Q1136919,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Iowa State University wordmark.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Iowa State University wordmark.svg&width=300,2024-08-30,2023-02-13
4320319857,Iranian Central Oil Fields Company,IR,,,,F4320319857,Q19903356,,,2024-07-14,2023-02-13
4320321554,Christoffel Blinden Mission,DE,international organization,http://www.cbm.org,04bc8dn02,F4320321554,Q314997,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo-Christoffel-Blindenmission.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo-Christoffel-Blindenmission.svg&width=300,2024-08-30,2023-02-13
4320337857,"Department of Entomology, College of Agriculture and Natural Resources, Michigan State University",US,,,,F4320337857,,,,2024-08-26,2023-02-13
4320311143,Midwest Victorian Studies Association,US,learned society,http://www.midwestvictorian.org,,F4320311143,Q55088323,,,2024-03-19,2023-02-13
4320326951,State Key Laboratory of Fluid Power and Mechatronic Systems,CN,,,,F4320326951,,,,2024-08-29,2023-02-13
4320309125,"Dow Materials Institute, Dow Chemical Company",US,"public university near Goleta, California, United States and part of the University of California system",https://www.ucsb.edu,02t274463,F4320309125,Q263064,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of California, Santa Barbara logo.svg","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of California, Santa Barbara logo.svg&width=300",2024-08-30,2023-02-13
4320309932,Agrotain,US,"company in Wichita, United States",http://kochagronomicservices.com,02cm5rz95,F4320309932,Q30264003,,,2024-08-30,2023-02-13
4320331649,Deutscher Verband für Archäologie,DE,umbrella organisation of German archaeological associations,https://www.dvarch.de,,F4320331649,Q1205424,,,2024-08-10,2023-02-13
4320320391,Pfizer Australia,AU,,http://www.pfizer.com.au,042pnza07,F4320320391,,,,2024-08-30,2023-02-13
4320324560,Department of Education of Liaoning Province,CN,,http://www.lnen.cn,0022v2454,F4320324560,,,,2024-08-30,2023-02-13
4320327696,INNOPOLIS Foundation,KR,,,,F4320327696,,,,2024-08-30,2023-02-13
4320314424,American Century Investments Foundation,US,,,,F4320314424,,,,2024-03-19,2023-02-13
4320324138,Harran Üniversitesi,TR,Turkish public university located in Şanlıurfa,http://www.harran.edu.tr,057qfs197,F4320324138,Q5663864,,,2024-08-30,2023-02-13
4320322367,Landspítali Háskólasjúkrahús,IS,hospital in Iceland,https://www.landspitali.is/default.aspx?pageid=deac0479-05aa-11e8-90f1-005056be0005,011k7k191,F4320322367,Q6485215,,,2024-08-29,2023-02-13
4320306336,Flora Family Foundation,US,"nonprofit organization in Menlo Park, United States",http://www.florafamily.org,02rkwqj17,F4320306336,Q30296854,,,2024-08-30,2023-02-13
4320337862,Promotion of Agricultural Products,,,,,F4320337862,,,,2024-03-19,2023-02-13
4320317762,Rapides Foundation,US,,,,F4320317762,,,,2024-03-19,2023-02-13
4320315386,Asfari Foundation,GB,,,,F4320315386,,,,2024-03-19,2023-02-13
4320321057,Health Promotion Agency,NZ,"Crown agent in Wellington, New Zealand",https://www.hpa.org.nz,03jfjvh87,F4320321057,Q30296842,,,2024-08-30,2023-02-13
4320327561,LEO Fondet,DK,Danish foundation,https://leo-foundation.org,02rgsr590,F4320327561,Q12323506,,,2024-08-30,2023-02-13
4320336674,VILLUM Center for Bioanalytical Sciences,DK,,,,F4320336674,,,,2024-08-26,2023-02-13
4320337240,"Cooperative Research Facility Center, Toyohashi University of Technology",JP,,,,F4320337240,,,,2024-08-26,2023-02-13
4320312503,American Society of Preventive Oncology,US,professional medical society,http://aspo.org,,F4320312503,Q29098114,,,2024-08-18,2023-02-13
4320333188,"College of Business, University of Central Arkansas",US,,,,F4320333188,,,,2024-03-19,2023-02-13
4320318016,Aligning Science Across Parkinson’s,US,"organization in Chevy Chase, United States",https://parkinsonsroadmap.org,03zj4c476,F4320318016,Q115536572,,,2024-08-29,2023-02-13
4320335047,Sahlgrenska Akademin,SE,"university in Gothenburg, Sweden",https://www.gu.se,01tm6cn81,F4320335047,Q371522,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Göteborgs universitet - huvudbyggnaden.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Göteborgs universitet - huvudbyggnaden.jpg&width=300,2024-08-30,2023-02-13
4320321849,Chinese Academy of Meteorological Sciences,CN,"facility in Beijing, China",http://www.camscma.cn/en.html,034b53w38,F4320321849,Q97041677,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Chinese Academy of Meteorological Sciences (20230318093554).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Chinese Academy of Meteorological Sciences (20230318093554).jpg&width=300,2024-08-30,2023-02-13
4320308056,New Jersey Department of Environmental Protection,US,government agency of the U.S. state of New Jersey,http://www.nj.gov/dep,042few790,F4320308056,Q17091547,,,2024-08-30,2023-02-13
4320313493,Université du Québec en Outaouais,CA,"university in Gatineau, Quebec, Canada",http://www.uqo.ca,011pqxa69,F4320313493,Q2562148,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UQO - Université du Québec en Outaouais.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UQO - Université du Québec en Outaouais.jpg&width=300,2024-08-29,2023-02-13
4320330052,"Institut français des sciences et technologies des transports, de l’aménagement et des réseaux",FR,"Institute of French Science and Technology for Transport, Advanced spatial planning, development and network Research",http://www.ifsttar.fr,,F4320330052,Q3152297,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo IFSTTAR.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo IFSTTAR.jpg&width=300,2024-08-25,2023-02-13
4320313302,Malignant Hyperthermia Association of the United States,US,professional society in United States of America,,,F4320313302,Q45131796,,,2024-03-19,2023-02-13
4320320601,SpinalCure Australia,AU,"education organization in Sydney, Australia",http://www.spinalcure.org.au,05291fa13,F4320320601,Q30264776,,,2024-08-29,2023-02-13
4320312167,Australian Institute of Family Studies,AU,"government organization in Melbourne, Australia",https://aifs.gov.au,04n7nyv64,F4320312167,Q4824304,,,2024-08-30,2023-02-13
4320315710,Orthopaedic Institute Limited,GB,,,,F4320315710,,,,2024-08-26,2023-02-13
4320324469,Oranje Fonds,NL,organization,https://www.oranjefonds.nl,00xvwyc81,F4320324469,Q2760006,,,2024-08-30,2023-02-13
4320308690,Alaska Space Grant Program,US,"organization in Fairbanks, United States",http://spacegrant.alaska.edu,022nyme12,F4320308690,Q30297027,,,2024-08-29,2023-02-13
4320324476,Zentrum für Regenerative Therapien Dresden,DE,institute of higher education in the city of Dresden,https://tu-dresden.de,042aqky30,F4320324476,Q158158,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo TU Dresden.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo TU Dresden.svg&width=300,2024-08-30,2023-02-13
4320328626,Cambridge Conservation Initiative,GB,,https://www.cambridgeconservation.org,,F4320328626,Q118905606,,,2024-08-29,2023-02-13
4320314533,Westpac Bicentennial Foundation,AU,,,,F4320314533,,,,2024-08-29,2023-02-13
4320330388,Béatrice Ederer-Weber Stiftung,CH,,,,F4320330388,,,,2024-08-30,2023-02-13
4320326870,State Key Laboratory of Advanced Design and Manufacturing for Vehicle Body,CN,,,,F4320326870,,,,2024-08-29,2023-02-13
4320328635,"Ministry of Ecology and Environment, The People’s Republic of China",CN,,,,F4320328635,,,,2024-08-30,2023-02-13
4320328922,Key Laboratory of Hunan Province—“Energy Saving Control and Safety Monitoring of Rail Transportation,CN,,,,F4320328922,,,,2024-08-26,2023-02-13
4320320247,Royal Commission for the Exhibition of 1851,GB,,http://www.royalcommission1851.org,05fdb2817,F4320320247,,,,2024-08-30,2023-02-13
4320314476,GSI Environmental,US,"company in Houston, United States",https://www.gsi-net.com/en,023ej5c96,F4320314476,Q107517837,,,2024-08-30,2023-02-13
4320324535,WORKCOVER NSW,AU,,,,F4320324535,,,,2024-08-26,2023-02-13
4320334681,Directorate-General for the Environment,,executive branch of the European Union,https://commission.europa.eu,00k4n6c32,F4320334681,Q8880,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/European Commission.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/European Commission.svg&width=300,2024-08-30,2023-02-13
4320337388,Division of Computer and Network Systems,US,"government organization in Arlington, United States",http://www.nsf.gov/div/index.jsp?div=CNS,02rdzmk74,F4320337388,Q30299804,,,2024-08-30,2023-02-13
4320329045,Ottawa Hospital Anesthesia Alternate Funds Association,CA,,,,F4320329045,,,,2024-08-30,2023-02-13
4320318424,Walter Greiner Gesellschaft,DE,,,,F4320318424,,,,2024-08-28,2023-02-13
4320332362,Office of Inspector General,US,,https://energy.gov/ig/office-inspector-general,04nnxen11,F4320332362,,,,2024-08-30,2023-02-13
4320335810,"Deputy for Research and Technology, Kermanshah University of Medical Sciences",IR,organization,,,F4320335810,Q112085439,,,2024-08-30,2023-02-13
4320328589,Trường Đại học Giao thông vận tải,VN,Vietnam state university in Hanoi,http://en.utc.edu.vn,006qk6d61,F4320328589,Q10829041,,,2024-08-30,2023-02-13
4320324346,Schweizerische Gesellschaft für Radiologie,CH,"organization in Zurich, Switzerland",http://sgr-ssr.ch,01w0j5472,F4320324346,Q30265807,,,2024-08-30,2023-02-13
4320316978,Niroo Research Institute,IR,,http://www.nri.ac.ir/english.aspx,05xf50770,F4320316978,,,,2024-08-30,2023-02-13
4320338077,Institute of Space and Astronautical Science,JP,Japanese national research institute,http://www.isas.jaxa.jp/e/index.shtml,034gcgw60,F4320338077,Q1207946,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Front Entrance to ISAS.jpeg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Front Entrance to ISAS.jpeg&width=300,2024-08-30,2023-02-13
4320316440,Peanut Research Foundation,US,,,,F4320316440,,,,2024-08-25,2023-02-13
4320317025,Obihiro University of Agriculture and Veterinary Medicine,JP,university,https://www.obihiro.ac.jp,02t9fsj94,F4320317025,Q1135937,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Obihiro University of Agriculture and Veterinary Medicine Logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Obihiro University of Agriculture and Veterinary Medicine Logo.png&width=300,2024-08-30,2023-02-13
4320319327,Lawrence J. and Florence A. DeGeorge Charitable Trust,US,,,,F4320319327,,,,2024-03-19,2023-02-13
4320336887,"Instituto de Biología, Universidad Nacional Autónoma de México",MX,research institute of the National Autonomous University of Mexico,http://www.ib.unam.mx,,F4320336887,Q21065594,,,2024-08-25,2023-02-13
4320328105,Prince Mohammad Bin Fahd University,SA,University in Saudi Arabia,https://www.pmu.edu.sa,03d64na34,F4320328105,Q7244166,,,2024-08-30,2023-02-13
4320333385,Energy Policy and Planning Office,TH,"government organization in Bangkok, Thailand",http://www.eppo.go.th/index.php/en,00sk7bj79,F4320333385,Q33121883,,,2024-08-30,2023-02-13
4320331451,Leprosy Research Initiative,NL,,,,F4320331451,,,,2024-08-26,2023-02-13
4320313041,European Science Education Research Association,GB,,,,F4320313041,,,,2024-08-26,2023-02-13
4320329432,"Ministry of Higher Education, Science, Research and Innovation, Thailand",TH,government agency of Thailand,https://www.mhesi.go.th/home,,F4320329432,Q63555964,,,2024-08-30,2023-02-13
4320307151,American Lung Association in Alabama,US,organization,http://www.lung.org,01p3rh655,F4320307151,Q446094,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/American Lung Association logo 2020.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/American Lung Association logo 2020.svg&width=300,2024-08-30,2023-02-13
4320323291,Food and Health Bureau,HK,bureau of the Hong Kong Government,http://www.fhb.gov.hk,03qh32912,F4320323291,Q2303511,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Regional Emblem of Hong Kong.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Regional Emblem of Hong Kong.svg&width=300,2024-08-30,2023-02-13
4320336331,Key Laboratory of Photovoltaic and Energy Conservation Materials,CN,,,,F4320336331,,,,2024-08-27,2023-02-13
4320333707,"Florida Center for Cybersecurity, University of South Florida",US,,,,F4320333707,,,,2024-08-27,2023-02-13
4320314065,Central European Initiative,IT,"forum of regional cooperation in Central and Eastern Europe, counting 18 member states; formed in Budapest in 1989",http://www.cei.int,04ckdkt28,F4320314065,Q392805,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Central European Initiative logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Central European Initiative logo.png&width=300,2024-08-30,2023-02-13
4320306535,UPS Foundation,US,American international package delivery company,https://www.ups.com,01nc0cp29,F4320306535,Q155026,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/United Parcel Service logo 2014.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/United Parcel Service logo 2014.svg&width=300,2024-08-30,2023-02-13
4320325834,Université Sorbonne Paris Cité,FR,"former association of universities and higher education institutions in Paris, France",http://www.sorbonne-paris-cite.fr,001z21q04,F4320325834,Q3491149,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/LogoUSPC noir.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/LogoUSPC noir.jpg&width=300,2024-08-29,2023-02-13
4320327224,Shaanxi Provincial Science and Technology Department,CN,,,,F4320327224,,,,2024-08-30,2023-02-13
4320317175,Institut de Ciències Fotòniques,ES,Institute of Photonic Sciences,https://www.icfo.eu,03g5ew477,F4320317175,Q3775506,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Bist logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Bist logo.png&width=300,2024-08-30,2023-02-13
4320333234,"Wright Center of Innovation in Biomedical Imaging, Ohio State University",US,government organization in United States of America,,,F4320333234,Q45135736,,,2024-08-18,2023-02-13
4320308098,Michigan Department of Education,US,aspect of government,https://www.michigan.gov/mde,055agmx53,F4320308098,Q6837524,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/MDE Logo.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/MDE Logo.jpg&width=300,2024-08-30,2023-02-13
4320335528,"Digital Manufacturing and Design Centre, Singapore University of Technology and Design",SG,research center,,,F4320335528,Q112085405,,,2024-08-29,2023-02-13
4320316148,Sociedad Española de Nefrología,ES,"organization in Santander, Spain",http://www.senefro.org/modules.php?name=home&lang=ES,,F4320316148,Q50036207,,,2024-08-27,2023-02-13
4320312161,"Lauer Tinnitus Research Center, Massachusetts Eye and Ear",US,"hospital in Massachusetts, United States",http://www.masseyeandear.org,04g3dn724,F4320312161,Q6784269,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Mass-Eye-and-Ear.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Mass-Eye-and-Ear.jpg&width=300,2024-08-30,2023-02-13
4320336671,"Institute of Coal Chemistry, Chinese Academy of Sciences",CN,,http://english.sxicc.cas.cn,05j73fd60,F4320336671,,,,2024-08-30,2023-02-13
4320316288,Jiangxi Provincial Association of Social Sciences,CN,,,,F4320316288,,,,2024-08-26,2023-02-13
4320329017,Swiss Polar Institute,CH,"facility in Lausanne, Switzerland",https://polar.epfl.ch,02z9ca723,F4320329017,Q81654825,,,2024-08-30,2023-02-13
4320329138,"Chinese Academy of Sciences, Shanghai Branch",CN,,,,F4320329138,,,,2024-08-29,2023-02-13
4320325098,Ministerio de Fomento,ES,government ministry in Spain,https://www.transportes.gob.es,00qx4he92,F4320325098,Q1657635,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logotipo del Ministerio de Transportes, Movilidad y Agenda Urbana.svg","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logotipo del Ministerio de Transportes, Movilidad y Agenda Urbana.svg&width=300",2024-08-30,2023-02-13
4320335843,Beijing Science and Technology Planning Project,CN,,,,F4320335843,,,,2024-08-30,2023-02-13
4320316586,Doktor Felix Neuberghs Stiftelse,SE,,,,F4320316586,,,,2024-08-28,2023-02-13
4320311014,Agência Nacional de Águas,BR,government agency in Brazil,http://www2.ana.gov.br/Paginas/default.aspx,054bxds61,F4320311014,Q16144331,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logotipo ANA - Agência Nacional de Águas e Saneamento Básico.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logotipo ANA - Agência Nacional de Águas e Saneamento Básico.png&width=300,2024-08-30,2023-02-13
4320326199,North Staffs Heart Committee,GB,,,,F4320326199,,,,2024-08-28,2023-02-13
4320322188,Human Genetics Foundation-Torino,IT,"nonprofit organization in Turin, Italy",http://www.hugef-torino.org,036054d36,F4320322188,Q30287543,,,2024-08-30,2023-02-13
4320312751,British Rhinological Society,GB,,http://www.britishrhinologicalsociety.org.uk/index.php,,F4320312751,Q85749066,,,2024-07-20,2023-02-13
4320310027,Bone and Joint Canada,CA,"organization in Scarborough, Canada",http://boneandjointcanada.com,00fh1ea83,F4320310027,Q30264980,,,2024-08-30,2023-02-13
4320334038,Michigan Technology Tri-Corridor,US,,,,F4320334038,,,,2024-08-30,2023-02-13
4320315891,Joint Institute for Nuclear Astrophysics - Center for the Evolution of the Elements,US,,http://www.jinaweb.org,04kq4yy23,F4320315891,Q6269249,,,2024-08-27,2023-02-13
4320330389,Ningbo Key Laboratory of Silicon and Organic Thin Film Optoelectronic Technologies,CN,,,,F4320330389,,,,2024-08-30,2023-02-13
4320319998,Alcohol Research UK,GB,"nonprofit organization in London, United Kingdom",http://alcoholresearchuk.org,00dpq7q77,F4320319998,Q30296682,,,2024-08-30,2023-02-13
