source_id,society_seq,society,homepage_url
4210211469,1,GDM - Gesellschaft für Didaktik der Mathematik,https://didaktik-der-mathematik.de/
4210211542,2,Deutscher Olympischer Sportbund (DOSB),https://www.dosb.de/
4210211633,1,South Asian Literary Association,http://www.southasianliteraryassociation.org/
4210211715,1,"Indian Institute of Management, Rohtak",http://www.iimrohtak.ac.in/
4210211942,1,RC13 Sociology of Leisure (ISA),https://www.isa-sociology.org/en/research-networks/research-committees/rc13-sociology-of-leisure/
4210212533,1,Center for Migration Studies,http://cmsny.org/
4210212924,1,Association of Pathology Chairs,http://www.apcprods.org/
4210212961,1,Universidade do Estado do Rio de Janeiro,http://www.fgel.uerj.br/site/
4210215158,1,The Association for Child and Adolescent Mental Health,https://acamh.onlinelibrary.wiley.com/
4210215472,1,UNISA,https://www.unisa.ac.za/
4210215559,1,The Textile Institute,http://www.texi.org/
4210215734,1,Society for Research Implementation Collaboration,https://societyforimplementationresearchcollaboration.org/
4210216201,2,Arthroscopy Association of Canada,http://coa-aco.org/arthroscopy-aac/
4210216295,1,British Mass Spectrometry Society,http://www.bmss.org.uk/
4210216314,1,World Commerce & Contracting,https://www.worldcc.com/
4210216446,2,Member Associations of JPCP Inc,http://journals.sagepub.com/page/pcc/member-associations?_gl=1*ojtyrs*_ga*MjA5NzM0NjAxNi4xNjE4NzYzNjM3*_ga_60R758KFDG*MTYxODc2MzYzNi4xLjEuMTYxODc4MTEzMS4w*_ga_RK7MQ5ZZVZ*MTYxODc2MzYzNi4xLjEuMTYxODc4MTEzMS4w
4210216953,1,Japan Economic Policy Association,http://en.jepa.jp/
4210217500,2,Australasian Institute of Mining and Metallurgy,http://www.ausimm.com.au/
4210217583,1,Tbilisi Centre for Mathematical Sciences,http://tcms.org.ge/
4210218228,1,Association for Patient Experience,http://www.patient-experience.org/Home.aspx
4210219247,2,European Association for the Control of Structures,http://www.dipmec.it/eacs/journal.html
4210219278,2,Chinese Anti-Cancer Association,http://www.caca.org.cn/english/
4210219836,1,London Cardiovascular Society,http://londoncardiovascularsociety.com/
4210219868,1,Society for Research into Higher Education,https://srhe.ac.uk/
4210219939,1,"National Institute for Micro, Small and Medium Enterprises (ni-msme)",http://nimsme.org/
4210220312,1,Logistics Research Network,http://www.ciltuk.org.uk/pages/lrnetwork
4210220511,1,Geographical Society of Ireland,http://irishgeography.ie/index.php/irishgeography
4210220553,2,AIE Institute,https://aie.ac/
4210220771,2,http://www.ippr.org/,FALSE
4210221393,1,Spanish Society of Cardiology,https://secardiologia.es/
4210222312,1,ÖFEB Österreichische Gesellschaft für Forschung und Entwicklung im Bildungswesen,https://www.oefeb.at/
4210222425,1,Japan Gastroenterological Endoscopy Society,https://www.jges.net/english
4210222904,1,Spanish Society of Internal Medicine,https://www.fesemi.org/
4210222968,1,Österreichische Gesellschaft für Innere Medizin (ÖGIM),https://www.oegim.at
4210223581,2,Brazilian Society of Clinical Neurophysiology,http://www.sbnc.org.br/
4210223731,1,North American Congress on Latin America,https://nacla.org/
4210223894,2,Österreichische Gesellschaft für Pneumologie (ÖGP),https://www.ogp.at/
4210225282,1,Fundación Infancia y Aprendizaje,http://www.fia.es/en/
4210225486,1,Association for Middle Level Education,https://www.amle.org/
4210225954,1,Institution of Mechanical Engineers,http://www.imeche.org/home
4210225970,1,Institute of Industrial and Systems Engineers,https://www.iise.org/Home/
4210226208,1,The Pathological Society,http://www.pathsoc.org/
4210226991,1,Association Internationale de Méthodologie Sociologique,
4210227042,1,The Palaeontographical Society,http://www.palaeosoc.org/site/home
4210227047,1,European Educational Research Association,http://www.eera.eu/
4210227165,1,SEB,https://www.sebiology.org/
4210227740,1,British Society for Haematology,http://www.b-s-h.org.uk/
4210228320,1,Policy Studies Organization,http://www.ipsonet.org/
4210228550,1,AASLD,https://www.aasld.org/
4210228557,2,Austrian Society of Neuroradiology (Österreichische Gesellschaft für Neuroadiologie ÖGNR),http://www.oegnr.at/
4210228986,3,Österreichische Gesellschaft für Kontrollierte Akupunktur und Traditionelle Chinesische Medizin (OGKA),https://ogka.at/
4210229309,1,The Brazilian Society of Naval Engineering,http://sobena.org.br/
4210229455,1,European Federation for Medical Informatics,http://www.efmi.org/
4210229833,1,European Society of Pathology,http://esp-pathology.org/
4210229926,1,International Society of Magnetic Resonance (ISMAR),https://www.weizmann.ac.il/ISMAR/welcome-ismar
4210230434,1,Association for Educational Communications & Technology,https://www.aect.org/
4210230692,1,Indian Society for Probability and Statistics,http://www.isps.org.in/
4210230881,1,"International Council on Hotel, Restaurant, and Institutional Education",https://www.chrie.org/i4a/pages/index.cfm?pageid=1
4210231176,1,Society for Clinical & Experimental Hypnosis,https://www.sceh.us/membership
4210231352,1,Asian Development Research Institute,https://adriindia.org/
4210231474,1,GAMUT - The Grieg Academy Music Therapy Research Centre,https://gamut.w.uib.no/
4210232579,1,European Society for Research on Internet Interventions,https://esrii.org/
4210233477,1,European Society for Vascular Surgery,http://www.esvs.org/
4210234407,1,Association for Studies in French Cinema,https://store.surrey.ac.uk/product-catalogue/fass-faculty-of-arts-social-sciences/dance-film-theatre/annual-subscription-to-the-association-for-studies-in-french-cinema
4210234608,1,"GI – Gesellschaft für Informatik, Fachbereich Künstliche Intelligenz",https://fb-ki.gi.de/
4210234653,3,Pan-Asian Committee for Treatment and Research in Multiple Sclerosis,http://www.pactrims.org/
4210235589,1,"Society on Sarcopenia, Cachexia and Wasting Disorders (SCWD)",https://society-scwd.org/
4210236482,1,Freier Verband Deutscher Zahnärzte e.V. (FVDZ),https://www.fvdz.de/
4210236862,1,Sichuan International Medical Exchange & Promotion Association (SCIMEA),http://en.scimea.cn/index.html
4210238430,1,Research Council on Mathematics Learning,http://www.rcml-math.org/
4210239063,1,"Sektion Soziale Probleme und Soziale Kontrolle, Deutsche Gesellschaft für Soziologie",http://sektion.soziale-probleme.de/
4210240398,1,Deutsche Gesellschaft für Internistische Intensivmedizin und Notfallmedizin (DGIIN),https://www.dgiin.de/
4210240800,1,International Society for Music Education,http://www.isme.org/
61661,1,American College of Prosthodontists,http://www.prosthodontics.org/
146344,1,National Council on Family Relations,http://www.ncfr.org/
285199,1,The New York Botanical Garden Press,https://www.nybg.org/plant-research-and-conservation/tour/nybg-press/?gclid=EAIaIQobChMI7LOO8-795AIVw513Ch3QVAl0EAAYASAAEgJvvfD_BwE
579031,1,Society for the Advancement of Economic Theory (SAET),http://www.saet.illinois.edu/
1737980,1,World Association for Stress related Anxiety Disorders,https://www.wasad.org/
2092408,1,Association for Conflict Resolution,
2329919,2,Scottish Association for Pastoral Care and Counselling,https://www.sapcc.org.uk/
2574783,1,Society of Gynecologic Oncology,http://www.sgo.org/
2680034,2,Österreichische Gesellschaft für Internistische und Allgemeine Intensivmedizin und Notfallmedizin (ÖGIAIN),https://www.intensivmedizin.at/
3376858,1,Society of Interventional Radiology,https://www.sirweb.org/
3593595,1,Australasian Agricultural and Resource Economics Society (AARES),http://www.aares.org.au/
3992287,1,Society for Pediatric Dermatology,http://www.pedsderm.net/
4019948,1,American Professional Society of ADHD and Related Disorders,http://www.apsard.org/
4078192,1,Norwegian Academy of Science and Letters,http://english.dnva.no/
4318504,1,National Communication Association,http://www.natcom.org/
4408225,1,Society for the History of Discoveries,http://www.sochistdisc.org/
4819472,1,The European Society of Radiology,https://www.european-radiology.org/
5353659,1,American Finance Association,https://afajof.org/
5415759,1,Cell Stress Society International,http://www.cellstressresponses.org
5649782,1,The Chemical Society Located in Taipei,http://chemistry.org.tw/
5675302,1,"Psychologists In Long-Term Care, Inc. (PLTC)",http://pltcweb.org/index.php
5748353,1,IRCL (UMR 5186). A Joint Research Unit of France's National Centre for Scientific Research (CNRS) and Université Paul-Valéry Montpellier III,http://www.ircl.cnrs.fr/english/index2.htm
5885750,1,Zoological Society of Southern Africa (ZSSA),http://zssa.co.za/
6013065,1,Accademia Italiana di Economia Aziendale,http://www.accademiaaidea.it/
6284950,3,North American Society of Obstetric Medicine,http://www.somanz.org/
6331754,1,International Society for Clinical Electrophysiology of Vision (ISCEV),http://www.iscev.org/
6624924,1,Educational Studies Association of Ireland (ESAI),http://www.esai.ie/
6919857,1,Society for Applied Microbiology,http://www.sfam.org.uk/
8189674,1,Society of Pain & Palliative Care Pharmacists,https://www.palliativepharmacist.org/
8600569,3,European Society for Haemapheresis,http://www.esfh.eu/
8759915,1,Political Studies Association of Ireland (PSAI),https://www.psai.ie/
9033830,1,United Kingdom Literacy Association,http://www.ukla.org/
9070373,1,Shanghai Jiao Tong University,http://en.sjtu.edu.cn/
9307485,1,International Society for the Study of Fatty Acids and Lipids,http://issfal.org.uk/
9871798,1,T.M.C Asser Press,https://www.asser.nl/asserpress/
10544101,1,eCAADe – Education and Research in Computer Aided Architectural Design in Europe,http://www.ecaade.org/
11324131,1,American College of Nurse-Midwives,http://www.midwife.org/join_acnm.cfm
11400418,1,American Society for Biochemistry and Molecular Biology,https://www.asbmb.org/
11778488,1,Society for the Anthropology of North America,http://sananet.org/
11852655,2,the European Veterinary Parasitology College (EVPC),http://www.eurovetpar.org/
12098962,1,International Federation for the Surgery of Obesity and Metabolic Disorders (IFSO),http://www.ifso.com/
12511572,1,ENT UK,https://www.entuk.org/
12659337,1,Australian Population Association,https://www.apa.org.au/
12699048,1,International Academy of Health Preference Research,http://iahpr.org/
12818680,1,International Sustainable Development Research Society (ISDRS),http://isdrs.org/
13240397,1,The Royal Australian and New Zealand College of Psychiatrists,http://www.ranzcp.org/
13506822,2,British Psycho-Oncology Society (BPOS),http://www.bpos.org/
13622375,1,International Institute for Environment and Development,http://www.iied.org/
13632289,1,The Tavistock Institute,http://www.tavinstitute.org/
13698240,1,American College of Rheumatology,http://www.rheumatology.org/
14028164,1,Association for the Social Scientific Study of Jewry,http://www.assj.org/
14303005,1,Society of Chinese Biochemists in America,https://www.scbasociety.org/
14335163,1,GIGA German Institute of Global and Area Studies,https://www.giga-hamburg.de/en
15409311,2,International Association of Phonosurgeons,http://www.intasph.com/
15510884,1,Association for Applied Sport Psychology (AASP),http://appliedsportpsych.org/
15609493,1,"Division of Social & Transcultural Psychiatry, Department of Psychiatry, McGill University",http://www.mcgill.ca/tcpsych
15765371,1,Society for Social Neuroscience,http://www.s4sn.org/
16140064,1,International Institute of Administrative Sciences,http://www.iias-iisa.org/
16392879,1,Council for Exceptional Children,http://www.cec.sped.org/
17140621,1,Canadian Society of Clinical Chemists,http://www.cscc.ca/
17239246,1,British Society for Allergy & Clinical Immunology,https://www.bsaci.org/
17395904,1,International Statistical Institute,http://isi-web.org/
17551360,1,European Water Resources Association,http://www.ewra.net/
18135458,1,European College of Sport Science,http://sport-science.org/
18417039,1,Planning Institute of Australia,http://www.planning.org.au/
18466612,1,Fachsektion Hydrogeologie e.V. in der DGGV e.V.,http://www.fh-dggv.de/
19143454,1,Chinese Society of Immunology,http://english.csi.org.cn/
19400212,1,Society for the Science of Motivation,http://thessm.org/
19400458,1,"Division of Experimental Criminology, ASC",https://expcrim.org/
19713811,1,Urban History Association,http://www.urbanhistory.org/
20211220,1,Semantic Web Science Association (SWSA),http://swsa.semanticweb.org/
21165490,3,The Dutch Ophthalmological Society,http://www.oogheelkunde.org/
21282222,1,"Associates for Philosophy of Religion, Inc.",http://www.societyphilosophyreligion.org/home
21894344,1,National Institute for Public Policy,http://www.nipp.org/
22214007,1,International Society for Hemodialysis,
22421200,1,Royal Society of South Australia,http://www.rssa.org.au/
22523967,1,International Society of Aesthetic Plastic Surgery,http://www.isaps.org/
22797964,2,International Continence Society,
22798236,1,The Entomological Society of Brazil,http://www.seb.org.br
22881060,1,International Society of Ultrasound in Obstetrics and Gynecology,https://www.isuog.org/
23243783,1,New Zealand Veterinary Association,http://www.nzva.org.nz/
23579880,1,Institute of Food Technologists,http://www.ift.org/
23642417,1,International Association for Society and Natural Resources,http://www.iasnr.org/
24000496,1,The International Adsorption Society,The International Adsorption Society
24148485,1,The Institute of Measurement and Control,http://www.instmc.org.uk/
24251679,1,International Association for Mathematics and Computers in Simulation,https://www.imacs-online.eu
24288769,1,CWRA/ACRH,http://www.cwra.org/
24321443,1,International Quantitative Linguistics Association (IQLA),http://www.iqla.org/
24448233,1,The Australasian Plant Pathology Society,https://www.appsnet.org/
24688465,1,European Physical Society,https://www.eps.org/
24701539,1,British Inflammation Research Association,https://www.biras.org/
25010850,1,Institut des Hautes Études Scientifiques (IHES),https://www.ihes.fr/
25359449,1,International Atlantic Economic Society (IAES),http://www.iaes.org/
25612858,1,British Society of Soil Science,http://www.soils.org.uk/
25866431,1,American Counseling Association,http://www.counseling.org/
26173706,2,Berufsverband Deutscher Internisten (BDI),https://www.bdi.de/startseite/
26313234,1,Supreme Court Historical Society (SCHS),https://supremecourthistory.org/
26598852,2,CO-PUBLISHER: il Mulino,https://www.mulino.it/riviste/issn/1120-2890
26718882,1,Sociedad Española de Neurología (Spanish Neurology Society),
26862755,1,International Society for Performance Improvement,http://www.ispi.org/
27359860,1,The Edward Jenner Society and The Japanese Society for Vaccinology,http://www.edwardjennersociety.org/index.html
27455496,1,Organization for Computational Neurosciences,https://www.cnsorg.org/
27713550,1,International Pediatric Transplant Association,http://www.iptaonline.org/
27783554,2,Swiss Physical Society,https://www.sps.ch/en/home/
27796801,1,International Association for Hydro-Environment Engineering and Research,http://www.iahr.org/
28603624,3,German Society of Medical Physics,https://www.dgmp.de/
28664163,1,The Federation of Obstetric & Gynecologycal Societies of India,http://www.fogsi.org/
29397052,1,Association for Canadian Studies in the United States (ACSUS),http://www.acsus.org/
29918858,1,The Obesity Society,http://www.obesity.org/
30097070,1,European Paediatric Neurology Society,http://www.epns.info/
30572693,1,British Institute in Eastern Africa,http://www.biea.ac.uk/
31056637,1,T.M.C Asser Press,https://www.asser.nl/asserpress/
31231878,1,International Society for Peritoneal Dialysis (ISPD),https://ispd.org/
31465112,1,Anatomical Society,http://www.anatsoc.org.uk/
31518353,1,"Department of Meteorology (MISU), Stockholm University",http://www.misu.su.se/
31551615,1,International Association of Bioethics,http://www.bioethics.ca/
32190847,1,AOTrauma,https://aotrauma.aofoundation.org/Structure/Pages/default.aspx
32220745,1,"WONCA Europe, the European Society of General Practice/ Family Medicine",https://www.globalfamilydoctor.com/
32635664,1,International Society of Dermatology,http://www.intsocderm.org/
32670438,2,UIC College of Urban Planning and Public Affairs,http://www.uic.edu/cuppa/
33036077,1,Centre for Environment Education,http://www.ceeindia.org/cee/index.html
33382538,1,Botanical Society of Scotland,http://www.botanical-society-scotland.org.uk/
33456383,1,British Ecological Society,https://www.britishecologicalsociety.org/
33606366,3,United States & Canadian Academy of Pathology,https://uscap.org
33812154,1,International Association for Bridge and Structural Engineering,http://www.iabse.org/
33990022,1,Japanese Association for Oral Biology,http://www.jaob.jp/en_index.html
34280410,1,International Society for Efficiency and Productivity Analysis (ISEAPA),https://iseapa.org/
34816297,1,Danish Psychological Association,https://www.dp.dk/
35226884,1,Société Française de Pharmacologie et de Thérapeutique,http://www.pharmacol-fr.org/
35423755,1,The Korean Institute of Electrical and Electronic Material Engineers,http://www.jkieeme.org/
35677870,1,International Family Nursing Association (IFNA),https://internationalfamilynursing.org/
36455158,1,Royal Armouries,https://royalarmouries.org/
36510773,1,Society for Experimental Biology,https://www.sebiology.org/
36812265,1,Solar Physics,https://www.springer.com/journal/11207
37667796,2,European Association for Haemophilia and Allied Disorders,http://eahad.org/
37779577,1,Natural History Museum,http://www.nhm.ac.uk/
38337076,1,International Federation of Clinical Neurophysiology,http://www.ifcn.info/
38880878,1,The Ecological Society of Australia,http://www.ecolsoc.org.au/
39041608,1,"EACH, the International Association for Communication in Health Care and ACH, the Academy of Communication in Healthcare",https://each.international/ http://www.aachonline.org/
39172745,1,International Association of Protective Structures,http://www.protectivestructures.org/
39675887,1,European Association of Geoscientists and Engineers (EAGE),https://prod.eage.org/
39924113,4,Canadian Association of Paediatric Surgeons,http://www.caps.ca/
39973823,1,Society for Phenomenology and the Human Sciences,http://www.sphs.info/
40280859,1,"Society for Reliability Engineering, Quality and Operations Management (SREQOM), India",http://sreqom.com/
40391745,1,International Federation for Artificial Organs,https://ifao.org/
40678964,2,"Academy of Criminal Justice Sciences, Corrections Section",
40752542,1,ROYAL ENTOMOLOGICAL SOCIETY,http://www.royensoc.co.uk/
41010807,2,British Curriculum Forum,https://twitter.com/curriculum_jrnl?lang=en
42003292,1,International Association of Forensic Mental Health Services,http://www.iafmhs.org/
42032724,1,International Union for the Study of Social Insects,http://www.iussi.org/
42225297,1,Deutsche Schmerzgesellschaft e.V.,https://www.schmerzgesellschaft.de/
42973710,1,Aquacultural Engineering Society (AES),http://www.aesweb.org/
43043541,1,North American Society for Cardiovascular Imaging (NASCI),http://www.nasci.org/
44033376,2,The Society for Pediatric Radiology (SPR),https://www.pedrad.org/
44733070,1,Japanese Society for Investigative Dermatology,http://www.jsid.org/index_en.html
44859635,1,The British Society for Histocompatibility & Immunogenetics,http://www.bshi.org.uk/
45030768,1,European Association of Geoscientists & Engineers,http://www.eage.org/
45192162,1,Japanese Society of Hematology,http://www.jshem.or.jp/
45848134,1,"Academy of Mathematics and Systems Science, Chinese Academy of Sciences",http://www.amss.cas.cn/
46300952,1,International Federation for Medical and Biological Engineering,http://www.ifmbe.org/
46507181,1,Chinese American Hematologist and Oncologist Network.,http://www.cahon.org/
46670945,4,Società Italiana di Emaferesi e Manipolazione Cellulare,http://www.emaferesi.it/
46710363,1,International Union of Forest Organizations (IUFRO),https://www.iufro.org/
46883044,1,Nordic College of Caring Sciences,http://www.nccs.nu/
47343090,1,Korean Society of Horticultural Science,http://www.horticulture.or.kr/
47496282,1,European Consortium for Political Research,https://ecpr.eu/
48019687,1,"Association of Women's Health, Obstetric and Neonatal Nurses",https://www.awhonn.org/
48854176,1,Association of British Paediatric Nurses,http://www.abpn-uk.com/
48860480,1,International Association for Hydrogen Energy,http://www.iahe.org/
48908450,1,Molecular Biology Society of Japan,http://www.mbsj.jp/en/index.html
49025288,3,Brazilian Society of Hand Surgery,http://www.cirurgiadamao.org.br/
49455130,1,Religious Education Association,http://www.religiouseducation.net/
49488433,1,International Society of Pharmacovigilance,https://www.isoponline.org/
50059124,1,American Association of Suicidology,https://www.suicidology.org/
51113653,1,Institute of Industrial and Systems Engineers,https://www.iise.org/Home/
51425651,1,EAIR – The European Higher Education Society,https://www.eairweb.org/
51654951,2,"SIGASCOT - Società Italiana di Chirurgia del Ginocchio, Artroscopia, Sport, Cartilagine e Tecnologie Ortopediche",https://www.sigascot.com/site/
52059345,1,British Psychological Society,https://www.bps.org.uk/
52340619,1,New York Academy of Medicine (NYAM),https://www.nyam.org/
53056752,1,International Union of Psychological Science (IUPsyS),http://www.iupsys.net/
53162366,1,American Ceramic Society,http://www.ceramics.org/
53361855,1,Japanese Society of Nephrology,http://www.jsn.or.jp/en/
53579087,1,National Ground Water Association,https://www.ngwa.org/
53706017,1,Saudi Association for Public Health,http://www.saph.org.sa/?lang=en
53926609,1,ASM International,https://www.asminternational.org/
54078964,2,Czech Academy of Sciences,https://www.avcr.cz/en/
54083545,1,Association for Environmental Health and Science,http://www.aehsfoundation.org/
54158622,2,The Centre of North African Studies (CNAS),
54485712,1,International Union of Basic and Clinical Pharmacology,https://iuphar.org/
54816476,1,Association for the Study of Medical Education,http://www.asme.org.uk/
55118949,1,Chinese Society for Oceanography,http://www.cso.org.cn/
55835182,1,International Society for Child Indicators (ISCI),http://isci-haruv.org/
55943811,1,International Association of Inflammation Societies,http://www.inflammationsocieties.org/
56668943,1,Association for Art History,http://www.forarthistory.org.uk/
56953219,1,International Society of Blood Transfusion,http://www.isbt-web.org/
57016439,2,International Association of Paediatric Dentistry (IAPD),http://www.iapdworld.org/
57027881,1,Society for the Study of Symbolic Interaction (SSSI),
57463191,1,IAPRI,https://www.iapri.org/
57504206,1,Clinical Immunology Society,https://clinimmsoc.org/CIS.htm
59003305,1,Royal Institute of British Architects (RIBA),https://www.architecture.com/Explore/Home.aspx
59133484,1,SEAMEO Regional Language Centre,http://www.relc.org.sg/
59289252,1,Leibniz Information Centre,https://www.zbw.eu/en/
59320183,1,International Association for Vehicle System Dynamics (IAVSD),http://www.iavsd.org/
59378366,1,The Society for Clinical Trials,http://www.sctweb.org/
59432305,1,International Building Performance Simulation Association (IBPSA),http://www.ibpsa.org/
59953647,1,International Society for Performance Improvement,https://ispi.org/
59987174,1,American Society for Transplantation and Cellular Therapy,https://www.astct.org/home
61677374,1,European Society for Environmental and Occupational Medicine,https://www.eomsociety.org/
62013175,1,International Society of Cardiovascular Translational Research,http://www.isctr.org/
62865007,1,International Association for Dental Research,http://www.iadr.org/
62940521,1,"American Society for Public Administration, Section on Transportation Policy and Administration",http://stpa.aspaonline.org/
63023845,1,Akadémiai Kiadó,https://akjournals.com/view/journals/10967/10967-overview.xml?rskey=cnFi1a&result=54
63387040,1,American Ceramic Society,https://ceramics.org/
63406773,1,Indian Society of Remote Sensing,https://www.isrs-india.org/
63659422,1,"Elections, Public Opinion and Parties (EPOP) Group of the PSA",https://www.psa.ac.uk/
64594800,1,Unesco Institute for Lifelong Learning,http://uil.unesco.org/
64800834,1,The Pathological Society,https://www.pathsoc.org/
65256140,1,Royal Anthropological Institute,https://www.jrai.net/
65425268,1,International Society of Electrophysiology and Kinesiology,http://www.isek-online.org/
65504228,2,European Society for Photobiology,https://www.photobiology.eu/
65748003,1,Royal Society of South Africa,http://www.royalsocietysa.org.za/
65770309,3,Latin American Pediatric Neurosurgery Association (LAPNA),
66208518,1,International Society of Laboratory Hematology,http://www.islh.org/
66320806,1,British Blood Transfusion Society,http://www.bbts.org.uk/
66388299,1,animal Consortium,https://animal-journal.eu/
66559934,1,The International Skeletal Society,http://www.internationalskeletalsociety.com/
66787172,1,ASM International,https://www.asminternational.org/
67069294,1,Society for Applied Spectroscopy,http://www.s-a-s.org/
67329160,1,Australian Institute of International Affairs,http://www.aiia.asn.au/
67514239,1,Society for Experimental Biology and Medicine,http://www.sebm.org/
67613863,1,American Society of Criminology,https://www.asc41.com/
67862205,1,Society for Experimental Biology,http://www.sebiology.org/
67902008,1,Japanese Society of Hypertension,http://www.jpnsh.jp/index.html
68463970,2,KOF Swiss Economic Institute at ETH Zurich,http://www.kof.etzh.ch/
68701239,1,Institution of Mechanical Engineers,http://www.imeche.org/home
68933629,1,World Federation of Societies of Biological Psychiatry,http://www.wfsbp.org/home.html
69093139,1,American College of Veterinary Internal Medicine,http://www.acvim.org/
69267003,1,Japanese Environmental Mutagen Society,http://www.j-ems.org/eng/
69340840,1,National Rural Health Association,http://www.ruralhealthweb.org/
69687699,1,"The Institute of Materials, Minerals and Mining",https://www.iom3.org/
70058116,1,"AO Foundation, AOCMF","https://aocmf3.aofoundation.org/#o=News%20Date%20Facet,Descending"
71015530,1,Italian Society of Orthopaedics and Traumatology,https://siot.it/
71119591,1,Peace Research Institute Oslo,http://www.prio.no/
71256826,1,European Federation of Immunological Societies,http://www.efis.org/
72159247,1,Chartered Institute of Ergonomics and Human Factors,http://www.ergonomics.org.uk/
72618935,1,World Institute of Pain,http://www.worldinstituteofpain.org/
72844074,1,Fordham University,
72913437,2,Deutsche Gesellschaft für Gynäkologie und Geburtshilfe e.V. (DGGG),https://www.dggg.de/
73678819,1,American Association of Gynecologic Laparoscopists,http://www.aagl.org/
74742580,1,National Association for Multicultural Education,http://www.nameorg.org/
75242794,1,World Health Organization,http://www.who.int/en/
76668921,1,Dietitians Australia,http://www.daa.asn.au/
76728445,1,Southwestern Social Science Association,http://www.sssaonline.org/
76925378,3,Society of Pediatric Surgical Research,http://www.eupsa.org/
77209346,1,Korean Chemical Society,http://www.kcsnet.or.kr/
77500791,2,Clinical Oncology Society of Australia (COSA),https://www.cosa.org.au/
77874066,1,Biomedical Engineering Society (BMES),http://bmes.org
78268018,1,Chemical Industry and Engineering Society of China,http://www.ciesc.cn/english/english.htm
78725770,1,Official Journal of the Society for Histochemistry,http://www.histochemistry.eu/
78926909,2,Association for Computing Machinery (ACM),https://www.acm.org/
79074319,2,American Psychological Association,https://www.apa.org/
79173686,1,Scandinavian Foundation for Immunology,
79187626,2,American College of Veterinary Dermatology,
79241581,1,Japanese Society of Legal Medicine,http://www.jslm.jp/en/
79567042,1,Obstetric Anaesthetists' Association (OAA),https://www.oaa-anaes.ac.uk/home
80731565,1,Deutschsprachige Mykologische Gesellschaft,https://www.dmykg.de/
81083566,1,American Society of Agronomy,https://www.agronomy.org/
81098524,3,Deutsche Gesellschaft für Prävention und Rehabilitation von Herz-Kreislauf-Erkrankungen (DGPR),https://www.dgpr.de/home/
81355207,1,European Society on Family Relations,http://www.esfr.org/
81401984,1,International Union of Soil Sciences (IUSS),http://www.iuss.org/
81563257,1,International Society of Developmental and Comparative Immunology,http://www.isdci.org/
81625862,1,The British Psychotherapy Foundation (BPF),
81881469,1,National Council of Juvenile and Family Court Judges,http://www.ncjfcj.org/
82098733,1,British Ecological Society,
82119083,1,Modern Law Review Ltd,http://www.modernlawreview.co.uk/
82969710,1,Deutscher Verband für Angewandte Geographie e. V. (DVAG),https://geographie-dvag.de/
83251063,3,Immunology of Diabetes Society,https://www.immunologyofdiabetessociety.com/
83262020,1,International Association of Accounting and Educational Research,
83451902,1,Italian Society of Colo-Rectal Surgery (SICCR),https://www.siccr.org/
84680275,2,http://www.soci.org/,FALSE
84837402,1,European Society of Neurogastroenterology and Motility,http://www.esnm.eu/
84867234,1,International Society of Biometeorology,https://uwm.edu/biometeorology/
85335245,1,Lithuanian Mathematical Society,http://www.mif.vu.lt/lmd/index_en.html
86419656,1,British Dietetic Association,
86674104,3,Australian Vascular Access Society (AVAS),http://avas.org.au/
86794028,1,Korean Statistical Society,https://www.kss.or.kr/english/en_main.htm
86860186,1,International Society for the Prevention and Mitigation of Natural Hazards,https://uia.org/s/or/en/
86871763,1,American Orthopaedic Society for Sports Medicine,http://www.sportsmed.org/aossmimis
86954274,2,Bill Graham Centre for Contemporary International History,http://munkschool.utoronto.ca/program/trinity-munk-centre-for-the-study-of-contemporary-international-history/
87745625,1,British Academy of Management,http://www.bam.ac.uk/
88045947,1,International Trade Institute at Texas A&M International University,http://freetrade.tamiu.edu/
88226677,2,The Phytochemical Society of North America,http://www.psna-online.org/
88884646,1,Japanese Psychological Association,http://www.psych.or.jp/english/index.html
89023782,2,International Union of Food Science and Technology (IUFoST),http://www.iufost.org/
89543202,1,ISA Transactions society,http://www.isa.org/
89594170,1,Canadian Population Society,https://www.canpopsoc.ca/
89928119,1,International Association for the Scientific Study of Intellectual and Developmental Disabilities,http://www.iassid.org/
89947762,2,European Association of Agricultural Economists,http://www.eaae.org/
90281530,1,Tusi Mathematical Research Group,https://profsite.um.ac.ir/~moslehian/tmrg.htm
90343918,1,Korean Society for Integrative Biology,http://ksib.or.kr/
90504552,1,International Association for Counselling,http://www.iac-irtac.org/
90680744,1,International Society of Zoological Sciences (ISZS),http://www.globalzoology.org.cn/
90816027,1,Men's Health Network,http://www.menshealthnetwork.org/
90873577,1,Society for the Study of Economic Inequality,http://www.ecineq.org/
91057606,2,Australasian Gene and Cell Therapy Society,https://agcts.org.au/
91329243,1,Société Francaise des Microscopies,http://www.sfmu.fr/
91430365,1,American Oil Chemists’ Society,https://www.aocs.org/
91612243,1,Japan Monkey Centre,https://bit.ly/Primates_jnl
91650206,1,Indian Academy of Sciences,https://www.ias.ac.in/
92470662,1,"School of Architecture, Planning & Landscape, Newcastle University",http://www.ncl.ac.uk/apl/
92632373,1,Butterfly Conservation Europe,https://www.vlinderstichting.nl/butterfly-conservation-europe/
92638099,3,British Medical Laser Association,http://www.bmla.co.uk/
92685437,3,Berufsverband der Deutschen Chirurgen (BDC),https://www.bdc.de/
92757419,1,Society for the Study of Species Biology,http://www.speciesbiology.org/
