work_id,title
4250263962,Response to Reviewer 2
4396604228,Bibliography
2611043828,"1P144 Structural dynamics of actin and Ca-regulatory proteins in muscle thin filament by using ESR(10.Muscle,Poster,The 51st Annual Meeting of the Biophysical Society of Japan)"
4206794103,Masthead
1627663060,HYDRATE TRANSFORMATION STUDY OF FLUOROQUINOLONE ANTIBIOTICS USING FOURIER TRANSFORM INFRARED SPECTROSCOPY (FTIR)
4301512635,Belief Sandwich Relief Gauntlet
4249849764,The Commission and the UN Office:
2417889422,[Effect of helium-neon laser radiation on fetal development].
2529799514,Introduction
609513878,安全で住みやすいバリアフリーのリフォーム (特集 高齢期の安心・安全な住まいを考える)
3002054697,ArDep
1991117770,Revised intrauterine growth curves for an Australian hospital population
4240740798,Univest Corp. of Pennsylvania (Souderton)
2766928849,Symbiotic Microbes from Marine Invertebrates: Driving a New Era of Natural Product Drug Discovery
2376368525,HEMORRHEOLOGICAL CHANGES IN PATIENTS WITH MALIGNANT HEMATOLOGICAL DISORDERS
2249388365,Contactos lingüísticos en la adquisción bilingüe de la LSE y la lengua oral escrita
2903818631,Optical Orbital Angular Momentum Read-Out Using a Self-Assembled Plasmonic Nanowire
2133493302,Notes on the paper “effects of non-linearity due to large deflections in the resonance testing of structures”
149936059,Fish Hatchery Management
381779183,Emergency Care System of the Aging Society--Conceptual Design for System Development
2486911389,Angiopoietins in Human Breast Milk
2600411795,"The Intelligible Principle: How It Briefly Lived, Why It Died, and Why It Desperately Needs Revival in Today’s Administrative State"
168836064,Always true in its fashion
1185945871,C60／花生酸混合LB膜II.LB膜的表征和AFM形貌观察
2107995190,Structural funds and sustainable development the SQM approach
2891394400,Decisões judiciais e representações orçamentárias: o caso das terceirizações
3048139898,Fizikalno-kemijska svojstva meda s područja Dalmacije
4237504306,Honors
4391946882,"A Meta-Analysis for an Interactive, Intersectional and Inclusive Exhibition Based on the SDGs"
2072794793,Retraction. Calf thymus histone H1 is a recombinase that catalyzes ATP-independent DNA strand transfer.
2050950934,Preparation and properties of novel soluble poly(aryl ether)s bearing covalently bound tetrapyrazinoporphyrazine units
4399238442,Fauna Survey Methods: Raymond Gibson
3124261874,Impacts of Deficit Reduction Proposals on North Dakota Farmers
2417334666,[Uretero-uterine fistula after caesarian section. A report on one case (author's transl)].
3172258807,New catalytic topoisomerase II inhibitors discovered for anticancer therapeutics
4393868888,MENINGKATKAN HASIL BELAJAR PPKn MENGGUNAKAN MODEL PEMBELAJARAN DISCOVERY LEARNING PADA SISWA KELAS XI-1 IPA SMA NEGERI I PENAJAM PASER UTARA
2356029008,Nomenclatural Notes on the Infrageneric Names of Ephedra (Ephedraceae)
4293153895,Applying incremental answer set solving to product configuration
2131207309,Tracing the evolutionary history of the pandemic group A streptococcal M1T1 clone
2466482140,北京军区举行装备维修“不出蒙”工程暨边防部队“两成两力”建设总结观摩活动
2953437031,Topical application of silymarin enhances cutaneous wound healing in rats
4251413986,Blank page
4291335643,A Novel Principle for Modeling and Simulation of Mixed-Signal Electronic Designs
2018468809,210Pb balance in Long Island Sound
2805113598,fault detection for linear discrete‐time descriptor systems
4382007795,Analysis of lethal outcomes in patients with newly-diagnosed tuberculosis of the respiratory organs in combination with HIV-infection
2978029866,LibGuides: Business and Legal Aspects of Sports and Entertainment: About the Editors
3108737347,Система метамови граматики оцiнки: iнтерпретацiя термiна тональнiсть
3094898968,Design of Low Power Stacked Inverter Based SRAM Cell with Improved Write Ability
4238417851,THE TOPPLING OF AN IRRIGATION CENTER PIVOT SUBMITTED TO WIND ACTION EFFECTS
4291778456,ENCSR698JWK
3216209047,"Colonoscopia realizada por un operador versus dos operadores, ¿es realmente superior alguna de ellas?"
1986481133,The effect of ibuprofen on the level of discomfort inpatients undergoing orthodontic treatment
1988616231,Tool management in flexible manufacturing systems
2907989153,Concessões de terras no norte de Moçambique: condições climáticas como fator de vulnerabilidade das populações rurais
2004968104,Elevated NK cell level and autoimmunity synergistically decrease uterine blood flow during early pregnancy
2498237618,Microrheological Properties in Polymeric Heterogeneous Media by Collision Dynamics Simulation
233565793,Kroppens inre universum - ett möte mellan konst och vetenskap
2559499704,"MOND Fit of Iocco, Pato, and Bertone (2015) Mean Baryonic Mass Distribution to Rotation Curve Data"
2767150957,Gel Scramble: An E-Tool for Teaching Molecular Neuroscience - eScholarship
3121400788,A READING-BOOK IN RUSSIAN LITERATURE: THE TEXT PREPARATION AND THE FIRST OPINION OF ITS USE
4240774170,VORWORT
2944382538,Postoj posluchačů Univerzity třetího věku na Univerzitě Karlově k vlastnímu stáří
4239938609,"Diabetic Retinopathy, Proliferative"
4285125690,The Challenges of Measuring the Quality of Information Systems in the Private vs Public Sector
1983738138,In Vitro Analysis of Experimental Avian Viral Myocarditis
2484526640,5. VAGHEITSBEREICHE VON REGELN
1971964514,Application of the hypervolume Monte Carlo methods to a molten ionic system
1993977987,Computational observers and visualization methods for stereoscopic medical imaging
1972656312,Reactivity and surface properties of silica supported molybdenum oxide catalysts for the transesterification of dimethyl oxalate with phenol
4253423432,"Antonio Magliabechi to Giorgio Baglivi, Tuesday, 5 April 1701 [baglgiLO0140131a1c]"
4280640520,A Universal Power-law Prescription for Variability from Synthetic Images of Black Hole Accretion Flows
2256619542,残胃に発生した hamartomatous inverted polyp の1例
601018788,オ-プンシステム連携 (パラレルACOSシリ-ズ特集) -- (ソフトウェア)
2157047159,"Characterization of Prominin-2, a New Member of the Prominin Family of Pentaspan Membrane Glycoproteins"
3014820124,用語解説（第109回テーマ：集光型太陽光発電システム）／電力・エネルギー部門誌 2020年4月号目次
3185070516,Regulace polohy míčku pomocí proudění vzduchu s využitím PLC
203122000,"Theatricalizing Fernando Pessoa and his heteronyms: research, writing, rehearsal, and performance of The Last Seven Words of Fernando Pessoa"
4388161759,ATHENIAN LOQUACITY AND SPARTAN BREVITY: WHICH OF THEM IS VERBAL BARBARITY?
3146081740,Evaluation of Protocols Used in 2-D Electrophoresis for Proteome Analysis of Young Rice Caryopsis
4285284425,10th Central European Congress on Food
3113850509,نمذجة قياسية لتاثير السياسة النقدية على النمو الاقتصادي في الجزائر خلال الفترة 1980-2018
2089997202,Transcript Analysis of White spot syndrome virus Latency and Phagocytosis Activating Protein Genes in Infected Shrimp (Penaeus monodon)
365181026,"Jalons pour une histoire des gardes forestiers : actes du Séminaire de recherche de Nancy, 20-21 septembre 1984"
3045695340,بازنمایی مردانگی در شبکۀ محلی سیمای ایلام
2622786830,"Reseña del libro ""El celibato sacerdotal. Su historia en la iglesia católica"" de Jean Meyer"
4394326378,DataAvailable.zip
2219638541,Ni Sulfamate 욕으로부터 Ni-B 합금도금 전착
2603041014,Research Guides: Introduction to Research: Humanities and Social Sciences: Finding Resources
3004505895,Report on 1811.12109v3
3008142034,D-PHYS Jahresbericht 2010
777407350,Rho-associated protein kinase inhibitor suppresses corneal endothelial cell apoptosis by suppressing cell contraction via inhibiting myosin light chainphosphorylation
4230220555,Shorter Notices
4399046163,X‐band quasi class‐F HPA MMIC using DynaFET GaN HEMT modelling
4300665166,World Economic Prospects
2240263541,"X. Sexualidad y religión. La sangre, el amor y la muerte de las religiones de Port-Royal"
2592401305,Recent advances in understanding and managing gout
2308003558,Hybrid Lattice Boltzmann Simulations of Liquid Crystal Emulsions under Shear
2071666411,O mercado acionário e o desempenho dos ativos financeiros no Brasil com emprego da análise técnica
2595811030,A FORMAÇÃO DOCENTE NO PARFOR: DO SENTIDO/SIGINIFICADO À LEGITMAÇÃO
2000716119,"Euphorbia ohiva (Euphorbiaceae), a new species from Namibia and Angola"
805992042,Wielka płyta na styku żelaznej kurtyny
1811013949,Lasers in Orthopaedics.
2896484913,A Novel Data Secure Deletion Scheme for Mobile Devices
2940031055,Les fonctions symboliques des Nations unies
75860765,La alfabetización digital es una cuestión de convencimiento en las personas
3187353090,LibGuides: Library Tutorials: Additonal Resources
163788381,Numerical study of the thermo-active piles behavior in cohesionless soils
2308919523,幕后人生亦如戏泉州、晋江、漳州木偶剧团传承故事
2046975408,Compactification de Martin d'un processus droit
2260061570,주체성 있는 교육
4293579021,Non-dipper pattern on 24 hours ambulatory blood pressure monitoring in normotensive subjects is associated with lower level of high-density cholesterol
3120855453,Molecular mechanism of transcriptional induction by hypoxia-inducible factor 2α
4243002102,By Iodination
3126505995,Experimental Evaluation of Beam Structures Subjected to Moving Mass Trains
4229843193,Problems posed by the desire to specialise
1977168559,Biomedical Applications of Tissue Engineering Technology: Regulatory Issues
2126670031,Edge-matching polygons with a constrained traingulation
589471260,居住者による住居管理の実態とその問題点--生活管理について(プレハブ住宅の場合)
2626171551,Posição canguru em recém-nascidos pré-termo de muito baixo peso: estudo descritivo
4244089563,NOTICES
2752892614,A test for comparing current status survival data with crossing hazard functions and its application to immunogenicity of biotherapeutics
2019712405,On the exact L2 Markov inequality on some unbounded domains in Rd</mml…
2129675882,Initial investigation of human physical stress level using brainwaves
4234483412,Optical imaging of the surface profiles of biological cells and tissues with nanometer resolution
2982693253,Circadian Clocks in the Regulation of Neurotransmitter Systems
2053347435,Interdisciplinary Spiritual Care for Seriously Ill and Dying Patients
2328239503,Measuring the impact of research
2340544374,In vitro Mutagenesis of Rose with Ethylmethanesulphonate (EMS) and Early Selection Using RAPD Markers.
2371492331,Study on the Method of Order Recombining for Mass Customization
4308649012,Synovial Sarcoma Isn’t Supposed to To This!
2902230814,Growth of Mos2 Thin Films with Microdome Texture as Omnidirectional Light Trap for Solar Cell Applications
324596432,Renewing or creating stands with forest fruit trees.
3147972752,Local Minimum Characterization of Interactingtime Series Data: Application in Stability Andstabilization
2331310272,The Photolysis of Di-n-propyl Ketone1
844336738,"Epidémiologie, diagnostic et conduite à tenir devant une verrue péri-unguéale"
2418674424,[A case of giant cavernous hemangioma with hemoperitoneum due to blunt abdominal trauma; CT findings].
991975648,Research to Practice
154622716,The role of knowledge management in ERP implementation: a case study in Aker Kvaerner
4307409582,Two Distinct Charge Density Wave Orders and Emergent Superconductivity in Pressurized CuTe
2384766542,THE PROTECTIVE AND ANTIOXYGEN EFFECT OF ENSHI-SELENIUM TEA AGAINST ISCHEMIA-REPERFUSION ARRHYTHMIA
1552125909,死亡叙述——赫尔曼·黑塞小说艺术初探
2768959197,S42 Sex differences in reported quality of life in bronchiectasis: an analysis of the embarc registry
2401611017,Vitamin D Deficiency in Primary Hyperparathyroidism
3122196605,Is the tropical atmosphere in quasi-equilibrium?
3139645736,Why detailed knowledge of the shoulder anatomy is important for surgeons dealing with instability.
2118827040,Weekly Topotecan: An Alternative to Topotecan's Standard Daily × 5 Schedule?
2953936082,Waiting for Independence Day Fireworks 2013
67530658,下大静脈フィルター(Birds nest)にて救命し得た重症肺血栓塞栓症(PTE)の1例 : 日本循環器学会第141回関東甲信越地方会
972978771,在操作中认识，在实践中理解——几何初步知识教学有感
2008589607,Palestine: the assault on health and other war crimes: Summerfield's outrage is misplaced
2411739567,Evaluating frozen food service in a hospital.
2006820669,Isolation and characterization of cellulose-based nanofibers for nanoparticleextraction from an aqueous environment
2741025085,"Structural styles and zircon ages of the South Tianshan accretionary complex, Atbashi Ridge, Kyrgyzstan: Insights for the anatomy of ocean plate stratigraphy and accretionary processes"
4281679037,A fatal case of pneumonia and sepsis caused by sequence type 398 methicillin-susceptible Staphylococcus aureus carrying Pantone-Valentine leukocidin in China
2783334565,Is fair play losing value in grassroots sport
3020553756,[THE IMPACT OF XENOTRANSPLANTATION OF NEUROGENIC STEM CELLS IN COMPLEX WITH THE TISSUE MATRIX NEUROGELTM ON THE POSTTRAUMATIC SPASTICITY SYNDROME COURSE IN EXPERIMENT].
2149017579,EXPANDED PRACTICE ROLES FOR COMMUNITY MENTAL HEALTH NURSES: WHAT DO CONSUMERS AND CARERS HAVE TO SAY?
4390839329,THYROID FUNCTION ABNORMALITIES IN PATIENTS WITH METABOLIC SYNDROME: AN OBSERVATIONAL STUDY
1979552251,In-situ quantification of manual assembly forces and postures during the manufacture of TV deflection coils
1574890929,"形状とテクスチャを分離した顔パターンの多様性の表現 : 印象を変化させるイメージ生成への応用(映像メディアおよび一般 : インターネット, デジタル放送, マルチメディア, 三次元画像, 視覚と画質評価, ITS等)"
2094230588,Density perturbations excited near a pulsating point source in a streaming plasma
217909396,Individuals Enforcing International Law: The Comparative and Historical Context
3195449308,차량용 엔코더씰 성능 분석에 대한 연구
2895777152,Governance and Development in India: A Comparative Study on Andhra Pradesh and Bihar after Liberalization
3148463239,Architettura liquida. Etica e sostenibilità
2971587748,Exploring the origin of sentencing disparities in the Crown Court: Using text mining techniques to differentiate between court and judge disparities
4212948225,Examen de spécialiste en cytopathologie
2421628266,The use of overdentures in patients with dentinogenesis imperfecta.
2587789906,40279 Study on the urban environment infrastructure (Part1) : Study on reduction of environmental burdens with underground space network in the center of Tokyo(1)
2777087225,Methods and Measures
3012501594,ОПРЕДЕЛЕНИЕ КОНСТАНТЫ ДЕСТРУКЦИИ γ-АМИНОМАСЯЛННОЙ КИСЛОТЫ В ПРОЦЕССЕ ТЕПЛОВОЙ ОБРАБОТКИ ОВОЩНЫХ КОНСЕРВОВ
1978142032,Origin of the oil-field brines in the Paris basin
4387371514,Implementasi Safety Culture Petugas Aviation security (AVSEC) PT Angkasa Pura 1 terhadap Keamanan dan Keselamatan Bandar Udara Adi Soemarmo Boyolali Jawa Tengah
2366624893,Dental Implications of Helicobacter pylori (Incidences de Helicobacter pylori sur la santé dentaire)
4233036394,Literaturbericht
2912544894,"Metacognition across sensory modalities: Vision, warmth, and nociceptive pain"
2464390083,Ergebnisse und Perspektiven
2612039381,KETAHANAN RELATIF ENAM BELAS NOMOR KLON TEH PGL TERHADAP SERANGAN Empoasca sp. RELATIVE RESISTANCE OF SIXTEEN NUMBERS OF PGL TEA-CLONE AGAINST Empoasca sp. ATTACK
3043230038,Initialization-Free Distributed Fixed-Time Convergent Algorithms for Optimal Resource Allocation
2609947574,Adult neurobehavioral alterations in male and female mice following developmental exposure to paracetamol (acetaminophen): characterization of a critical period
4391423778,Research on the Security Gateway Design in Local Area Access Network in Smart Grid
2132099746,Convergence and sharp thresholds for propagation in nonlinear diffusion problems
3216134789,教育長はこう考える 古閑陽一熊本県教育長に聞く チャレンジ恐れない教員に
2035751188,Corneal Nerve Recovery After Photorefractive Keratectomy and Laser In Situ Keratomileusis
4256606462,IV. Stereometrie
2435693303,"[Physiological characteristics of children, native inhabitants of the North, as a manifestation of adaptation to high northern latitude conditions]."
4252307668,Litteratur-Verzeichniss
4399564450,Beyond the danger signal: RNA aggregates orchestrate immunotherapy
2779112774,Immunogenicity Studies Of The Yellow Fever Vaccine In Healthy Infants And Establishment Of Serological Diagnostic Tools For The Detection Of Yellow Fever Virus Infections
4361818277,Supplementary Figures S1 and S2 and Supplementary Tables S1 and S2 from Changes in Bone Turnover Marker Levels and Clinical Outcomes in Patients with Advanced Cancer and Bone Metastases Treated with Bone Antiresorptive Agents
1544213520,Zur Chemie der Prussiate
4211137543,The Impact of Assistive Devices on Outcomes after Endovascular Closure of Ruptured Intracranial Aneurysms
2777613055,Divergent bulk photovoltaic effect in Weyl semimetals
3046543621,Can Uncoordinated Beeps tell Stories?
570569124,マリアテギ--イタリアとの出会い (ラテンアメリカ--増殖するモニュメント )
3191574911,Condiciones y resultados del teletrabajo en profesores universitarios
1965202050,THE GLYCYLTRYPTOPHAN AND TRYPTOPHAN TESTS FOR CANCER OF THE STOMACH
2305004125,Influence of the Kilning Conditions on Enzymatic Activity of Rice (Oryza sativa) Malt
2980955767,Taming the Secured Creditors. Restraints and Protection during the Pre-Insolvency Stay
4313441461,Şizofreni hastalarında CYB mtDNA mutasyonları ve PI3K/AKT/mTOR sinyal yolağındaki genlerin ekspresyon durumu
1559259464,Help‐Seeking Comfort and Receiving Social Support: The Role of Ethnicity and Context of Need
2905886162,Data mining Inhaled corticosteroid Beclometasone dipropionate (bdp) equivalent dose from routine primary care records
2412993872,PSITTACOSIS IN QUEENSLAND: A REPORT OF A CASE
2367640461,Research on measurement node of mine stress based on CAN bus
4312367620,Impression Management: Correcting the “Face” You Show to Others
651713323,糖尿病性網膜症の対策-3-重症網膜症の予後と治療の意義によせて
2030417346,Syncretism and functional expansion in Germanic wh-expressions
1993823472,O céu dos vikings: uma interpretação etnoastronômica da Pedra Rúnica de Ockelbo (GS 19)
2421269921,[The Feulgen reaction at long-duration-hydrolysis: the effect of histone protein].
4400413405,Ultraclean Suspended Graphene by Radiolysis of Adsorbed Water
4243696020,Nuclear magnetic resonance data of C13H14O2S
3200866955,LIMITED SPACE FOR TREES IN THE URBAN PLANNING OF THE CITY (ON THE EXAMPLE OF SELECTED LOCATIONS IN SZCZECIN AND GOLENIÓW)
3103148555,تقييم تجربة الاستفادة من مخلفات المجزرة الحديثة (ب) التابعة لمشروع المملكة العربية السعودية للإفادة من الهدي والأضاحي
2034206089,Gas chromatography-mass spectrometric studies of dihydrolipoyl dehydrogenase deficiency
3081526386,Situational factors promoting aggressive behaviour
2404835706,[Effects of pangamic acid in persons with cerebral sclerotic vascular disease].
3047499047,"Prescripciones Técnicas para Viviendas e Infraestructuras Críticas en Interfaz Urbano-Forestal frente a Incendios: El Caso de San José de Maipo, Chile"
4327518792,PROBLEMS OF DEVELOPMENT AND PROSPECTS BUSINESS LAW IN MODERN ECONOMIC CONDITIONS
2980039465,Intellectual Property Rights in Industrial Bioprocess Engineering
2131501618,Somatic Chromosomes of the Bornean Sambar Deer and Rusa Deer Interspecific Hybrids
2085071459,Accelerated dissociation of IgE-FcεRI complexes by disruptive inhibitors actively desensitizes allergic effector cells
2941672247,El cultivo de la sandia o patilla (Citrullus lanatus) en el departamento del Meta.
4205860250,Structural aspects of fracture
2158076426,THE DIASTOLIC MURMUR OF MITRAL STENOSIS.
4313129285,Dirty panicle on rice-Thailand
3136245096,Proceedings of SPIE - The International Society for Optical Engineering: Introduction
4395059651,Обнаружение и сопровождение точечных слабоизлучающих объектов на основе анализа последовательности минисерий изображений
4385286011,“Keynesian” Shipping Containers?
1527805357,Perturbation invariant estimates and incidental nuisance parameters
2954075899,Барьеры реакций газофазного мономолекулярного распада нитротолуолов. 5. Радикальный распад
4247196490,Frontmatter
2941745754,Optimiser ses prescriptions : quelle démarche et quel outil ?
2910652159,"中炭素鋼高周波焼入れ材の捩り疲労強度におよぼすP, B, Mo, Siの影響"
813662603,Propriedades analíticas de materiais a base de sílica e óxido de titânio modificados
4220771311,Improving Characteristics of LUT-Based Three-Block Mealy FSMs’ Circuits
4237657878,Front Matter
3113357647,COVD-30. A SNAPSHOT OF THE IMPACT OF COVID-19 ON PATIENTS WITH NERVOUS SYSTEM TUMORS
2152194700,Drift boundaries and ULF wave generation near noon at geostationary orbit
4213130112,Perfluorooctane sulfonate and perfluorooctanoic acid
2400988724,Prenatal diagnosis of fetal adrenal hemorrhage and endocrinologic evaluation
2991824606,Certain Regular Semigroups of Infinite Matrices
2168376890,Acculturation Identity and Labor Market Outcomes
2330000890,Revolution and War
2318711118,A Phase I Study of Tomotherapy in Patients With Primary Benign and Low-grade Brain Tumors
2021221824,A conduta de política monetária do Banco Central e o efeito calendário no Brasil
609696728,"Coalition, Coercion and Compromise Diplomacy of the Gulf Crisis, 1990-91"
2368720668,On the Functions and Abilities of CFOs in Our Country
2085681949,Realization of a single image haze removal system based on DaVinci DM6467T processor
1968146098,Characterization of wurtzite indium nitride synthesized from indium oxide by In-115 MAS NMR spectroscopy
1483532925,Bandwidth Reduction Techniques for Remote Navigation Systems
2616690432,Stabilization of Feedback Linearizable Single Input Nonlinear System Using a Tensor Product Splines
1989429105,Meta-analysis of hair removal laser trials
593179072,Ecological studies of feral burros in Death Valley
2019235769,Asymptotic analysis of a spatially unstable G�rtler vortex spectrum
4304989464,ДО ПИТАННЯ ПРО СТВОРЕННЯ РЕВОЛЮЦІЙНОГО ТРИБУНАЛУ ДРУКУ РСФРР (1918 Р.)
3208612767,Studi Eksplanasi Metode Gamifikasi Berbasis Experiential Learning di Young Entrepreneur Academy
4392192401,The Beginnings of Sign Language Research in Italy: A Story of Unexpected Encounters
4206050887,Volume Information
882892727,一例静脉滴注安宝（盐酸利托君）致横纹肌溶解综合征的护理
2063360080,Alcohol dehydrogenase gene expression in callus and somatic embryo of carrot
2208390659,Strategische Handelspolitik: Theoretische Ansätze und wirtschaftspolitische Empfehlungen
4304140257,Spatiotemporal and life history related trends of per- and polyfluoroalkyl substances in Indo-Pacific finless porpoises from south China sea (2007–2020)
2414484789,[Phlebography of the lower extremities in postphlebitic syndrome].
100354867,"On the relevance of high-level net processes, Formal Specification Column."
4236981928,How Can We Help Gang Members Leave the Violence Behind?
3114854896,Mediteranski kulturni krug
2048809330,"Selective Hydrogenolysis of Glycerol to 1,3-Propanediol Catalyzed by Pt Nanoparticles–AlOx/WO3"
2542003678,Pemodelan dan Simulasi Berbasis Matlab/Simulink terhadap Gerakan Rotor Motor Stepper 3-Fasa Jenis Variable Reluctance
927361771,“双师型”教师培养：问题与路径探析
2978868353,Cinnamon Teal (Querquedula cyanoptera) in North Dakota
4400338639,Data for EMSL Project 60678 from February 2023
2066077016,"Leaf removal by sesarmid crabs in Bangrong mangrove forest, Phuket, Thailand; with emphasis on the feeding ecology of Neoepisesarma versicolor"
4287946222,Perceived Inequality and Motivation: The Practice and Mindset
2965101833,Spaceborne Systems in the New Environment of Safety
2888634471,Modellierung der Phasentrennung in flüssigen Dreiphasensystemen
2321119327,"Study of Groundwater Quality in Concern with Fluoride of Village Rampur from Ghatanji Tehsil, Yavatmal, Maharashtra (India)"
2890645350,The conchologist's book of species : containing descriptions of six hundred species of univalves : with numerous illustrations /
4235286718,Simulation
4396961632,7.2. Die praktische imperialistische Wirtschaftspolitik gegenüber den Entwicklungsländern
2091420867,P2X Receptor Agents
1879635190,"A transportable, inexpensive electroporator forin uteroelectroporation"
2419666464,AB0667 Anxiety-Depressive Spectrum and Cognitive Disorders in Behcet's Disease Patients
2130194665,Glaucoma agudo de angulo cerrado bilateral 360º inducido por paroxetina
2953638186,Buenas prácticas agrícolas para la producción de tomate de árbol (Solanum betaceum Cav) metodología de escuelas de campo de agricultores
4237869012,Supplementary material to &quot;Meta-analysis of high-latitude nitrogen-addition and warming studies imply ecological mechanisms overlooked by land models&quot;
2987920140,Synthesis and Tribological Performance of Carbon Microspheres/Poly(methyl methacrylate) Core–Shell Particles as Highly Efficient Lubricant
2368279574,STUDIES ON FERMENTATION PRODUCTION OF ERGOSTEROL BY RHODOTORULA
4221122764,Diseño de indicadores de desempeño de la actividad científica y editorial de Angola en Acceso Abierto
3130497846,Kindeswohl im Bundesasylzentrum
3142171159,Measuring coordination of economy-society and resource- environment based on major function oriented zoning： a case study of Pearl River Delta
4238623305,Spontaneous respiration should be avoided in frequency domain analysis of heart rate variability
3140699659,수도권 고용 중심지 변화 및 입지 특성 분석
1972607164,YSZ:Dy3+ single crystal white emitter
4294598082,"Extraction Studies of Metal Xanthates : Extraction of Cu, Co, Ni and Bi with Pyridine/Ethyl Acetate (I :4) and Photometric Determination of Cu, Co and Bi"
2376470156,The Analysis of the Effectiveness of the Higher Education Built Environment as a Medium
2734811066,Characterization and in vitro release studies of oral microbeads containing thiolated pectin–doxorubicin conjugates for colorectal cancer treatment
435698231,単語了解度による規則合成音の評価法 (音声・音響情報処理の最新技術 )
4235987279,The Constitution and United States Foreign Policy: An Interpretation
4300338284,"Effect of the feeding level during rearing on performance of Large White gilts. Part 2: effect on metabolite profiles during gestation and lactation, and on glucose tolerance"
2531426501,Murenček in mravljice : [slikopis za učenje branja]
2900290574,AN ANALYTICAL STUDY OF INFORMATION SECURITY MANAGEMENT IN THE PUBLIC SECTOR OF ALBANIA
626498406,9) Sick sinus症候群を伴った慢性腎不全患者の1例 : 電気生理学的検討を含めて : 日本循環器学会第108回関東甲信越地方会
252714047,"Estimated rates of activity: Countries and territories of North America,Europe and Oceania (1950-90)"
1846598173,A Study of Manganese Retentions in Children
1574115131,Effect of annealing atmosphere on the cerium valence state and F+ luminescence center in Ca‐codoped GGAG:Ce single crystals
2517699146,La technique des microarrays appliquée au mélanome
2015817840,Multilateral Well Performance Prediction
2020665728,Gathering and Using Patron and Librarian Perceptions of Question-Answering Success
4243189889,Expression of Concern on “Pseudolaric Acid B Induces Caspase-Dependent and Caspase-Independent Apoptosis in U87 Glioblastoma Cells”
4390295086,A Danish View on Information Exchange and Cross-Border Cooperation
2417054770,A clinical evaluation of triacetyloleandomycin in the treatment of infections due to gram-positive cocci; a preliminary report.
2291160741,The Value of Irrationality in the IP Equation
3212679856,Aliphatic Polyester Nanoparticles for Drug Delivery Systems
3151359606,O diálogo inter-religioso e a educação no combate à intolerância religiosa: uma perspectiva a partir da sacralização de animais nas religiões de matrizes africanas
3214448722,The Term Concept of Right and Unright in Practical and Theoretical Jurisprudence
2959448884,Analyzing language from a feminist perspective
1503899385,聚丙烯酰胺溶胶凝胶法合成La0.9Sr0．1Ga0．8Mg0．2O3-δ中温固体电解质及其性能
3111392080,Fantasy Sports as Markers of a New Collective Identity and a Motivation to Participation in Social Activities (Mainly for Men)
4235690283,Culture in focus: Psychology's biennial multicultural summit homed in on how the field can better serve diverse Americans
4251534743,Gaussian Cubature and Bivariate Polynomial Interpolation
2209633211,Physical layer standards for DS1 rate access and transport
4292772515,"Pharmacokinetic, pharmacodynamic, and transcriptomic analysis of chronic levetiracetam treatment in 5XFAD mice: A MODEL‐AD preclinical testing core study"
2114435011,The Application of Optical CDMA-Based Fiber Radio Networks in Wireless Sensor Networks
4248614367,6912 water management planning [n]
2490706970,Global Public Health
2051639722,Biophysical tools for structure-based drug design
4224273435,Recherches sur les collections du MSR : à propos de la constitution de la collection de petits bronzes d'Edward Barry
3006801474,Troubleshooting Containers and Containerized Applications on Azure
575038835,"Violin sonatas op. 78, op. 100 & op. 108"
3011633192,Introduction to Google Dialogflow
4382248014,Extractive Industry and the Sustainability of Canada's Arctic Communities
1510514824,A Dutch miracle
4283774119,Fault Events Recognition to Design a Current Based Transmission Line Protection Scheme Using Signal Processing Techniques
4321491416,Surgical strategies for recurrent parastomal hernia after a primary repair with a Dynamesh® IPST mesh
2136998342,Hierarchical energy management scheme for multiple battery-based smart grids
2472339176,"""Kaizen"" but never do ""Kaizan""."
3209315470,Silixa enters into strategic partnership with Altus Intervention AS
2154354622,The self-medication hypothesis: Evidence from terrorism and cigarette accessibility
1486529618,Mode of inhibition of acid proteases by pepstatin.
4290755329,Quantitative microbiome analysis reveals the microbial community assembly along with its correlation with the flavor substances during the manufacturing process of Qingzhuan brick tea at an industrial scale
3129629884,42.1: Invited Paper: Tabletop 3D Light Field Display
1969114579,Bloodstream infections due to Candida species
2405202016,[Pedagogical aspects of group psychotherapy with delinquents].
2725955325,107 Two-phase flow shock wave occur in the ejector using the refrigerant R-134a
1994374254,Schwindel aus psychosomatischer Sicht
48007785,在中西文化比较视野下——《一串珍珠》解读
3193852621,Falsifying Hypotheses for the Origin of a Fractured Bedrock Zone With Geophysical Data
3080752238,Cuando el plan es no seguir el plan: Análisis de riesgos
2374674195,Analysis of Greener Ecology of Beijing Using Remote Sensing
4399364879,Development of a Community-Driven Waste Reduction Education and Action Program
4220657867,Enantioseparation of 4C-Substituted Pyrrolidin-2-One Derivatives on Polysaccharide and Macrocyclic Glycopeptide Chiral Stationary Phases
3120072564,"DETERMINASI KOMPENSASI, MOTIVASI, STRES, KEPUASAN KERJA DAN KINERJA KARYAWAN (SUATU KAJIAN STUDI LITERATUR MANAJEMEN SUMBER DAYA MANUSIA)"
1593937072,Какие проблемы физики и астрофизики представляются сейчас особенно важными и интересными
2975024090,"Análise da fauna de mosquitos do gênero anopheles meigen (diptera: culicidae) no Municipio de Mangaratiba, Estado do Rio de Janeiro"
4396115613,Occurrence Download
