author_id,institution_seq,year_seq,year
5013778981,1,1,2023
5103109158,4,1,2013
5016712064,1,4,2012
5058878946,1,2,2023
5102837659,3,1,2019
5081483870,8,1,2019
5015991163,1,1,2016
5065283399,1,1,2006
5028801587,2,1,2018
5017277946,1,2,2001
5094381139,1,1,1812
5054263915,8,1,2021
5106407147,8,1,2002
5049887541,2,1,2004
5032624369,1,4,2021
5009002401,1,1,2016
5047671717,1,7,1988
5067050589,3,6,2016
5070206086,3,1,2023
5046632648,2,4,2017
5053340150,7,2,2021
5018201496,1,2,1978
5079166864,1,10,2015
5028033960,1,7,2018
5083710193,1,1,1978
5010309406,2,5,2017
5045832053,5,4,1957
5042409433,2,1,2018
5075790188,1,1,2023
5101554996,3,8,2017
5072998463,4,1,2020
5002827804,3,1,2021
5024184251,1,3,2020
5082194239,3,1,2001
5051254119,1,2,2015
5027492393,3,1,2013
5034468988,1,1,2014
5079751319,2,3,2008
5058450165,1,1,2024
5003563457,2,6,1972
5084146538,5,4,1997
5093579610,1,1,2023
5010244867,1,2,2021
5070222407,2,9,2014
5062656750,2,1,1987
5100399375,10,1,2022
5019419595,5,3,2020
5066487558,5,1,1996
5069131432,2,1,2024
5034839677,3,1,2017
5030915639,2,1,2022
5056986587,4,1,2017
5105044114,1,1,2011
5025448372,9,1,2015
5076427318,3,4,2018
5033436440,2,1,2024
5077814851,10,3,2009
5027253977,1,2,1994
5047350733,7,3,1933
5001702238,9,2,2012
5025497192,1,1,2018
5064743621,1,10,2009
5089167771,5,2,2022
5042801688,1,4,2005
5057739324,1,3,2021
5056529994,1,6,1980
5079928544,1,1,1997
5012740592,1,2,2017
5069003765,1,1,2024
5010495295,1,1,2020
5028809977,2,2,1982
5058912582,7,3,2017
5100785197,7,1,2017
5000647267,1,5,2020
5062212424,8,4,2009
5051777928,2,1,1977
5060515275,5,1,2019
5044468693,3,1,1982
5008919774,1,2,2012
5090589200,1,1,2024
5079775632,1,5,2019
5102753677,2,3,2022
5080563975,3,5,1996
5044228393,1,1,2024
5053621769,2,4,2021
5046270560,1,3,2022
5049581809,1,3,2021
5070207284,1,1,2010
5094376081,1,1,2021
5015366117,1,4,2021
5102407627,1,2,1987
5079275127,1,4,2017
5052299452,1,1,2008
5011971168,8,2,2007
5077911087,1,2,2010
5090442856,1,1,2012
5090627181,3,2,2013
5103187385,2,1,2019
5041130314,7,1,2004
5101526356,6,3,2009
5102245270,7,2,2012
5079918257,1,1,2007
5077054591,1,1,2013
5062824927,1,2,2022
5012207049,1,1,2023
5065620296,5,1,2019
5078271108,3,2,2016
5008364627,3,1,2005
5089653059,6,1,2015
5069794283,1,10,2006
5047332973,2,2,2013
5061733293,1,1,2024
5076612457,1,1,2022
5027145331,1,2,2017
5103525263,5,1,2023
5090618712,1,2,2018
5050958780,1,1,2024
5011317903,1,4,2021
5034806441,1,1,2011
5102418953,1,1,2021
5062730557,5,3,2004
5061683296,1,1,2022
5087467421,1,1,2012
5048976962,1,1,2015
5066078287,1,1,2013
5086334985,5,1,2021
5082394839,1,1,2024
5078518521,4,1,2014
5072130370,2,5,2014
5000773466,1,4,2020
5060372756,7,1,2019
5025744665,5,4,2015
5044093644,1,1,1982
5051854695,1,1,2017
5090219172,7,1,2010
5007988948,3,3,2022
5062972938,1,1,1990
5061080648,8,2,1988
5048032027,7,5,2020
5062515769,1,1,1997
5063880687,1,3,2003
5055164312,1,5,2019
5039564174,4,4,2005
5061543363,1,2,2023
5074560237,3,9,2014
5088143345,2,2,2018
5073845671,1,1,2007
5082482596,4,1,1978
5036558076,1,1,2020
5100510935,5,1,2007
5086771135,4,8,2014
5025997772,6,2,2020
5040012194,2,1,2021
5090577221,1,5,2017
5024949415,1,1,2022
5091030798,2,7,2006
5060908842,1,4,2020
5102904793,4,2,2014
5100576601,1,1,2024
5101444368,2,1,2023
5042476244,3,5,2020
5082375479,4,8,1991
5004999881,2,9,2013
5105263362,1,1,2019
5065618624,2,1,2024
5023392298,1,3,2022
5007701213,1,2,2023
5021105062,2,7,2018
5059885480,2,1,2024
5089717620,5,1,2015
5019521401,1,1,2014
5039296118,1,1,2003
5102891845,1,1,2024
5000459581,2,2,2020
5012584904,8,3,2015
5044091762,2,1,2024
5040100908,2,1,2018
5026694132,2,3,2021
5026547329,3,1,2024
5045682848,3,3,2007
5100713050,3,1,2023
5076862057,2,4,2011
5023350994,7,3,2006
5085975071,6,4,2018
5005628728,1,5,2018
5062498760,3,1,1992
5081157564,4,1,1997
5020973687,3,3,2017
5082362521,1,2,2023
5067296591,1,4,2021
5012938639,1,1,2023
5048894874,5,1,2018
5077686237,1,8,2011
5103571159,2,5,2003
5103676076,6,1,2005
5100662160,10,1,2023
5102598995,7,4,1994
5083982887,1,3,2018
5001872410,10,1,1999
5065827442,1,8,2002
5008560306,2,4,2012
5017694805,1,1,2022
5044701522,2,1,2023
5046155840,1,2,2020
5033842726,2,3,1998
5076573406,9,1,2020
5020595933,1,1,2005
5102848723,1,2,2023
5005359899,1,1,2024
5068845981,1,3,2013
5103768968,3,1,2009
5075157873,8,1,2023
5091327585,2,1,2022
5031972537,1,1,2024
5003287692,4,1,2013
5004028726,3,5,2001
5073229849,1,3,2021
5023076724,1,7,2018
5100698180,9,1,2010
5048378369,2,1,2024
5079565613,2,4,2009
5102178608,3,3,2005
5062533648,1,1,2016
5082915627,5,1,2012
5102986244,2,10,2015
5103270124,2,8,2013
5101866816,3,1,2024
5055101496,4,7,1996
5048895528,2,1,2017
5051755304,1,1,1952
5011551181,2,3,1999
5055530140,5,1,2021
5040460428,1,2,2022
5012871882,3,3,2013
5102856817,1,3,2021
5031905178,1,5,1998
5090678643,1,1,2010
5091163825,3,2,2005
5021398140,1,2,2011
5017288650,1,3,2019
5018255284,4,1,2017
5077467439,1,1,1944
5093051367,1,1,2023
5032177070,4,1,2003
5059644538,4,1,2022
5088314647,1,1,1972
5080458121,1,1,2000
5065235581,1,2,1993
5034489335,1,3,2019
5101078793,10,5,2016
5034899902,1,2,2014
5064687412,1,4,2015
5059844355,1,2,2010
5026853154,8,5,2002
5092992008,1,1,2023
5009167228,1,2,1995
5072366563,7,1,2011
5047618629,1,5,2018
5009639714,1,1,2019
5052585431,3,1,2024
5009020220,1,1,1969
5058590493,2,6,2011
5033915571,1,1,2020
5044542908,2,6,2011
5063095084,9,1,2018
5021732064,3,1,2013
5002961666,1,1,2024
5000442391,1,1,2015
5042486252,1,4,2019
5002398700,3,2,2019
5014934492,1,1,2009
5031567183,10,5,2013
5072023302,2,1,2020
5027774948,1,1,2022
5086585495,1,4,2012
5056110618,1,1,2006
5033923093,5,2,2007
5064889916,2,1,1975
5053559321,1,3,2014
5089720790,3,2,1984
5104007271,5,7,2003
5066649425,1,2,2014
5058501664,7,5,2016
5101848111,1,5,2019
5101798993,7,1,2019
5054549013,2,1,2020
5006618803,1,2,2014
5026258331,1,1,2023
5045100927,2,1,2024
5063747091,2,1,1998
5007594448,5,1,2011
5065768123,1,2,2023
5036974620,1,8,2013
5087223399,4,1,2018
5032597979,1,2,2023
5036290232,2,9,2016
5073114881,2,1,2022
5102156915,2,2,2008
5063197178,1,5,2019
5031106070,6,1,2008
5009797798,2,1,2024
5004315713,1,1,2020
5057493430,2,1,2024
5015732986,1,3,2015
5046526010,4,1,2024
5085722015,4,1,2011
5103176243,3,1,2023
5101705779,4,1,2021
5091282531,1,3,2021
5005261468,2,3,2016
5052308924,3,1,2006
5064159278,1,7,2018
5071155919,1,1,1981
5103083285,2,1,2009
5051951229,4,1,2021
5011331705,10,1,2022
5000490385,3,1,2001
5012588791,6,1,2018
5031473366,1,1,2018
5012808257,3,1,1993
5068644121,10,3,1997
5054887628,1,2,2023
5002130714,3,1,2015
5030702173,5,2,2017
5062954828,1,1,2009
5078782818,3,1,1955
5075350726,1,1,2021
5080164640,6,2,1966
5035775735,6,2,2001
5027569553,6,1,2021
5012126964,7,5,2009
5056279785,1,1,2024
5027380769,2,8,2017
5044069988,3,2,2005
5046361743,2,5,2014
5068780680,1,5,2020
5031788131,3,3,2013
5103700888,5,1,2015
5074729030,1,1,2024
5005942989,1,8,2017
5012384226,10,1,1975
5015183341,3,3,1994
5094084768,1,1,2023
5095493779,1,1,2011
5021161161,4,2,1990
5031561230,2,2,2023
5066560234,1,7,2017
5087491602,1,1,2021
5048857474,2,1,2023
5040373478,8,1,2014
5074082397,2,4,1977
5080065413,2,2,2023
5084547895,3,1,2023
5002953413,2,1,2023
5042801042,1,1,2023
5096881973,1,1,2004
5101855873,1,6,2013
5065894925,8,1,2013
5046014864,1,1,2019
5006141448,2,10,2006
5022847793,3,7,2003
5008840706,1,1,2020
5056393146,1,2,2020
5031552056,2,2,1954
5024165214,3,1,2017
5076992333,7,1,2009
5065730053,2,3,2015
5071545743,3,1,2006
5035860358,2,2,1989
5084413382,1,2,2000
5077768768,6,1,2018
5009005379,3,6,2019
5072749234,2,3,2020
5009234683,1,2,2007
5081648339,1,5,2020
5003472179,3,1,2022
5061016431,8,1,2017
5052457995,5,1,2017
5103798076,1,2,2009
5081956563,1,1,2022
5062594023,3,1,2011
5027517079,1,1,2011
5004721098,4,1,1995
5039379789,2,9,2011
5053338196,4,2,2016
5011676996,1,1,2023
5053228367,2,1,2023
5101429400,1,1,2024
5017368874,1,1,1998
5028822675,9,1,2013
5025381286,2,1,2022
5082528804,3,9,1997
5007161172,7,4,2006
5005726384,4,4,2014
5064068995,2,1,1988
5022254197,8,1,2021
5080117881,1,6,2019
5072132481,1,9,2010
5014800252,1,1,2024
5051419389,3,2,1993
5033865438,1,1,2020
5049898580,2,2,2018
5078122933,1,2,2014
5083811951,1,2,2022
5036105086,6,1,1982
5064748140,1,3,2020
5101040094,6,3,2017
5101776178,1,4,2020
5100676751,1,8,2015
5025431135,3,2,1993
5050407420,1,9,2010
5033630633,4,2,2014
5041526438,2,1,2018
5040418544,1,1,2023
5102958526,1,5,2016
5047571542,2,5,2020
5100371965,10,1,2020
5013331292,4,3,1992
5007146435,1,1,1994
5051908045,2,3,2020
5054353002,1,1,2023
5030070390,1,2,2023
5066899593,1,3,2021
5059088474,1,3,2020
5043064581,8,1,2002
5027813356,1,2,2017
5087271386,2,1,2023
5012499165,2,5,2020
5002769042,1,1,2022
5018405617,2,1,2018
5023614056,1,6,2020
5018490861,10,6,1966
5010973367,1,2,2023
5023880678,5,1,2005
5101822577,1,2,2023
5002461151,1,4,2020
5014778530,1,6,2016
5076300931,2,3,2014
5044381644,1,3,2020
5029865536,2,1,2020
5076849833,1,4,2019
5044173924,3,6,2012
5092705937,1,1,2023
5103375305,1,3,2009
5000908867,1,5,2020
5028086039,2,1,2021
5033735999,3,3,2001
5100769614,2,5,2020
5094126241,1,1,2024
5040406119,1,1,2018
5061358227,6,3,2019
5009320761,1,4,2019
5035536962,9,8,1977
5013824580,1,1,2015
5069763574,1,1,2012
5101808273,1,3,2022
5033582090,5,1,1993
5097613867,1,1,2014
5016377721,4,1,2021
5063304815,2,2,2019
5006683902,1,3,2018
5026785240,3,1,2013
5044631657,2,1,2021
5088176849,1,3,2007
5101710436,2,4,2017
5000970163,1,1,2017
5051526027,2,5,2020
5027034988,4,2,1975
5040136233,2,1,2006
5051129204,3,10,2009
5014574735,3,3,2020
5071579313,2,5,2017
5040604013,6,6,2015
5080343334,5,1,1982
5023224767,9,1,2008
5068947082,1,1,2021
5079227053,1,3,2020
5097810173,1,1,2017
5001308102,8,3,2000
5084248769,4,6,1977
5000220498,1,2,2022
5057513905,1,7,2013
5025033345,1,4,2019
5065518864,4,1,2019
5100716714,3,1,2024
5044067013,1,1,2013
5063272103,4,1,1999
5017170148,2,1,1998
5001175141,1,1,2024
5045417376,2,10,2015
5027650679,3,3,2020
5030990689,1,1,2024
5072446255,1,2,2004
5043660101,1,7,2001
5014042519,6,6,1994
5013337608,1,1,2017
5101848358,9,1,2019
5084742984,3,2,2019
5066891503,3,1,2022
5027537355,1,1,2017
5067482077,2,1,2024
5040816008,1,1,2022
5092687818,2,4,2021
5085837180,3,1,2020
5017637255,5,1,1999
5092211587,1,1,2023
5019146011,1,1,2018
5079787340,2,1,1999
5102647321,9,1,1994
5079328959,1,4,2011
5086413138,2,1,2015
5064761069,8,1,2017
5037303697,1,5,2018
5014141249,1,2,2019
5016461853,1,1,2023
5062337756,2,4,2019
5030079342,1,1,2023
5071478782,1,7,2015
5025459365,8,9,2005
5003412361,1,1,1994
5100446550,7,2,2021
5073037243,1,1,2024
5061515574,2,2,2011
5104053875,3,1,2022
5078588780,3,3,2008
5036431322,1,1,2004
5097989316,1,1,2014
5104454744,1,1,2023
5090439029,2,4,1992
5020272618,1,3,2012
5039683677,2,6,2017
5106526032,1,1,2016
5094441210,3,3,2020
5100356015,7,4,2021
5087436777,6,1,1997
5090089114,1,2,2022
5063581964,3,2,2013
5103555527,1,1,2008
5011673353,1,1,2024
5024203331,5,2,2013
5008576877,1,5,1982
5101046496,2,1,2013
5011801770,1,1,1990
5054441117,9,8,1999
5069095385,2,1,2021
5027436363,5,2,2014
5101809348,1,8,2015
5094610659,2,1,2020
5104077700,5,4,2005
5045788086,3,1,2002
5090270620,3,2,2008
5023217115,3,6,2017
5100680610,2,1,2024
5069767419,4,5,2008
5082625174,1,8,2017
5103409111,6,2,2001
5056738596,1,10,2014
5102221132,10,2,2013
5017912384,1,3,2015
5090131850,5,9,1997
5041936301,7,5,2009
5100700607,4,4,2021
5067457176,1,7,2012
5068335868,1,1,2013
5015330590,1,1,2020
5105482169,1,1,2014
5067701542,1,1,2023
5022519846,1,1,2020
5015889973,3,1,2018
5026690570,2,1,2023
5065664708,9,2,2015
5004424574,1,1,2023
5017585908,1,1,2024
5008127129,3,8,2016
5057770867,1,2,2023
5021283303,2,7,2017
5061527503,2,1,2019
5024416822,1,1,1995
5023449373,2,1,2024
5063522497,2,5,2017
5037356936,2,1,2015
5068211996,1,4,2020
5070186037,1,3,1974
5035954494,5,3,2017
5058126441,10,6,2011
5081152122,1,6,2019
5040886605,1,1,2006
5100606214,5,1,2022
5006176051,1,1,2021
5049120392,1,1,2021
5075751084,7,5,2015
5007494454,1,1,2023
5090880726,9,1,2007
5076111647,2,3,2002
5104093941,1,2,2023
5069442013,5,1,2016
5101408461,7,1,2020
5000312390,10,1,2022
5103027097,10,2,2012
5040591896,8,1,2017
5090337883,1,2,2020
5006323044,2,2,2017
5071607912,2,1,2017
5029393908,1,1,2017
5054377360,1,7,2016
5009614525,4,1,2022
5072913629,2,4,2020
5031645927,2,4,1991
5036873277,1,1,2002
5065850586,1,4,2019
5066889322,2,7,2017
5077764460,2,1,2016
5100626001,10,1,2022
5103139290,2,3,2012
5020455580,1,1,2023
5004630762,2,1,2014
5058291167,1,1,2024
5102548827,2,1,2023
5055694148,1,5,2014
5019553768,3,2,2018
5090724883,1,5,2020
5084850923,1,2,1977
5072657141,2,6,2019
5000495340,10,1,2018
5009911725,1,2,2001
5067886605,1,1,2019
5006130219,1,5,2012
5038254506,1,1,2022
5058776091,4,8,2010
5033771333,2,1,2020
5077441460,4,1,1988
5050573132,3,1,2017
5028680131,1,1,2001
5006770755,3,8,2011
5011515719,1,1,1996
5024345383,1,1,2012
5057499595,2,1,2015
5082595996,3,1,2019
5072975190,8,4,1987
5100317599,5,1,2024
5044209014,6,1,2019
5018755308,1,1,2024
5026185552,4,2,2018
5045042849,1,1,2008
5092867674,1,1,2023
5030914376,1,3,2017
5046543140,1,1,2009
5082249966,4,1,2016
5038065539,4,1,2017
5012599222,1,8,2015
5047687490,2,1,2023
5077887888,3,3,2021
5028380696,3,3,1982
5053178595,2,2,2022
5036190637,3,4,2009
5000618939,2,2,2022
5034041235,1,1,1987
5070231016,6,1,2009
5063290575,2,5,2002
5015274804,1,2,2023
5060955733,1,1,1995
5062535658,3,7,2010
5105344674,1,1,2016
5046153350,3,1,2021
5031102685,1,6,2018
5068779284,4,1,2018
5041145899,6,6,2019
5042558911,2,1,2024
5059752314,4,4,2021
5045146543,9,1,2017
5026332589,1,5,2011
5075707513,5,1,2020
5014071242,10,1,2010
5085037545,4,2,2022
5037741742,10,2,2008
5101612168,1,6,2019
5078443786,10,1,2023
5078167605,2,1,2023
5074511448,1,3,2021
5088825216,1,1,2023
5057467361,3,1,1959
5031072472,1,1,2021
5090981369,1,1,2011
5071439186,3,3,1987
5029277451,4,1,2012
5002784809,10,1,1987
5032283729,10,8,1997
5057845885,5,1,2019
5010940782,5,1,2014
5025436013,5,3,2005
5100332921,8,1,2023
5090685519,1,2,1968
5059900086,3,1,2014
5022524294,1,3,1979
5004179479,1,1,1994
5086639591,2,4,2001
5040891616,1,1,2009
5036520291,1,1,2018
5088760069,1,1,2015
5060167200,4,1,2001
5058417568,3,1,2024
5028571449,3,1,2021
5101855495,8,1,2012
5050600296,1,2,2022
5102060095,3,1,2020
5056142465,7,2,2015
5057873364,5,1,1987
5101859517,1,1,2024
5065243992,2,1,1983
5089860034,1,1,1993
5028823978,1,2,2020
5082483595,2,1,2013
5101994209,2,1,2023
5085326248,6,1,2022
5093224768,2,1,2024
5102603933,1,1,2024
5026035977,1,6,2019
5059973362,3,4,2019
5032099672,3,1,2020
5101333493,3,1,2016
5087029815,1,3,2021
5067481681,1,2,2022
5033507964,1,2,2016
5049058074,1,3,2022
5098128622,2,1,2018
5100924355,6,1,2013
5074370466,1,1,1981
5004290579,5,1,2024
5015410478,7,7,1994
5073596932,1,3,2019
5040305446,3,8,2002
5028710105,2,3,2022
5017162319,1,8,2012
5071801351,2,1,2021
5057759335,3,1,2024
5021370884,1,1,2023
5078230403,1,1,1997
5029668966,5,3,1995
5024132336,1,2,2023
5032459319,7,3,1987
5100510116,4,1,2007
5033196798,1,1,1949
5062300071,1,1,2023
5063772994,1,1,2022
5019731937,1,1,2024
5010599087,6,1,1997
5001244494,10,2,1965
5078052449,1,6,2011
5090801275,1,8,2017
5029997951,2,1,2023
5016931193,8,5,2012
5078695677,7,1,1987
5024903905,6,1,2014
5106082251,5,1,2014
5102198387,1,1,2008
5076699881,4,2,2012
5103862862,2,1,2016
5041846929,2,2,2021
5013019060,1,10,2015
5009087668,4,1,2022
5101955979,9,2,2020
5058125581,4,1,2007
5047660733,1,6,2010
5069556734,2,1,2019
5010837947,1,4,2021
5101708741,2,3,2012
5015108816,1,3,2021
5038293942,1,1,2022
5063296508,1,1,2024
5022245802,10,1,1993
5104136965,1,1,2023
5067650163,1,3,2014
5010693341,4,3,2020
5068816792,1,2,2022
5048952159,2,1,2013
5018387946,5,1,1899
5011513265,4,1,2004
5034714129,1,4,2020
5006347153,2,2,2023
5045013993,3,1,2023
5026046023,1,1,2016
5100665674,1,2,2023
5066963034,2,1,2016
5011317857,4,1,2023
5014340929,3,7,2017
5050575549,5,1,1992
5030992472,2,1,2020
5036357894,1,3,1997
5036974497,1,7,2011
5034863713,2,7,2003
5103265372,2,1,2023
5036210010,1,2,2023
5011059160,1,1,2024
5057756883,1,2,2023
5077709375,3,1,2021
5102044901,6,4,2016
5002534392,7,1,2023
5067325688,1,1,2008
5054380146,4,4,1991
5058512021,4,1,2004
5052667496,1,1,2009
5012966604,1,1,2023
5101762747,10,1,2020
5043976543,3,4,2014
5013092704,1,8,2010
5087456248,1,2,2010
5076644064,3,1,2024
5025958508,1,1,2022
5084404179,1,6,2019
5068399263,1,6,2016
5002657892,4,6,2012
5018223930,1,1,2017
5068599654,1,7,2006
5023803523,4,1,2012
5074035835,5,1,2019
5004280980,1,7,2018
5047326414,1,3,2021
5029517776,4,9,2015
5002299548,6,1,2014
5035406752,2,1,2020
5013486229,1,1,2019
5019557978,3,1,1998
5038767954,3,1,2015
5016844718,9,1,1976
5052076469,1,4,1994
5044950016,1,1,2019
5056495741,1,2,2020
5002218939,6,1,2005
5007747275,1,1,2010
5066749886,2,10,2015
5046079726,2,10,2004
5002582003,1,4,2021
5027951909,6,4,2005
5093490946,2,1,2023
5078215176,1,1,2018
5012970754,2,4,2016
5080208149,2,1,2021
5094060924,1,1,2023
5029356785,1,1,2024
5037241664,2,2,2023
5017938771,2,1,2000
5022769610,1,3,2014
5025847832,8,1,2019
5022182764,1,1,2005
5072436310,1,1,2014
5060040615,1,9,2014
5092858019,1,1,2023
5006666716,1,1,2019
5013882008,4,2,2017
5046167293,3,2,2023
5057844804,1,1,2011
5074552739,2,4,2017
5105287895,1,1,1978
5081826415,1,5,2020
5024974984,1,3,1999
5017550284,1,1,2022
5014687185,5,3,1980
5021769978,1,5,2013
5011289374,6,1,2014
5007615496,5,8,2002
5030247237,1,5,2019
5029379347,1,2,2020
5048042093,1,2,2018
5082503029,2,1,2017
5041429499,8,1,1935
5032191872,1,3,2020
5051716490,1,1,1995
5080407212,5,1,2007
5061601161,1,1,1991
5072618881,5,1,2022
5101777773,1,1,2022
5078709350,6,1,2023
5082066362,1,1,2018
5002153983,9,4,2004
5100581456,4,7,2018
5070353958,4,5,2014
5051362669,1,3,2018
5056406963,4,3,2004
5089367822,1,1,2022
5090293838,1,3,2021
5021350244,2,1,2015
5091777485,1,1,2006
5014943080,2,6,2018
5017834211,1,10,2009
5018075610,4,1,2021
5053401247,3,1,2017
5100375408,7,3,2022
5077454819,9,1,2018
5076770272,3,8,2017
5042522308,8,2,2015
5081411031,7,1,2023
5003346304,1,1,2024
5087710262,1,5,2018
5048523951,1,10,2013
5028176203,9,1,1996
5027813632,10,3,1992
5006779574,1,1,2004
5064070318,1,1,2024
5012721642,9,2,2016
5087651144,10,1,2001
5029277344,3,1,2018
5048812449,1,3,2007
5047698519,1,1,2024
5094046956,1,1,2024
5008537462,2,1,2017
5100374139,7,4,2021
5101143897,5,1,2010
5103098486,3,3,1985
5101460559,2,2,2017
5001353108,1,3,2003
5025098709,1,1,2014
5009952043,1,2,2023
5007312661,1,2,2023
5002464380,1,1,2021
5101427761,5,2,2004
5069232104,1,1,2009
5086704896,2,2,2016
5013692894,4,3,2021
5059953198,1,1,2016
5062802552,1,9,2016
5063356351,2,6,2015
5058642456,1,7,2017
5104163542,1,3,2020
5101811303,3,2,2017
5100515328,5,1,2009
5028271725,2,1,2008
5087720987,1,1,2021
5044927587,1,2,2023
5050596786,1,3,2014
5026541067,3,3,2015
5051991686,1,1,1930
5065487922,1,3,2015
5049488993,1,2,2021
5011137299,9,1,2004
5006612133,7,1,2014
5028947637,2,9,1992
5102386241,1,1,2021
5069886893,2,1,2024
5067724229,1,1,2015
5087315275,3,1,2024
5034615616,2,4,2018
5047941662,1,1,1994
5064258930,2,8,2000
5034197053,7,1,2017
5024238153,4,1,2010
5104223619,1,1,2023
5009892687,2,1,2009
5006369317,1,1,2020
5065688179,5,1,1956
5056198023,1,1,2020
5057329693,1,1,2016
5078476204,1,2,2023
5084520484,1,2,2012
5052068656,8,1,2006
5017879739,2,3,2022
5062447255,1,1,2002
5066154640,1,1,1996
5049539873,1,1,2023
5061949066,5,1,1984
5029706560,1,7,2018
5090028970,1,2,2023
5101618523,3,1,2024
5074355282,2,1,1992
5064985865,10,1,2020
5084960189,9,3,2020
5062708568,2,2,2017
5057971443,1,1,2020
5079130109,1,2,2004
5103429272,1,1,1993
5017172403,2,1,1983
5101615253,7,1,2013
5046290191,1,1,1999
5027027746,2,1,2024
5100439837,1,8,2015
5083540535,2,1,1979
5043296519,1,9,2015
5059786103,4,1,2003
5069129928,1,2,1992
5024322422,1,2,2023
5082242909,9,1,2018
5013456369,7,9,2005
5101273039,3,2,2023
5019441946,3,1,2017
5055481437,3,1,2018
5103470983,2,1,2000
5032872014,2,1,2023
5082760526,1,3,2020
5034521433,8,1,2009
5085349192,1,1,2018
5089318774,2,1,2015
5037147147,2,2,2002
5029601514,2,3,2022
5003258930,5,1,1970
5088514337,3,4,2012
5080360704,3,1,2017
5072526522,2,3,2007
5053182575,2,9,2014
5030386537,1,7,2014
5087013753,3,1,2005
5085936426,1,1,2007
5100433988,3,7,2017
5017359447,2,1,2022
5043740148,3,1,2018
5062037573,7,9,2003
5023808756,1,1,1962
5030384915,3,3,2019
5063011651,6,4,2004
5051700932,2,7,2016
5076102527,3,1,2018
5052161843,6,2,2016
5044835177,1,2,2017
5074142798,4,8,1982
5017115378,4,1,2024
5048939724,1,1,2019
5075207081,4,1,2023
5044691514,1,2,2023
5075336266,5,1,2021
5035759523,1,2,2015
5006642595,8,1,2021
5022517488,5,2,2008
5079771035,3,3,2016
5058259187,7,1,2021
5004703339,1,2,2020
5095258848,2,1,1990
5063687420,1,4,2013
5036324801,1,2,2009
5005214697,3,10,2013
5007234925,1,1,2021
5057264328,3,1,2016
5020579878,3,1,1993
5066591750,1,1,2000
5076270155,1,9,2016
5005352723,1,1,2010
5034340787,5,1,1994
5050689374,1,1,2024
5087781841,9,1,2023
5049171030,1,4,2020
5042427489,3,1,2018
5103925651,2,1,2012
5100443985,2,4,2021
5100656414,8,3,2020
5073404926,3,7,1998
5088985146,6,1,2019
5046553801,1,1,2022
5000425082,1,8,2017
5036289206,5,1,2024
5012882346,1,1,2015
5058209905,1,1,2020
5076685052,1,6,2019
5028114642,1,6,2019
5091831415,1,1,2017
5009869653,1,1,2021
5026827724,3,1,2016
5001813953,3,9,2016
5001158015,2,1,2012
5068856024,1,4,2019
5105738752,1,1,1993
5037447184,1,2,2022
5018539336,8,1,2017
5038022288,1,10,2004
5094307613,1,4,2019
5100649676,2,8,2016
5035854623,8,1,2017
5102017613,3,2,2020
5051899465,2,6,2012
5014895705,1,1,2015
5001525192,1,1,2024
5022503076,1,1,2012
5018964254,2,1,2021
5086797046,1,2,2023
5014570473,1,5,2012
5005122536,1,10,1981
5005781407,1,1,2023
5028024519,1,1,2023
5092557761,2,1,2024
5005166132,3,4,2021
5035978614,9,2,1955
5066334106,1,6,2018
5101835847,1,4,2020
5089915238,1,4,2019
5030791537,1,1,2023
5065653797,2,2,1995
5031814859,2,1,2023
5072727645,4,2,2001
5077923297,1,1,2022
5039018420,5,2,2019
5101560484,4,4,2005
5018813207,1,7,1996
5018019650,5,6,1962
5066352652,2,1,2020
5084977610,1,1,2024
5027381284,1,2,2015
5012481165,1,2,2023
5000519187,1,1,2011
5089870907,3,2,2022
5068058195,1,6,2012
5001747040,1,1,2004
5053032103,1,1,2008
5072287350,1,1,2006
5089796255,1,1,2024
5081046253,8,1,2007
5086022815,1,3,1999
5030502059,1,8,2017
5001035956,1,1,2021
5002274082,2,3,2000
5063236795,1,1,2024
5037949731,1,1,2022
5010092325,2,6,2019
5051969043,1,1,2017
5079121636,1,1,2022
5033917683,1,3,2022
5032545272,7,1,2021
5067794489,3,1,2020
5088639083,1,1,2023
5052462617,1,1,2020
5012650984,10,2,2016
5104158187,1,1,2023
5026763443,1,4,2021
5074003570,1,4,2011
5036975392,2,9,1997
5059237323,5,1,2019
5055317311,1,2,2019
5054300960,6,1,2020
5013793311,1,9,2015
5003931657,1,1,2013
5039148702,1,6,2018
5044668069,4,1,2011
5083665381,3,3,2013
5102139337,4,1,1984
5074001774,2,1,2023
5064955433,5,3,2021
5061182041,1,1,2013
5022255640,3,3,2021
5098846572,1,1,2024
5064855121,4,8,2013
5047406533,1,3,2019
5082506412,1,2,2022
5029000506,1,1,1962
5086693679,1,3,2021
5022353826,6,2,2016
5055963631,1,1,1989
5101641357,1,2,2021
5044730305,1,1,2024
5100304934,1,2,2023
5069705978,1,1,2023
5091359428,3,1,2023
5100806681,2,4,1998
5075393874,1,7,2018
5012021994,1,3,2021
5055251747,3,3,2020
5019305566,2,6,2010
5063458545,9,1,2010
5069682286,3,7,2017
5077381991,5,1,2021
5066920776,6,1,2019
5031386353,3,1,2021
5003331048,3,1,2003
5003534423,3,2,2012
5091905698,1,4,2021
5048940572,1,1,2015
5025667253,1,1,2021
5006709991,4,5,2017
5089294304,5,1,2023
5093538139,1,1,2023
5100403903,1,1,2024
