publisher_id,alternative_name_seq,alternative_name
4310321029,17,巴斯克地區大學
4310321036,2,Akademie-Verlag Berlin
4310321043,3,查普曼和霍尔公司
4310321057,2,Ed. du Seuil
4310321057,6,Éditions le Seuil
4310321057,10,SOCIETE DES EDITIONS DU SEUIL
4310321066,1,Издательство Медицина
4310321073,2,Böhlau-Verlag
4310321218,1,Abadia de Montserrat
4310321218,5,Publicacions de l’Abadia de Montserrat
4310321376,1,Объединение государственных книжно-журнальных издательств
4310321397,1,Adlard & Son
4310321427,4,Hiệp hội Quốc tế về Hóa Lý thuyết và Ứng dụng
4310321427,8,International Union of Pure and Applied Chemistry
4310321427,12,IUPAC-ime
4310321427,17,Međunarodna unija za čistu i primenjenu hemiju
4310321427,21,Starptautiskā teorētiskās un lietišķās ķīmijas savienība
4310321427,25,Teorētiskās un praktiskas ķīmijas savienība
4310321427,29,União internacional da química pura e aplicada
4310321427,34,Union internationale de chimie pure et appliquee
4310321427,38,اتحادیه بینالمللی شیمی محض و کاربردی
4310321427,42,الاتحاد الدولي للكيمياء البحته والتطبيقيه
4310321427,46,عالمی اتحاد برائے خالص و نفاذی کیمیاء
4310321427,51,Јупак
4310321427,55,МСЧПХ
4310321427,59,அனைத்துலக தூய மற்றும் பயன்பாட்டு வேதியியல் ஒன்றியம்
4310321427,63,ഇന്റർനാഷണൽ യൂനിയൻ ഓഫ് പ്യുർ ആന്റ് അപ്ലൈഡ് കെമിസ്ട്രി
4310321427,65,ഐ.യു.പി.എ.സി.
4310321427,69,国际纯化学与应用化学联盟
4310321427,73,国际纯粹应用化学联合会
4310321427,77,国際純正および応用化学連合
4310321427,80,國際純化學與應用化學協會
4310321467,4,Одесский политехнический институт
4310321467,8,ОНПУ (Одесский национальный политехнический университет)
4310321539,1,Tirant
4310321606,1,Sociedad Mexicana de Cactologia
4310321651,1,Scientific Thought
4310321750,1,Real Sociedad Española de Quimica
4310321760,2,Aranzadi argitaletxea
4310321760,6,"Editorial Aranzadi, SA"
4310321830,4,Природоведческий музей
4310321861,3,Akademische Verlagsgesellschaft m.b.H.
4310321862,4,AV
4310321874,2,S. E. P.
4310321941,1,groupe RBA
4310321941,5,Rodrigo Balcells Altarriba
4310322037,1,Verlag Gesundheit
4310322153,2,Aufbau Verlag
4310322186,1,LIASA
4310322371,2,International Society for Horticultural Science (ISHS)
4310322371,6,國際園藝科學協會
4310322727,3,StUB Frankfurt
4310322727,7,Universitätsbibliothek Frankfurt
4310322758,1,Brepols & Dierckx Zoon
4310322758,5,Brepols Publishers
4320800523,1,JpGU
4320800547,1,Consilium Medicum
4320800552,2,JSCE
4320800555,1,doaj.org
4320800557,2,China Aerospace Machinery and Electronics Corporation
4320800558,1,AES
4320800561,4,SJTU
4320800563,1,中国药房
4320800571,1,highwirepress.com
4320800582,1,COS
4320800590,1,Senʼi Gakkai
4320800592,2,Department of Energy
4320800592,6,energy.gov
4320800595,1,Korean Chemical Society
4320800598,1,Soil and Water Conservation Society of America
4320800603,1,SCU
4320800606,1,KICS
4320800609,4,American Society for Testing and Materials
4320800611,1,CU
4320800614,1,China journal of orthopaedics and traumatology
4320800619,1,Wrocław University of Economics
4320800624,2,SLACK Incorporated
4320800630,1,Johns Hopkins University Press Project Muse
4320800639,3,West China Medical Center
4320800644,1,Japan Neurosurgery Society
4320800657,1,CAMS&PUMC
4320800658,2,Polskie Towarzystwo Biochemiczne
4320800660,1,Peiyang University
4320800673,1,JASNAOE
4320800674,2,AATSEEL
4320800677,3,"Medical Library Association, Inc."
4320800681,1,Indian Meteorological Department
4320800684,1,íshǒu Dàxué
4320800689,1,CIP
4320800692,1,Dōngběi Shīfàn Dàxué
4320800693,3,ICRI
4320800698,2,NZPPS
4320800700,1,The Institute of Television Engineers
4320800703,2,USTB
4320800713,1,CAAS
4320800715,4,Saxon State and University Library Dresden
4320800721,1,SEPD
4320800722,2,BFU
4320800730,2,JSICM
4320800732,1,The Japanese Society for Cutaneous Immunology and Allergy
4320800735,2,Työterveyslaitos
4320800739,4,NSLC
4320800745,1,Information Today
4320800748,1,MSD
4320800751,2,Urban and Vogel
4320800753,1,Harper Element
4320800756,1,Hāěrbīn Shāngyè Dàxué
4320800764,1,Húnán Lǐgōng Xuéyuàn
4320800768,2,TUT
4320800771,1,Old Residents of Pittsburgh
4320800776,2,Hāěrbīn Gōngchéng Dàxué
4320800787,1,GSA
4320800792,2,Dàlián Lǐgōng Dàxué
4320800799,3,Northwest Agriculture and Forestry University
4320800808,2,inist.fr
4320800809,4,Indiana University Medical Center.‏ ‎School of Dentistry‏
4322545313,1,AVMA
4322614461,2,NBER
4322616346,4,PAN
4322632782,1,IMA
4322696399,2,CRKN
4322696464,1,Beijing University of Aeronautics and Astronautics
4322696535,4,Chóngqìng Dàxué
4322696778,1,Rekha Patel
4322697011,4,IEEE
4322697012,1,First Military Medical University
4322697127,3,Universidade Estadual de Maringa
4322697897,1,IAHS
4322698135,1,American Home Economics Association
4322764866,1,'''Xi'an Jiaotong University'''
4322764887,1,AgroParisTech
4322764887,5,Agro ParisTech
4323237705,3,Huaihai University
4323237710,2,ICYZU
4323237952,2,Guìzhōu Dàxué
4323237962,3,Northwest University (China)
4323253593,1,CPMA
4323283657,1,Southern University of Chile
4323283674,2,Yunda
4323283681,1,CIESC
4323284795,2,DHS
4323295385,1,American Fish Culturists’ Association
4323366351,2,"Colegio de Postgraduados, México"
4323366845,1,Shěnyáng Nóngyè Dàxué
4323430483,1,Chongqing University of Medical Sciences
4323431128,1,Social Security
4323867248,4,"Municipal College, Portsmouth"
4323966142,2,National Research Council of Canada
4323970070,1,GU
4323970070,5,georgetown.edu
4323972192,3,SYSBM
4323982289,2,HAU
4323985470,2,National Foundation for Infantile Paralysis
4323999826,2,Народна библиотека Србије
4324001547,1,KDA
4324001558,1,HRPUB
4324001563,1,ISG
4324004144,1,Shàoyáng Xuéyuàn
4324004203,2,Huáběi diànlì dàxué
4324004212,3,cnki.net
4324004213,1,NCCN
4324004226,1,Polskie Towarzystwo Fizjologiczne
4324013419,1,Guǎngxī Dàxué
4324013438,1,Guǎngdōng Gōngyè Dàxué
4324034792,1,The Korean Society of Plant Pathology
4324035611,3,Erudit
4324044503,1,AAUP
4324046966,1,JALAS
4324047741,3,Iowa State College
4324047741,7,ISU
4324096552,1,American Association for Agricultural Education
4324113238,1,MSMA
4324113250,3,Nántōng Dàxué
4324113353,1,Zhèjiāng Gōngyè Dàxúe
4324113791,1,"Society Of Geomagnetism And Earth, Planetary And Space Sciences"
4324114251,1,Jiangxi Provincial Second People's Hospital
4324114470,1,CA Medical Association
4324114473,4,wuhan universitiy
4324142767,1,Qīngdǎo Kējì Dàxué
4324143687,1,"Instrumentation, Systems, and Automation Society"
4324144678,3,openstax.org
4324166845,2,SBF
4324169640,2,"Hubei University, HUBU"
4324195905,2,Shanghai Cancer Hospital
4324262917,1,Jilin University of Chemical Technology
4324263127,1,China CDC
4324263146,1,uloyola.es
4324263168,2,East China Institute of Engineering
4324263300,1,IOZCAS
4324275236,1,American Institute of Wood Engineering
4324303931,2,CSPG
4324304531,1,North University of China，缩写为NUC
4324341402,1,Nihon Kyōiku Shinri Gakkai
4327627868,1,Central Institute of Finance and Economics
4327872559,3,Harbin University of Science
4327872697,1,Hefei Union University
4327873039,1,JSLSM
4327873566,1,ANMF
4327874087,1,American Academy of Medical Directors
4327874089,2,National Jiangsu Medical College
4327874095,1,IIT Chicago-Kent College of Law
4327874760,1,ICDD
4327874768,1,ILA
4327874773,1,TAAS
4327874774,2,CAB International
4327875405,1,Beijing University of Chemical Engineering
4327876835,2,Universitas Gadjah Mada
4327983454,1,Qīngdǎo Dàxué
4327983459,1,Garnier
4327983462,1,North London Hospital
4327983467,1,"Gobierno de Navarra, Departamento de Cultura, Deporte y Juventud Dirección General de Cultura-Institución Príncipe de Viana"
4327986071,1,ISHRS
4327986741,2,Huánán Lǐgōng Dàxué
4327986823,2,CSSE
4327986825,1,Taiwan Academic Network
4327988814,1,Butterworth & Co (Publishers) Ltd
4327988825,4,Ren Da
4327988842,3,American Helicopter Society (AHS) International
4328135217,1,"The University of Texas Medical Branch, Galveston"
4328139301,1,EMA
4328141797,2,Jiāngnán Dàxué
4328142015,2,Friedrich Julius Klinkhardt
4328143549,1,BRIMET
4328143560,1,Tiānjīn Yīkē Dàxué
4328143568,1,ITE
4353046189,1,Culinary Institute of Korea
4353066445,1,CNRRI
4353105722,3,Society of Motion Picture Engineers
4353105731,1,Southwest College of Political Science and Law
4353108562,2,Northwestern Normal University
4353108577,1,RACI
4353108588,1,Pontificia Universidad Católica de Chile
4353108593,1,Tóngjì Dàxué
4353108596,1,First Military Medical University
4353108601,1,THU
4353108601,5,Qinghua
4353108602,2,Uniwersytet Medyczny im Piastów Śląskich we Wrocławiu
4353108622,1,RTRI
4360969207,2,Baoji Teacher's University
4360969237,3,ACSS
4360969239,2,Center for Research on Contemporary China
4360969240,3,Xi'an University of Art and Science
4360969244,1,Xǔchāng Xuéyuàn
4360969249,1,Ma'anshan Iron & Steel Corporation
4360969249,5,Magang (Group) Holding Company Limited
4360969249,9,Masteel Group
4360969255,2,San Francisco Fed
4360969257,1,Society of Photographic Scientists and Engineers
4360969260,1,Xiangyang Vocational and Technical College
4360969276,1,COPE
4360969279,2,SMU Dedman School of Law
4360969289,1,Hind Agri-Horticultural Society (Regd.)
4360969300,1,Huizhou College
4360969321,1,American Society for Medical Technology
4360969326,4,Swinburne Technical College
4360969343,2,Duodecim
4360969355,1,Huazhong Normal University
4360969366,1,STU
4360969373,2,Institute of Science and Technology Austria
4360969374,1,bsava.com
4360969379,1,NSFC
4360969383,3,PLA University of Science and Technology
4360969384,2,IFRAN
4360969390,1,Lexington Law School
4360969392,2,Slovak Technical University
4360969393,4,Nangongda
4360969398,1,Chekiang University
4360969402,3,West China School of Medicine
4360969408,2,China Agricultral University
4360969417,4,Fujian Provincial Medical College
4360969429,2,TEI
4360969430,1,CCF
4360969430,5,mil China
4360969430,9,P.L.A.
4360969462,1,Hunan Nonferrous Metals Labor Protection Institute
4360969478,3,Hunan TCM
4360969489,2,Guangxi Teachers Training College
4360969490,1,CETC
4360969492,2,Haymarket Business Media
4361047292,1,China University of Geosciences (Wuhan)
4361051089,1,CAAV
4361149406,1,UdeC
4361153655,1,HRI
4361181165,2,National Cancer Institute (U.S.)
4361181166,1,CCA
4361181848,1,aals.org
4361181857,3,Guangxi Zhuang Autonomous Region
4361727473,1,CSIC
4361727489,1,Ānhuī Gōngyè Dàxué
4361727490,2,Rossiya
4361727490,6,Russian Federation
4361727490,10,Rossijskaja Federatsija
4361727497,1,The American Board of Allergy and Immunology
4361727498,2,CSIPI
4361727505,1,Níngbō Dàxué
4361727514,2,LSE
4361727516,1,Qíqíhāěr Dàxué
4361727517,3,SWU
4361727527,2,The Geological Society
4361727529,1,HAAFS
4361727540,1,Ānhuī Yīkē Dàxué
4361727543,2,ANU
4361729654,1,China Guangzhou Fenxi Testing Center
4361729661,2,GZNU
4361729689,1,Thermal Power Research Institute
4361730428,1,Zhèngzhōu Hángkōng Gōngyè Guǎnlǐ Xuéyuàn
4361730435,1,Chongqing Institute of Technology
4361730467,1,AMMS
4361730558,1,SHSU
4361865154,3,UIBE
4362561680,1,Wuhan Institute of Physical Education
4362643765,3,Zaimu-shō
4362643765,7,Japanese Ministry of Finance
4362643793,1,Nanjing Institute of Posts and Telecommunications
4362643793,5,NJUPT
4362643882,3,Société mathématique de Belgique
4362643886,1,LBNL
4362643894,1,American Farm Management Association
4362643904,2,Eötvös Loránd Kutatási Hálózat
4362655242,2,South China Institute of Botany
4362724839,2,UNSW Sydney
4362724844,1,Edith Cowan
4362724849,1,Dōnghuá Dàxué
4362724850,2,Universidad Nacional de Colombia
4362724852,1,Korean Society for Social Welfare
4362724863,2,Changwei Normal School
4362724881,1,University Richmond
4362724889,1,Harcourt Brace Jovanovich
4362724889,5,Harcourt Brace & Co.
4362724892,1,minia.edu.eg
4362724909,3,"Institute of Process Engineering, Chinese Academy of Sciences"
4362724918,4,Universidade Estadual de Campinas
4362724935,2,DMGT
4362726012,1,ncfr.org
4362726013,3,HHU
4362726015,2,Agencia Estatal Consejo Superior de Investigaciones Cientificas
4362726015,6,Consejo Superior de Investigaciones Científicas
4362726022,1,SICAU
4362726027,1,1stBooks
4362726110,1,"University of Maryland, College Park"
4362726110,5,UMCP
4362726110,9,umd.edu
4363603077,1,Technische Hogeschool Twente
4363609267,1,CCA
4363609273,4,Kyiv National University named after Taras Shevchenko
4363609399,1,Nihon Kyūkyū Igakkai
4364317799,1,Xiāngtán Dàxué
4364318727,1,ZUFE
4364318730,1,Lanzhou Railway University
4365331599,2,CUNY
4365349132,1,North Dakota State University of Agriculture and Applied Sciences
4365365866,4,U.S. National Science Foundation
4365379719,1,college of agriculture
4365379719,5,school of agriculture
4365379719,9,agricultural university
4365382332,1,unav.es
4365384376,3,english.zu.edu.eg
4365921336,4,American College Personnel Association
4365921336,8,American Personnel and Guidance Association
4365921336,12,NVGA
4365922604,4,RUU
4365922659,1,science impact
4365924477,1,Universidade de Sao Paulo
4365924477,5,Universidade de São Paulo
4366064731,1,QNUN
4366065013,1,Yunnan Financial Cadres Training School
4366065130,1,Ukrainian State Academy of Railway Transport
4366066147,1,MGMA
4366067016,3,Nanjing Vocation Institute of Industry Technology
4366067017,1,CIT
4366067025,1,CNR Corporation Limited
4366067028,1,MedPharm Publications
4366067033,1,Centre International d'Etudes Pédagogiques
4366067033,5,FEI
4366067036,1,Jiāngxī Nóngyè Dàxué
4366067043,4,Politechnika Poznańska
4366067044,1,Universitá degli Studi di Perugia
4366067044,5,Universita di Perugia
4366067045,3,Sociedade Brasileira de Química
4366067048,3,AHFS
4366111240,1,EMHU
4366111244,3,Pellegrini
4366111244,7,pellegrini giovanni antonio
4366111244,11,Antonio Pellegrini
4366111244,15,Pelegrina
4366111244,18,Giovanni Pellegrini
4366111244,22,Ant. Pellegrini
4366111264,1,"Gordon and Breach, Science Publishers, Inc"
4366111264,5,Gordon & Breach
4366111304,1,ASP
4366111317,1,HSM
4366111318,2,Fourth Military Medical University
