institution_id,acronym_seq,acronym
2802106081,1,OSU ObAs
2799538428,1,STH
4210112714,1,KEAS
4210116810,1,BDR
39268498,1,UI
4210093927,1,SAO
4210166729,1,WTA
4210162293,2,DHFETE
2802173692,1,PAS
32135785,1,FSI
4210116308,1,ICH
4210113972,1,DMSRDE
4392738190,1,DOST-NRCP
2800357161,1,iSBTc
4210157723,1,CLSY
4210164031,1,JCRC
4210151297,1,SFA
4210135883,1,IPPF
4210140818,1,UNICEP
4210153005,1,ENSACF
4210138704,1,CREATIS
4210111919,1,IGE
3129448551,1,FGBUN
4210115048,1,HRC
4210110112,1,IORS
2799690218,1,WCTC
4210137551,2,SES
7495430,1,Institut de recherche Idiap
4210142158,1,VÚGTK
4210136737,1,RMANJ
95630760,1,C&I
4210131099,1,IRAD
4210097965,1,IFT
4399598421,1,KKrVA
4210124556,1,NInA
4210111142,1,IAS
4210148621,1,LISER
4210121786,1,MPI-SWS
13469542,1,VUB
4210111977,1,SMU
4210125520,1,YAAS
4210151248,1,ACS
4210122248,1,SIPTU
128420443,1,CSMCRI
4210117303,1,IRESSEF
4391767852,1,NCDOT
4210109085,1,UITM
2800918300,1,OUS
4210091020,1,CETIM
74753095,1,OCAD U
4210129024,1,DCMH
4210151782,1,INPS
154006206,1,LVC
4394709185,1,STEP
4210122075,1,UEEP
2800776178,1,AARC
2851987951,1,BMCC
4210157747,1,DDU
2799371997,1,BRCC
4210117279,1,INTA
2800637067,1,CNPP
4385474403,1,CCUT
4210110548,1,KASTM
4210099427,1,CPA
2801594805,1,HUKM
16686681,1,MBC
168081710,1,BSC
4210141206,1,UBM
180755707,1,UAS
4210156588,1,ABRSM
4387155940,1,UNINCOL
916048824,1,HNFNU
59805279,1,IUT
4210093250,1,IZMIRAN 
4210128103,1,KIPH
4210145852,1,CFAC
2801656423,1,RRH
2802944841,1,MMSD
4210087780,1,ONI
4210088226,1,MHI
4210125286,1,UNCISAL
4210089413,1,CFS
3132435701,1,AU
4210157334,1,AHRI
4210137226,1,РЕА
4210129317,1,CAGIS
4210118783,1,ISCP
4389425331,1,LCFA
4210163594,1,JSSF
4210136477,1,SNFGE
4210101507,1,NIIM
4210088359,1,CBTF
4210099193,1,LCR
4210137965,1,LECA
4210101617,1,WTIA
4210141257,1,ECCS
4210104615,1,IMAD
4210160267,1,ARIA
196270430,1,SWAU
4210104055,1,GCN
4400600437,1,KDU
2802080508,1,CAEP
2944542527,1,MIA
4210090849,1,EDEN
4210092232,1,NCIA
4210124262,1,SSO
2800533080,1,HPS
4210127089,1,FEDER
4210144134,1,IBRF
157492648,1,UAQ
4210131646,1,CSI
2799948774,1,SJVC
4210098838,1,PAF
4210150548,1,MPUSP
4210129299,1,OAI
4210115109,1,MOS
4387156352,2,NES LTER
4210095066,1,DEF
4210109462,2,TIIAME
42894916,1,NICTA
4210163908,1,CMAGS
4399598457,1,OCI
162817326,1,IPFW
4210112570,1,IPNA
4210087074,1,LQM
4210098043,1,RAH
4210115372,1,EDISU
2799445690,1,UPNE
4210123736,2,MINCYT
4210126061,1,IGGCAS
2802039288,1,TNM
4210135421,1,WCD
4210105310,1,NIOH
111908491,1,WUA
4210134202,1,I-PHYC
4210088409,1,CVD-Mali
4210161588,1,IPCB
4210119614,1,IMM
129975664,1,AECOM
4210135039,1,IIMyC
4387152640,1,SIMI
4210158610,1,IUPM
4210142298,1,IoL
4210120722,1,MAC
4210161866,1,NRI
4210093313,1,ADE
4210102619,1,HAFGH
4210144865,1,CLDF
4210146645,1,BISS
4387155080,1,IAKNA
4210111498,1,ELA
4210089445,1,AIE
2802832906,1,VGH
4210119050,1,VÚPOP
4387154843,1,CRCAO
3131190426,1,KNWU
4210118574,1,DCED
6585545,1,ETSI
4210094076,1,RAS
4210145162,1,AES
200284239,1,USC
4210113854,1,CEJA
4210157786,1,MnSTA
4210101304,1,PSI
4210106131,1,S&W
1281133977,1,IUCN
4210091485,1,NWTF
65542365,1,GWU
4387155992,1,ECOBIOP
4210164193,1,W-FL BOCES
4210125941,1,TSU
4210090578,1,KDT
4210095110,1,IFT
51317819,1,IMS-BHU
4210127053,1,HSIA
4210121573,1,WUT
4210089248,1,IUA
4210120090,1,ICB
4210142765,1,IPT
4210132380,1,PARI
4387153784,2,QBIN
4210125675,1,NPSA
4210136962,1,CMOM
4392738049,1,AEL
4210130729,1,AMoA
4210086547,1,VPR
1308144728,1,MWCOG
4389425408,2,GRC C3E
4210161742,1,SFGA
4210115552,1,AMA
4210145790,1,WIN
4210127634,1,SIPPR
4210151808,1,UTCM
4210122908,1,VCS
4210150071,1,MHC 
4210102748,1,FAIS
4210130644,1,GACC
4210117309,3,USSH VNUHCM
1327623366,1,CDFA
2799646200,1,VMFA
4210101564,1,RIIFS
4210102178,1,ITRC
2801802685,1,BCCC
4210123021,1,CIGIT
4210160103,1,AICC
4210132113,1,PERA
4210145340,1,HEM
4210148968,1,MIRDC
4210131064,1,PRS
4210117056,1,EBMRF
3130046203,1,UJSAS
4387154885,1,IHRF
4210143422,1,ACCC
4210149903,1,PRRAC
4210108361,1,UGLC-SC
4210126216,1,NAA
48380244,1,UC
4210109513,1,WSCCNA
2802026069,1,VIU
4210139157,1,UAE
4210124529,1,KSIN
4392021221,1,GCSL
4210120338,1,PAHEF
4210098418,1,AIMME
4387154464,1,ACNS
4210102166,1,BCF
4210138902,1,MWO
4210158355,1,NIB
2801247003,2,ECOSOC
4210163101,1,CLA
4210127520,1,UGC
63135867,1,UC
4210139242,1,APDEBA
2799523070,1,SVHE
177933477,1,SMMU
4210113556,1,ISI
4210159388,1,CSSC
4387154627,1,PSMCHS
4210094571,1,TIRF
1290221998,1,DIA
4210096768,1,ESRD
4210094710,1,TRT
4210135778,1,GDKE
4210121835,1,NZPPS
4210130178,1,IVE
1516879,1,TMU
4210091215,1,IHC
4210109756,1,USESTI
2802981760,1,MDPLS
4210114385,1,UKF
4210165819,1,MTA TK KI
4210138770,2,NFSAIS
79571142,1,VU
4210139479,1,UNE
2802160308,1,ATSE
227365583,1,ONAFT
4387930206,5,NMFS GARF
4210146141,2,UCAN
4210125727,1,ALK
2802349782,2,OASH
4210103877,1,ICRP
4387155644,1,FW
4210111771,1,OKBTF
202161180,1,SCCC
3132239849,1,TDU
4390039278,1,RHIC
4210142014,1,I3M
4210105676,1,FAST
2802210327,1,USU
4210134989,1,NCHRC
4210108399,1,ISICO
4210145022,1,GLAD
3129423618,1,UNAI
4210155858,1,MSTS
61822063,1,ICFI
4210157458,1,VU IBS
4210124189,1,NSCR
4392021252,1,AHEU
4387930251,1,OLE
4210124254,1,FGC
4210130085,1,BSDR
4210143580,1,ASINCAR
2800826735,1,GEM
4401200240,1,CIPS
95694802,1,SWSU
4210133477,1,GCK
4210142576,1,RCA
4210110898,1,MTUCI
4387153595,1,LTIE
4210116146,1,IARII
4210119615,1,INOCAR
4387153630,1,LGTI
3132043706,1,PTCC
4210102497,1,ALM
4210100592,1,BeijingWest Industries
4210139521,2,ADEC
4210153193,1,DWL
4210157246,2,UAA
4210110376,1,VNAM
4210106320,1,KAFTE
207624831,2,SAV
4210115282,2,VBC
4210151179,1,ECPD
4210148399,1,BSPA
4210163123,1,KCU
71580170,1,VCE
4210105180,1,SICR
4210096416,1,ETUI
2802287669,1,OUCW
96578850,1,LIN
56019348,2,CNU
4387156130,1,UNISA
4210101692,1,PBL
4210088900,1,DKC
4210113960,1,NZ RLIC
4399598344,1,PRIMES
4210131601,1,PSLU
4210090321,2,RIF
4210126569,1,AASSC
4210103935,1,AFT
2799649065,2,"AKUH,N"
884693733,1,ICWA
4210140870,1,NDSGC
1330663596,1,NSHS
4210135371,1,EELK
4387154861,1,IADIZA
59100879,1,JNVU
4210162952,1,IHSR
111112146,1,TUT
4392021118,1,NMIC
4210134993,1,CSPB
4210087511,1,CLIMB
4210158945,1,AMTC
4210154744,1,NSF ACI
2800885372,1,OTE
4210090104,1,CGI
2801270453,1,ARNES
4388482676,1,SERC
4210155997,1,CAN WA
101527212,1,SSI
2802958030,1,HCC
4210163542,1,KARS
4210086523,1,NiCADa
4210149308,1,JUTH
2800207309,1,KKH
4210109415,1,UNMUHA
4210134874,1,INCD ECOIND
4210136724,1,ICM SB RAS
4210161337,1,VTI
112524849,1,YU 
4210157971,1,ECNV
4210138184,1,ARF
2802362820,1,AETC
4210128122,1,DCB
4210160030,1,ZJWEU
4210152538,1,JHSF
4210158348,1,CMFI
4210104917,1,BMS
4210096629,1,AHRI
4210118419,3,IIMR
4387154325,1,WHCMSC
4210098107,1,DLR
4210102408,1,CIEFAP
4210155676,1,FAER
6406202,1,UNIBEN
4387152213,1,ESGEE
3131609308,2,IEET
4210104375,1,SEE
4210137376,1,CALA
4210163080,1,CCPC
4210159309,1,NCB
4210155397,1,ABROVET
4387153344,2,ISTUN
4210140772,1,UCI
89458556,1,UPRA
4210138875,1,IIBAT
3132710747,1,Unijoyo
189532585,1,JILPT
4210113614,1,ACES
4387155950,1,IMBI
4210116839,1,CCS
2799655633,1,PPS
4210145362,1,ITM
84009706,1,ENSAE
4210147333,1,UNIFIL
4394709083,2,NSF NCO
4387152802,2,IAGA
4210137546,1,AWFiS
31683504,2,BJFU
4210095906,1,R+C
4210102656,1,SMK
2800326109,1,DMC
19882861,1,NNMC
4388891835,1,UIASS
2803070098,1,OSH
4210089000,1,AIHS
4210165715,2,CCHT
4391012582,1,ISP
4387152505,1,USAMD-AFRIMS
1280339224,1,NRC
4210098917,1,INICSA
135714990,1,NUC
4387156176,1,SPUP
4210091699,1,CIL
4389425417,2,IBCA
4387154489,2,iDOOS
4210120464,1,CRA-FRC
4392021193,1,INCIT
4210086965,1,PIAC
4210087323,1,AWEX
4210115161,1,GSK
211891151,1,UEPA
3129996945,1,GUAT
2799409690,1,NUB
110092051,1,BYU-Hawaii
4210097736,1,REX
4210118420,1,FCS
4210099665,1,BRTI
1332092204,1,NSTDA
4164984,1,UIAM
4210133665,1,CORE
4210139541,1,RPA
4210135680,2,SMU NCJSC
4210149225,1,EUI
1285035511,1,CCA
4210110704,1,NINR
4210151309,1,ART
2802751111,1,RNOH
4210087501,1,BHSSC
2799991719,1,AACD
4210125480,2,ИБ И ВМ
4210126799,1,SLS
181233156,1,UO
4210139705,1,IDS
4210137239,1,SIM
1334582091,1,MPI
4210087117,1,IEI
199143407,1,SNU
2800048442,1,CIEL
205051169,1,KUL
4210094909,1,SurGU
2800468613,1,IFH
4210150607,1,IAP RAS
4210100855,1,LSSTC
4210122998,1,NIFM
4210101895,1,DSU
4210129191,1,HeCH
4210093371,1,HRDC
4210120680,1,ISGE
4210155818,1,NEHSA
4210105474,1,USERN
2898153667,1,CFCF
4210099556,1,RSI
4210148456,1,EPF
4210100164,1,ibk
4210118685,1,CEPF
4210159671,1,NBTS
4210164256,1,UNTH
56505888,1,CCP
4210088630,1,VIDRL
4210136552,1,IRC
4210105527,1,APRI
4210161812,1,ICC
4210123348,1,FTA
65617606,1,CCD
75354592,1,FTC
1342505972,1,MfA
4210100692,1,NWHF
4210134495,1,BCI
4210156679,1,VAAS
4210144364,1,CAPTURE
4210095567,1,CCTVal
4210093306,1,PHI
4210147536,1,UMIN
4210135265,1,CERD
4210162135,1,HPMG
104546213,1,NCI
4387154928,1,SVGBS
4210086900,2,NCCAM
13144388,1,EKSU
2802533813,1,ARSO
2800974379,1,CSC
4210119946,1,CCA
4210134599,1,UAC
4210096910,1,UNASP
4210155045,1,Enescu
4210129732,1,SPRHC
4210119964,1,PACR
4210131283,1,LEM
232005693,1,UFV
4387154649,1,VBIC
4210096101,1,ERS
4210130983,1,NIIP
2801876603,1,WUN
59421653,1,RKU
4210157396,1,BASt
4210141090,1,NRC
4210147387,1,CCAPC
4210134961,1,BCCN
190134885,1,HSU
2801092236,1,KNPA
4387930252,1,2L2S
4387153562,1,BENMAC
51504820,1,SJSU
1337471766,1,WIHG
73261627,1,ICS
4387153267,1,INIA
4210087027,1,TVF
4210136983,1,REA
4210134870,1,IUSB
4210136210,1,ANHN
4387153539,1,LaPEA
4210093696,1,CIAMS
4210125512,1,SAP
4210092794,1,ITW
4210115405,1,AOC
4387153947,1,MARE
4210144339,1,NYCMA
3132401282,2,РГСАИ
148520331,1,KCW
4210141917,1,TMI
4400600972,1,GOVCO
4210154374,1,KJTC
1312429998,1,SCH
4210104764,1,RTE
2801050943,1,EPIC
4391767764,1,NCEEER
4210163504,1,UNITEC
61923386,1,JIPMER
3084848766,1,ITTG
1306643176,1,NKF
4210104990,1,ESC
169090423,1,THU
4210147068,2,NIBC
4210143425,1,NACDAC
4210118974,1,O.U.T
4210147695,2,FSO
4210106535,1,EDA
2800611334,1,KRMC
4387152224,1,BRICM
4387153542,1,DMEX
29199639,1,HUMG
36940870,1,OSIS
4210130137,1,EUPC
98635879,1,AUB
2799434844,1,CNRV
4210093216,1,ICN2
4210121192,1,WACP
4210099681,1,KSW
54108979,1,NMBU
4210159409,1,IUDI
4210130510,1,RCNI
4210115790,1,CRNH-RA
1324570277,1,MCNY
4210112953,1,DTRL
4210140168,1,UPDS
2801670537,1,PPMC
32579530,1,UNODC
4210152626,1,MHC
4210164275,1,DEK
28792581,1,URMC
4210119322,1,AARDA
4210124962,2,TAITRA
4210089032,1,DVIRC
4210096946,1,RMS
4210109586,1,МИТ
4210117308,1,SPCSK
4210132182,1,INUAF
4210122080,1,LSP
68728177,1,UNYT
155419210,1,SRBIAU
1284565059,1,ASNE
98070013,1,QU
4210111201,1,IBPPM RAS
86897205,1,AU
1303474014,1,DSTG
4210086347,1,RBS
4210113394,1,LRCB
2799327440,1,YSC
49439280,1,KNU
4401200245,1,NCIS
4210144151,1,AAEP
2799920843,1,HFG
4210088987,2,UMR CRAL
4210153672,1,ISTN
4210120602,1,AICT
4210147862,1,FML
1329048335,1,NIA
3129982075,1,RCVS
4210098277,1,ÖDG
3133125233,1,JAMU
3018134672,1,HMGU
4391768208,1,LINCS
4210096597,1,NFRI
4210108400,1,LCPL
4210097553,1,UNTAG
4210120236,2,FHVR
4388891869,2,CRF-INIA
4210149189,1,HSB
4210156279,1,CUBRC
4210162783,1,FGBU SRI KPSSZ SB RAMS
4210109462,3,TIIM
4210126276,1,BRRC
111350863,1,PUCPR
4210115884,1,LASSE
177697070,1,SSTU
4210160716,1,AAB
4210117249,1,APRE
4210126779,1,OCA
4210136524,1,UNAP
4210090095,1,OIRM
140902125,1,PCC
4388446376,2,CiQUS-USC
141738461,2,TDU
4210148798,1,TARF
4387152689,1,EMMAH
4210134892,1,NAEFF
4210086954,1,SMIA
4210141286,1,FSG
4210103398,1,BRF
150589677,1,TAMK
4210139663,1,UTC
91125648,1,WIT
4387156376,1,CITHEFOR
4210105501,1,HAUL
4210094812,1,JH
2800703609,2,ERDL
4210153332,1,VRRF
4210119722,1,GAO
2801777978,1,PF
4210159326,1,HCWH
116132077,1,IICPT
4210140996,1,SSA
180632629,1,XISU
4210117998,1,MFT
4401041588,1,CI3
4210097164,1,FSBI
4210092311,1,MDRF
4210154014,1,NIPER
4210086079,1,AUEG
4210142647,1,FAVHR
98259816,1,BBK
4210158051,1,VIAA
38523324,1,FHWN
4210163584,1,KST
4210132023,1,CYSCC
142770252,1,MTI
4210142725,1,IEN
4388482637,1,ACCESS-NRI
4210126557,1,UMButon
887931861,1,ACP
4210099005,1,AINET
4210136853,1,IG BAU
4210088696,1,ANZICS
4210108168,1,UDIMA
4210097438,1,IGP
4210111410,1,INSCAE
4210149034,1,NIAOTCAS
115228651,1,A*STAR
4210161464,1,BSDM
2802982270,1,CCC
4210088915,1,SOHA
4210089177,1,PSA
4390039373,1,GCE
4210133141,1,UMK
4210088335,1,UNESCPA
4210114160,1,WCMA
4210155958,1,BGE
4210112186,1,TF
4210115657,1,HFOT
4210086738,1,LM
4210088241,1,SOMC
4210092617,1,NWSM
874236823,1,FIC
911713783,1,UDP
4210164956,1,IKDT
1329087975,1,ACG
4210119969,1,SDHC
3130350682,1,CIfA
4210098575,1,CRITT
4210134528,1,HSG
4210133303,1,CESSDA
4210137076,1,CB Tech
4210114236,1,CTIC
109935558,1,NBU
4210146077,1,CNIS
150274313,1,CMA
2801371488,1,CVPH
4210099523,1,GES
4210153033,1,NIITFA
2799424233,2,STLE
4210117454,1,LAF
4210145100,1,LCO
1339850787,1,AANDC
4210107326,1,IBPS
4210155254,1,MDE
4210132308,1,AGRI
4210100275,1,IANAS
4401726937,1,APIQ
4387154247,1,LISEC
4391012576,1,ORF
4210134382,1,ISC
4210133543,1,NFLPA
4210160965,1,ISRA
4210091581,1,GE
4210161326,1,CCR
314850032,1,BPC
4210105331,1,KIK
4210134719,1,SMM
4388446408,1,BIFI
4210126223,1,JUSEC
4210142955,1,JMI
4210116815,1,GRID
4210156259,1,PI
148143595,1,MICA
2799471739,1,NUWC
4210146775,1,NMI
4210094341,1,DHC
4387153321,1,CM
4387154432,1,SOLARIS
4401200346,1,NCCASC
1295121038,1,LGI
4210130315,1,UTM
4210147925,1,CJB
4210148407,1,NLR
4392738166,1,RCCHU
4210126406,1,XCMG
4210099499,1,UBTS
4210104140,1,ADMP
4210129656,1,CREAF
4210159236,1,ЕГУ
2799795989,1,ASME
4210087159,1,OCRC
3132282676,1,ECOT
4210107819,1,DHMRI
4387155577,1,TBS
59361560,1,IPN
4210134638,1,ATG
4387153603,1,GOS
4210107733,1,IBISC
58782413,1,NOU
4210122296,1,IWMI
125732723,1,AUO
2801007157,1,ACMS
4387152644,1,IIS SB RAS
120729142,3,ITYE
4210151788,1,SAU
4210151324,1,PGG
4210150320,1,CHCIETS
168974976,1,UR
4210123967,1,CAY
35961687,1,UdeA
4210105568,1,OLVG
4210128938,1,ASI
3131204436,2,MECOTECH
4210122848,1,DGK
4210134072,1,DSR
3170017061,1,FCU
2899149673,1,EPLO
194184283,1,UES
163074564,1,GMU
4210158867,1,FMSH
4210098205,1,SKL
4390039287,1,LI-PaRAD
4388891753,1,GXCDG
2801766991,1,IAP
4210098207,1,CFC
2800656170,1,HIS
4210123718,1,MRA
4401726922,1,EUBD
4210093189,1,KAC
4387153685,1,DIT
4210108634,1,IBBR
71792333,1,UDM
4210115704,1,RFBR
686019,1,AGH UST
4210110114,1,LAET
4387155871,1,ANM
3131414115,1,KJF
4210159168,1,CADEP
4210144723,1,WSG
4210089646,1,CCMR
4210154592,1,CHU
4210094049,1,SIU
4210140767,1,CHA
2800925808,1,LHSU
2799341351,1,MGS
4210105443,1,ASBMT
4210118917,1,CKEC
4210090991,1,ICR
4210121190,1,UN
4210136751,1,DRA
4210102984,1,SHI
4210157225,1,DHIM
4210139925,1,KBSI
4210108744,1,AHS
4210100083,1,CESBIO
4210087346,1,COTS
4210133179,1,AAC
4210156603,1,SDCH
4210142313,1,ENA
4210165096,1,PIDS
4387155222,1,IUCN FC
4387155415,1,AMIES
4210107465,1,KCF
2800495676,1,BRI
4210092346,1,IAM
4210112844,1,DCR
4210100599,1,ESHO
52913039,1,UHCL
1306291479,1,RIAU
204823248,1,HZAU
4210134126,1,DAHANCA
4210114765,1,PMDP
4210141136,1,LMD
4210092862,1,AMAP
142823887,1,SJU
4210097725,1,PLAPIQUI
4210153643,1,GDWST
77002289,1,WVSU
1331287991,1,NFFCMH
3131475601,1,CAPSU
4210121066,1,HST
4210153516,1,BBA
4210093630,1,LIF
4210090906,1,FHRC
4210124956,1,GIPSA
2802910230,1,NET
4210129550,1,IAHSA
4210115361,1,RFIEA
4210091920,1,NIISHP
4210103695,1,ITIS
4210089753,1,MTEK
4210107316,1,UNIOR
4210097814,1,VÖB
4210099164,1,CSF
48912391,2,İTÜ
4210118390,1,ONI
4210137141,1,DECD
4210107537,1,HAAF
4210137094,1,NCSS
2801067386,1,ELAC
4210105347,1,NCPE
4210125459,1,VGI
4210146416,1,HCCADC
4210105192,1,UIIP
4210089979,1,CMU-Q
137431186,1,LFB
192507692,1,NCAUR
4210134053,1,IVDx
199417121,1,CU
4210144034,1,SEHH
4210120965,1,EBRIS
4387154935,1,ARC
2799756760,1,TTU
146583814,1,MRU
4387155292,1,IIITS
4210086174,1,IFREE
4210132191,1,MFA
2799279853,1,KMI
4387152792,2,LUQ LTER
4400008996,1,QNU
4210098200,1,HCRA
4210140883,1,FGBNU VNIIPBT
4210102762,1,ETW
4210106001,2,GNU SNIIZhK RAASHN
4210106364,1,SASM&F
4387154067,1,CEJAM
2800029472,1,SRA
2802169883,1,CSC
22090551,1,ADAS
4210153243,1,VAO
69716792,1,MUST
4387930249,2,UMR SENS
4210096796,1,MCZ
4210116472,1,RMD
4210115853,2,AK
166613482,1,MSUM
4389425476,2,GRC BIOSFAST
4210133198,1,ORA
4210147001,1,SMT
125931852,1,MIT
4210099522,1,DEPS
4210122647,1,ABEKS
4210098569,1,GETH
4210091701,1,HACU
860576493,1,TUI
7885462,2,ӨДАТУ
4210093781,1,CUL
4339842,1,RCP
4210156526,1,OMM
4388891787,1,IASPR
2801808499,1,SCC
2800249764,1,NRCC
4210141895,1,ROI
2800847695,1,CWN
4210125933,1,ZJIM
2799473192,1,ISNA
4210134589,1,ULP
129335695,1,SASS
4210167173,2,CFRI
4210140404,1,LRAM
4210137697,1,SSIC
4210117424,1,DTU
4210097664,1,ICFJ
4210142733,2,BTNAU
4210134342,1,NACRRI
4210118303,1,ESDS
4210150699,1,LIEBEGG
4210159317,1,KCA
4210098968,1,SIG
40130261,1,ACP
4210100812,1,EG&G
185240499,1,ETBU
4210116484,1,EPC
162403527,1,LCCC
4210130305,1,IUC
1280943186,1,SC DHEC
4210105449,1,EURES
4210149258,1,UTE
2801851002,1,HUP
4210135564,1,NGS
4210110689,1,NNCCF
4210106288,1,CEBAL
4210141229,1,IPRT
4387153107,1,PSMFC
4210107289,1,KAFUCO
4210161293,2,ULACIT-LIU
4210125211,1,VMG
1304082316,1,DA
100084298,1,UM
4387156457,1,KSB
4210127022,1,VSSHP
1332139074,1,MiniCom
4210114390,1,CHLN
4210121486,1,SCC
4210119698,1,NPSC
4210140937,1,AFAD
4210134550,1,ФИЦ ФТМ
4210111372,1,HISI
3133225825,1,JRHU
4210104085,1,IRO
4399598409,2,ესბ
4387153114,1,CERSM
4210111560,1,IMIP
4210112635,1,BISI
4210151846,1,CAL
4210142833,1,SEPI
4210087796,1,IRES
4210116191,1,CASISD
4210102255,1,SCA
1298884728,1,NCRA
4210139696,1,TST BOCES
4387154700,1,EUA
4210127700,1,ZJSRU
4210146259,1,RMP
4210155291,1,IDSVA
4210160033,1,AAVMC
50441567,1,UIB
4210145257,1,ABRII
4210161317,1,CEVALOR
4388482654,1,ATEC
4210158315,1,VŠAP
4210159691,1,IOSH
4210093981,1,AII
4210128729,1,KACE
4210136147,1,AA
4210154507,1,MIMS
172980758,1,KSU
2800529513,1,AUC
4210143314,1,ICRU
4210155963,1,WD
4210152766,1,UTM
4210110714,1,KWI
4210141520,1,IPA SA
4210134531,1,PNCA
1307855090,1,ILRI
4389425316,1,CRM
4210109292,1,IITTP
4210101270,1,ETC-EA
4210163486,1,IEC
1290999821,1,NJDOT
4210086711,1,SCI
4210125773,1,AIAS
4210154602,1,ITBB
4387152599,1,TEDIC
115194318,1,HAO
2802211179,1,MCU
4210135152,1,RES
2800666290,1,TCPA
4210140419,1,HVFX
4210091624,1,CFI
4210160305,1,SWBU
4210162080,1,YPRC
4210094181,1,CCISD
4210106533,1,NAON
4210146383,1,MACMH
2799563371,1,RCSA
28710699,1,HMU
81365321,1,ODU
4210151105,1,AIIHPC
4210112038,1,LVRKK
4210159481,1,MAIAGE
4210136593,1,NODCAR
4210103042,1,AFA
4392021247,1,CUREJ
4210092888,1,CIAC
4210132233,1,ITC
125772743,1,KIU
2800340409,1,BAIF
1298633626,1,CSELT
4210162949,2,ITA
4210151690,1,AMRI
4210111479,1,GERC
4210115137,1,IAGU
4210108215,1,VAGLAHS
4210136478,1,ISAU
3131578490,1,EFLU
114218197,1,CASS
4210093712,4,NOAA CPO
4210150597,1,NCID
4210127396,1,IAHS
4210150312,1,FHMC
4210118492,1,EPS
1328943360,1,SPbAU
4210117133,1,C2RMF
4400573167,2,UNOOSA
3133129679,1,PAC
4210145154,1,WSTKT
4210123208,1,TASC
46813540,1,RACS
4210113811,1,FFB
4210090876,1,IHiT
4210091520,1,SSR
183716014,1,JCU
4210121405,1,CAIR
4210111532,1,UTS
4210157370,1,MSP
4210095277,1,KERAFOL
4210110936,1,PVPC
4210163947,1,PFH
4210124243,1,INR
248216221,1,AKS
4210117979,1,ESHTE
4391767843,2,CCNA
4387155754,1,VIPS2
4210088861,2,CASSACA
4210125528,1,DFLA
4210148988,1,ESSA
4210124776,1,PSSTD
4210164780,1,TBRI
114845381,1,NITC
4210099934,1,STCM
140744787,1,UPA
4210112445,1,SGT
2004880,1,IMI
4210117309,1,USSH
2800599603,1,WCCHC
156147933,1,ATA
4210120147,1,SRIF
4210134191,1,AFREPREN
4210160397,1,VNIITVCH
162148367,1,PUC
4210137221,1,SciELO
4387154953,1,CNIV
4210112676,1,KAI
4210101218,1,CE
4210147954,1,RRIO
4210116752,1,ARÚB AV ČR
25112270,1,UFPE
2801092914,2,SGC
4210088144,1,TOA
4210120894,1,HESPER
4210106414,1,FDS
4210085919,1,NNPA
4210136324,1,SWRI
4210086682,1,NUS
4210103044,1,MOH
4210162251,1,WISE
4210131948,1,AEI
4210131586,1,MPS
4210104265,1,NFCSF
4387930227,1,MuWi
4210162485,1,NIVR
1337960435,1,DPH
4210146511,1,AIT
4210140193,1,JSAES
4210120166,1,RAC
4210134426,1,UKiP
4210100992,1,SSTH
27688046,1,HIE
61628605,1,SKERI
4210126373,1,HRF
4210142825,1,WTCC
51917231,1,CRC
4210132749,1,JAES
4210121695,1,HDPK
4210122166,1,HCWP
9570713,2,TAUT
4210163126,1,IWSD
4210127919,1,RIAI
866804994,1,NRF
2801053747,1,AITHM
4210114158,1,ESI SB RAS
4210148243,1,DCA
2800244226,1,BCPL
4210096767,1,OTN
4210119760,1,GSK
3133174604,1,MLCU
4210108411,1,CMS
4210155362,1,CESI
111796040,1,GBIF
4210143678,1,UCNE
4210135810,1,MEDTEQ
4210153766,1,AOROC
4210155240,2,SCRN
4210085929,1,CCEM
4210165655,1,CUSEC
4210155497,1,DIFZ
65734018,1,AUN
2802597357,1,EMF
4210108598,1,JT
4210142808,1,CAP
4210092468,1,NCEH
32907511,1,FDU
63797719,1,UCA
4387154091,1,SEO
904090387,1,GU
4210111901,1,CMPC
4388891879,1,NCCR DFAB
2802895650,1,IEI
2801410662,3,NYS OPWDD
4210101675,1,RCEECA
4210112926,1,MMGC
4210160650,1,TMS
3133096382,1,UMN
4210089766,1,TVU
2801559583,1,NTC
4387154533,2,"IPST, IP"
4210126203,1,HUAT
3015421309,1,LBA
4210151802,1,NARA
4210097476,1,RDT
4210121343,1,NCSA
4210093768,1,SLGE
4210095347,1,GSH
192627527,1,AACP
2801240577,1,BCA
4210090443,1,KIECA
20632288,1,IGKV
4387155909,1,ICARE
180242103,2,SSE 
4387155417,1,MRIS
4210109147,1,AHDR
4210121550,1,CDE
2856010038,1,LSRF
4210154964,1,CUIB
2800107944,1,ATS
4210114986,1,LBVD
4210134425,1,IZM
4210099648,1,WR
1313416372,1,USFS
4210115778,1,NIISK
4210122293,1,NIH
4210127524,1,IAFIC
4210143669,1,SCI
64351976,1,UNIMAID
4210095116,1,BEROC
4210106462,2,ARH
4210151296,1,CIARI
4210145088,1,WAITR
4392021225,1,НАДПСУ
114539943,1,ZJNU
4210104410,1,GEPV
4387152775,1,INNO
4210090526,1,MOA
4210106046,1,ESEAC
4400600907,1,SyMMES
4210096703,1,ICER
2801515483,1,WFS
4210134477,2,МВнР
4210086418,1,EDK
4210123849,1,MTNW 
4210144937,1,GIFT
4210130844,1,UCC
