work_id,grant_seq,award_id,funder_id
1993280178,1,,4320321652
1583654952,7,2011DA105287-FW201403,4320321001
2753860835,3,21676059,4320321001
4313644334,1,,4320320577
4383105299,2,R21 MH123908,4320337346
4394798648,19,2021YFF1200700,4320335777
2588867992,1,DP2 OD007237,4320337349
3210950185,1,1904351,4320306076
4210385537,1,,4320322334
4230171269,2,51673101,4320321001
4290644192,1,DEB-2045343,4320306076
2896847214,3,,4320327518
4323338218,1,U20A20158,4320321001
4401622149,1,R01CA245905,4320312169
2963725088,3,FA9550-13-1-0133,4320332179
2739141426,3,12/RC/2278,4320320847
4224436969,1,,4320306686
3144144812,4,51507144,4320335787
4312067415,1,R01GM043880,4320337354
3106527147,3,66548-EG,4320338281
2565595632,2,SEV- 2015-0496,4320321837
2999511357,2,R01HD092604,4320337611
3048713617,2,RA1629/2-1,4320320879
2787551414,2,PDF-420633-2012,4320334593
2799304367,1,NJZZ16369,4320321494
4394832345,1,IR.ARUMS.REC.1401.173,4320324013
2962997893,1,DE-NE0008530,4320306084
4389857990,1,2222004,4320322919
4280513682,2,51832005,4320321001
2789826034,1,16-13-10168,4320324099
4390651342,1,,4320327643
2226839444,1,,4320320912
2622801946,1,81173007,4320321001
2079115916,2,P30-EB-009998,4320332161
2986722325,2,,4320337338
2577043759,1,1646318,4320306076
1990434240,3,2010A030200008,4320336616
4385605269,2,NRF-2021R1I1A1A01055575,4320321408
3136544502,2,MAB-110-075,4320313900
2898341263,3,15KK0158,4320334764
2521336050,1,11201273,4320321001
2944675072,1,21(0936)/12/EMR-II,4320320721
4311376995,1,MET-ID12-ABEM,4320310414
3080561708,2,201840069,4320310760
3188833731,1,I 2366-G23,4320321181
4385551433,2,,4320321091
2938964294,3,2018 M630229,4320321543
3020111307,2,2017R1A3B1023598,4320322120
1990371281,15,,4320321001
3157303222,3,17JCZDJC35800,4320323993
2964243148,1,,4320307781
4200371942,2,JCYJ20210324115804013,4320326705
2914937838,1,11671294,4320321001
2889441460,1,,4320320322
2586141819,2,2011491255,4320322725
2597618297,1,,4320306230
4391155319,1,21978072,4320321001
4318214729,1,DP200100033,4320334704
4391481433,1,22001012,4320321001
2897233162,1,21477091,4320321001
1988657832,3,10971021,4320321001
2558234873,1,NE/K007521/2,4320334631
2555461572,3,HHSN268201100005C,4320337338
2769146708,1,#DEC-2013/11/B/ST8/04458,4320322511
4212845058,3,2016YFA0203600,4320335777
3134791058,1,91856126,4320321001
2075297859,2,41221002,4320321001
4389019925,1,P01CA097132,4320332161
2794295953,4,288220,4320321108
4392696374,4,P 32028,4320321181
4206752648,1,No. 42006164,4320321001
2810773604,1,475311/2012-4,4320316054
4401567291,6,2024M750924,4320321543
4386438296,1,71874162,4320321001
3011660668,2,91631106,4320321001
4221034518,2,DKS 2018.21,4320324311
2004671262,1,,4320320842
3036839059,1,210065,4320322334
2894082355,2,61671004,4320321001
2346832367,1,KR3446/6-1,4320308022
1441902688,1,EP/J500549/1,4320334627
2073750316,16,,4320334704
2279020669,1,,4320320006
2078143774,2,CHE-0741927,4320306076
4389341103,4,,4320328119
4393078449,2,Scholarship,4320323207
2606835497,2,,4320322928
4311779016,1,2015/50684-9,4320320997
4214527537,2,,4320328318
4206069249,5,XDA16040600,4320321133
3045901751,3,21573277,4320321001
2333685583,1,NSC 101-2320-B-039-052-MY2,4320321040
2976921329,3,PICT 2016 0445,4320334832
4281718478,4,,4320332589
2011514398,2,DE-AC02-05CH11231,4320306084
2790829639,2,11428512,4320321001
4307582764,2,52073186,4320321001
3163002425,3,S1734,4320332162
3027567188,2,81790652,4320321001
3105749161,1,,4320321079
4387011338,2,2021R1A6A1A03038785,4320321408
2997531553,3,CIIC 197/2019,4320323606
3076648076,1,NRF-2018R1A6A1A03025761,4320322120
4283810981,2,RGP0019/2015,4320320338
2999537624,1,51267001,4320321001
2349994318,1,81501189,4320321001
3047886196,4,C14/19/095,4320322308
2587021500,1,239250-07,4320334593
4386764704,3,,4320317160
4391164394,3,FA9550-20-1-0238,4320338279
2888131570,1,2018XKQYMS05,4320335787
2940866702,1,R01 CA184953,4320337351
3210133925,6,,4320337547
3036042329,1,61575055,4320321001
2904916894,1,200239/Z/15/Z,4320307874
4285299187,3,22135003,4320321001
2001979561,1,FP7 2007-2013,4320333065
3089086111,4,2016YFB0401001,4320335777
3020972136,1,GA17-07070S,4320321006
3086942018,6,AST-1615657,4320306076
4288967807,1,,4320321505
4393195677,4,,4320336026
3154073987,2,,4320338337
2918604962,2,K01AI125087,4320332161
2997426704,7,R01 AI137269,4320337355
2901034718,3,RO1 GM95606,4320332161
3130930288,2,2017/14196‐5,4320320997
2556423555,4,SKLRS2015ZD06,4320327001
3017872261,1,2014/50951-4,4320320997
3179330523,4,,4320335322
3035789342,3,,4320335787
2598928966,1,PR12-012,4320309540
3153385608,3,2018/05522-9,4320320997
2982314186,1,042,4320335322
1501840479,5,,4320312887
2999814961,5,2016YFE0104600,4320335777
4252500942,1,,4320320323
2320332071,2,51372248,4320321001
4362638356,1,12600718,4320321592
4224246159,2,11225,4320327051
4221020739,3,XNBS1811,4320324777
4287155556,1,"81873736, 31872779, 81830032, 81873736",4320321001
2083728391,3,61176059,4320321001
4247030165,2,2015-0-00567,4320335489
4385612022,1,,4320320300
2984738436,1,5(9)/2012-NANO,4320325255
3004352239,2,2017-67021-26606,4320306114
2325486499,1,CMMI-1000108,4320337391
2322369740,3,,4320323594
3006804708,1,,4320321091
4401692443,1,,4320337504
3035801614,5,BK20171209,4320322769
4386703112,1,,4320322327
3114609074,1,,4320321705
4307770998,3,DMR-2145373,4320306076
4295978343,4,81771611,4320326228
2025527075,1,20331030,4320321001
2908398122,1,DP150100120,4320334704
2971728317,3,BK20171085,4320322769
3181932357,2,T32 MH018951,4320332161
2345771636,1,,4320320924
2791377790,1,,4320337576
2903578344,1,,4320322581
2766228539,1,423/14,4320322252
4289527883,1,,4320320912
4400678950,4,62203151,4320321001
4362674617,2,R01 AR080356,4320337362
4378904140,3,JP16fk0310501,4320311405
2766274558,1,1394C0079,4320321662
4283221069,2,EAR-1848327,4320306076
2326290971,1,,4320309117
2996099011,8,BMRPA74,4320323441
4399331069,2,42090030,4320321001
3177911195,1,101927,4320320442
3033025794,5,VR 2017-00650,4320322581
4206655496,1,13/RC/2073 P2,4320320847
3207694547,5,,4320322847
3004617143,4,71902051,4320321001
4214868623,1,,4320321001
2898325677,2,51401090,4320321001
2986617059,1,20190911,4320321301
2315775489,3,2013B01035,4320323157
3114090723,4,22033004,4320321001
3023339300,1,GN-2017R0001,4320322735
4317604417,1,61832019,4320321001
3013132876,1,21676147,4320321001
4400464669,1,81270806,4320321001
2767133764,2,EP/K021052/1,4320334627
3005164280,7,2016YFB0401700,4320335777
1977678802,1,,4320321019
1066630451,3,41172053,4320321001
2153861700,1,225938,4320334960
2802248592,1,2016.033,4320322942
3193495651,1,,4320322120
2953907977,7,,4320312574
4391468331,1,,4320321001
3017021542,1,4-1705,4320323211
2950675555,1,1810599,4320306076
4200060632,1,,4320311405
4387458775,1,,4320319552
3201590422,1,32000848,4320321001
3165149843,2,R01MH113700,4320332161
3088687892,1,,4320307770
4388655491,1,2212240,4320306076
4313252185,1,11734017,4320321001
2305655897,3,,4320323527
4388222234,1,Fellowship,4320320767
4385395644,6,S3106172,4320334880
4399205883,3,C1009-22G,4320321592
4318499426,8,110-2622-8-002-014,4320322795
3075854517,8,611391,4320338370
3199072820,2,project CENTERA,4320321042
2957809708,2,POIG.02.01.00-12-023/08,4320335322
2774132447,2,Heisenberg professorship,4320320879
1768068716,1,31470644,4320321001
4200627604,1,31771068,4320321001
3119094839,1,61902320,4320321001
1991244922,1,,4320320912
4289778549,1,62105095,4320321001
2896031221,2,,4320323349
2328865271,4,2007CB411706,4320327563
2999815067,10,31771976,4320321001
4382981449,1,2023YFC2410403,4320335777
3208219038,3,2017YFD0600201,4320335777
3171940731,1,TURSP-2020/48,4320323722
2793162512,1,,4320311037
4205418438,1,UG1CA189961-07S1,4320332161
2734325598,8,,4320322434
4401335527,1,TCRD-TPE-108-RT-3,4320324879
2733789185,1,,4320334593
2587915505,1,,4320321209
2900338686,1,,4320310502
2579594187,5,W911NF-14-1-0247,4320338281
3199375887,2,61932020,4320321001
4223547848,1,N/A,4320306154
4401868517,1,,4320322225
2293144173,1,PIIF-GA-2012-327306,4320333065
2478056891,1,RD012/0021/0032,4320321595
3199431398,1,,4320320879
3008510896,2,2019R1A2C2002256,4320322120
4389276002,2,5T32EB006343,4320337363
3101788610,1,,4320311321
3119073224,2,,4320310419
3004225466,1,,4320337538
4225123898,1,,4320323110
2904454004,2,15‐16/06,4320320355
4392416090,1,451-03-68/2020-14/200140,4320322729
4400728994,4,,4320337504
2607025647,1,2012/20224-8,4320320997
2801999704,3,21604038,4320321001
2888705403,1,51306087,4320321001
3041817018,4,81472209,4320321001
3087605752,2,,4320335598
2158648246,1,,4320320300
2972829134,4,,4320309652
4206509755,2,MR/S025340/1,4320334626
2807515005,1,14SDG20080008,4320306230
4296743665,1,2019YFB1600605,4320335777
2841923568,3,SK-BG-2013-0025,4320323573
2335499164,3,26289006,4320334764
2051665025,6,,4320332161
2292128400,1,,4320306164
3132633095,2,,4320333335
2761174394,19,81730045,4320336024
3099091854,3,DE-AC05-06OR23100,4320306084
4317437921,4,T32HL007901,4320338421
4364376498,2,52275231,4320321001
2165132729,2,,4320332161
3132612552,1,Project number 274519,4320323299
4400839968,6,,4320325173
2969731623,3,XDB 20020100,4320321133
2085433091,1,,4320321001
4311204361,1,42077371,4320321001
4283719381,1,IRCC‐2021‐010,4320322472
4307725029,1,51872229,4320321001
4309701620,3,2016-68004-24832,4320332605
4214760575,7,2019-KF-23-05,4320322429
2786757114,6,2013CBA01603,4320321540
4323660169,2,51303204,4320321001
3032103281,7,XDA04020202‐15,4320321133
3028494079,1,20172018-117,4320323382
2247708425,25,,4320309070
2312547472,1,,4320320875
4226314146,3,22161034,4320321001
4281931909,1,APP1113494,4320338166
4392884664,1,Mittel- und Osteuropa (MOE),4320309954
2755347976,39,81703775,4320325556
2406240393,8,21233004,4320321001
2606728224,7,,4320322564
4388800763,4,,4320322930
2515425212,2,,4320334704
4393128767,6,EP/H043462,4320334627
2963225378,1,11301186,4320321001
2554971990,1,21475025,4320321001
4362475653,1,21838003,4320321001
4393345637,1,88887.819723/2022-00,4320321091
1967052129,1,,4320320912
2922083443,7,W911NF1210461,4320338281
2980145054,2,BKS005-2018,4320322604
4311904534,1,,4320336093
4317941592,1,01245.020548/2021-07,4320317482
2933855365,3,21877056,4320321001
4392548400,1,52175116,4320321001
2969267325,1,,4320332161
4283258871,1,,4320321057
3186651641,1,22078238,4320321001
3001186742,2,18-29-10081,4320321079
3162225505,2,81871928,4320321001
2746524131,1,,4320307813
3153646875,5,2020Z317,4320335471
2762842428,2,1320/18-3,4320320879
4391966593,1,,4320306137
2952856652,2,509-2017,4320307844
3023756129,1,,4320307874
4391741129,5,YSBR-005,4320321133
3002211575,3,PTDC/BBB-ECT/2518/2014,4320334779
4386435112,2,42090025,4320321001
4385237431,8,,4320335777
4388966451,1,,4320324900
2513143710,2,70NANB11H012,4320332178
3086517200,1,,4320322855
3194529868,1,2019-00068,4320321030
4391427454,2,CHE-1950293,4320306076
4386615217,1,NA16NOS0120027,4320332181
2919168925,1,EWR1302-IRIS-04,4320320709
2809331882,2,,4320321789
2897572233,6,DMTO201504,4320334825
3108822740,2,62003235,4320321001
3203649264,1,61672112,4320321001
4389462207,2,,4320321626
3090579073,2,,4320309446
4362734894,1,22HH4200,4320322093
1888624372,1,DP110100221,4320334704
4220948506,1,52125201,4320321001
2944490881,1,,4320322603
2778352471,3,,4320322772
1893306144,1,15K14572,4320334764
3138117951,1,RGPIN-2014-03674,4320334593
3204613161,1,R01DE027091,4320337365
4361017398,2,62002297,4320321001
4387063370,2,,4320322892
3033696832,2,,4320311498
1987252103,2,51373145,4320321001
2945758629,3,,4320325651
4321016494,5,21H04555,4320334764
2799929390,1,Graduate Research Fellowship,4320306076
2809485785,4,21574065,4320321001
3131067436,6,2021A1515012144,4320321921
4283260026,2,305691/2018-0,4320322025
4384915986,1,201806880002,4320322725
2039875382,2,51071048,4320321001
4383999008,9,,4320334726
2884116285,4,N11170059,4320324161
4390466039,4,82151316,4320321001
2159809606,4,,4320334705
2792713698,1,APP1078345,4320334705
2053324163,8,NSC102-2221-E-464-004,4320321040
2760885823,1,BT/PR5259/AAQ/3/592/2012,4320320717
2290867606,1,11474228,4320321001
3015392591,2,,4320321147
2083559194,1,11202248,4320321001
4393206496,1,22077088,4320321001
4391474930,1,310672,4320319249
3168225858,1,,4320314583
4394596318,7,K01CA276257,4320337351
4390872960,2,,4320321001
2801506614,3,31661143002,4320321001
2799808615,1,81672887,4320321001
2016403334,2,2011CBA0807,4320335777
4386993273,3,11972021,4320321001
3124986088,1,,4320321091
2594146357,2,57558,4320332357
2557067924,1,2012/12917-3,4320320997
4210581004,1,22071225,4320321001
4401490318,1,2022JM-517,4320324173
4385581015,3,22169012,4320321001
3105505241,1,13-02-00724,4320321079
2059662720,1,,4320309602
2608342112,2,No. 81271556,4320322919
2883332358,3,51667010,4320321001
2909860188,1,51875021,4320321001
3004752187,2,201910224005,4320325186
3039318281,2,71573205,4320321001
4384616079,1,,4320321102
3217351116,1,,4320322675
2985233784,1,31771464,4320321001
4288175653,1,CB-2013-221615,4320324348
2963860366,1,,4320334764
3000579230,8,2017C33129,4320338465
3195574662,1,NRF-2019R1A2C1008163,4320322120
3131522077,2,#31772445,4320321001
3127863034,2,,4320321976
2766082103,1,F32AG048672,4320332161
2800739673,2,,4320306148
3191296845,1,61775163,4320321001
1614963972,1,81270454,4320321001
2605672997,1,91027042,4320321001
1841810324,6,2015r002,4320335990
3128033608,2,61972308,4320321001
2974956982,3,17H03658,4320320912
2178862909,1,JUSRP115A13,4320335787
2293270763,1,25800136,4320334764
4307386230,2,JP20H05835,4320334764
3083606592,5,CAS 18204,4320326784
4401419571,2,,4320326208
2585090116,3,P30DK034987,4320332161
2546726420,3,61300058,4320321001
2960596083,2,31.1167/2015‐2,4320322025
3010113204,1,51590891,4320321001
4317743303,1,32270111,4320321001
2098721246,1,SFB 666,4320320879
4307028796,2,COVID190115,4320335055
2568579574,1,MOST 104-2314-B-010 -040 -MY3,4320322795
4392729499,3,C23070161 RR 006081-2023-R/UNMSM,4320325373
2955788912,1,,4320306409
4313529634,2,71821002,4320321001
3214562678,1,APP 1078345,4320334705
2747927920,2,21676300,4320321001
2981137812,4,DMR-108-114,4320322609
4390480766,1,62272001,4320321001
4387057705,2,302156/2022-4,4320322025
2809199502,1,61472443,4320321001
4309633954,1,82074462,4320321001
3132865190,4,JP16ek0109018,4320311405
4309861984,6,P30AG044281,4320337337
3200861626,3,,4320322502
3132879577,2,2018POSTDOC UVA12,4320324500
3100114581,1,,4320308269
3208257864,5,2019FZA4016,4320335787
4327560405,2,82174304,4320327720
4313420195,3,2018-00750,4320322581
2791474559,1,Y62YZ4140G,4320321133
2186821257,2,EAR-9804771,4320306076
1991948645,2,,4320321384
2486857468,4,ERC-AD-267258,4320334678
3188241774,4,11403070,4320325902
2905839481,7,602805,4320334960
4367396602,4,R01HL128066,4320332161
4386535017,1,21JM0010400,4320321885
2041774711,1,10424,4320306076
3211515951,1,MOST 110-2221-E-A49-026,4320322795
2905032403,1,,4320334678
4400240630,6,DE- SC0019034,4320306084
1972077344,2,01002202,4320322120
2946311435,1,,4320322025
2511348540,2,HL103411,4320337338
4322726577,1,,4320311052
2757939753,3,2016YFD0100500,4320321540
2914161052,4,IF/00300/2015,4320334779
2959955910,4,71871080,4320321001
2903639010,7,ST/N50404X/1,4320334632
3136331475,1,,4320334593
3190652854,4,1555030,4320332172
4381799672,4,61802279,4320321001
2136788010,1,,4320333293
3184951153,1,81673872,4320321001
3157665571,1,,4320324983
3201165826,1,,4320322030
4387329920,4,CIDEGENT/2020/058,4320321864
2163904072,4,R01 NS045940,4320337359
3081896252,4,DP180103932,4320334704
2614421097,1,,4320306076
2943939821,8,636110005,4320321007
4400137210,1,32160735,4320321001
3156108610,1,P50MH115569,4320337346
2963241481,1,19K05767,4320334764
3208639493,1,64815,4320320671
3045402062,1,51678159,4320321001
2896697984,1,,4320332161
4311082511,4,EEQ/2021/000013,4320334771
3126517272,1,2016-11409,4320306114
2021436818,2,#280164,4320306164
3159093392,1,,4320310638
3206865479,1,,4320332693
4400797997,3,BOF24Y2019001901,4320322603
2913521678,4,318051705,4320324155
2077219024,2,EY008768,4320332161
3203882919,1,,4320334779
4206095687,1,22062002,4320321001
3121014993,6,2014A030306010,4320321921
2555648367,4,,4320335787
3175994815,1,"DE-AC02-05CH11231,17-SC-20-SC",4320306084
2301592961,1,DE-FEOO11300,4320306084
4387987082,1,52305587,4320321001
4400859195,2,,4320321885
2809136305,1,,4320306101
4366550160,2,452-11-00,4320335454
2346578810,1,DE-AC02-06CH11357,4320306084
2967296323,4,18J22645,4320334764
4210326750,1,Nos. 11101216,4320321001
2886057922,2,ECCS-1542148,4320306076
4393387314,1,R01AI141805,4320337355
4392663069,1,Az. 96 849-1,4320320882
3162824468,1,K01HL125858,4320337338
2773183218,2,,4320328148
3080860100,2,1P20GM103432-01,4320337354
4385891721,2,CHE-1725699,4320332172
3206751658,1,51609034,4320321001
2793987269,1,R01-AI116868,4320332161
2962740701,1,PMPDP3_145471,4320320924
2254104897,1,41230102,4320321001
4367176528,10,2023A1515011024,4320337111
2627070130,2,476024/2013-7,4320322025
2568768908,1,2015R1A5A2009124,4320322120
2973145798,2,1190805,4320338073
3006294133,2,2013/14262-7,4320320997
4385757689,4,2022RC10-500422355,4320321470
2985901909,2,DMR1231319,4320306076
3043435966,4,JP16K16143,4320334764
167900363,1,,4320307115
3130932350,2,03F0777A,4320321114
3089324391,6,11674226,4320321001
2345466830,1,ANR-11-IS04-0006,4320320883
2990859959,1,,4320322598
4284882366,1,2019CFB567,4320322186
4205247407,1,,4320329456
2233352133,1,IP-2014-09-7540,4320322674
2802354937,2,,4320335227
2380873465,2,,4320324174
2807622933,4,LY15C060006,4320338464
4220887502,1,,4320329572
4200120359,1,61573311,4320321001
2809182427,1,61725204,4320321001
2281768597,3,5F31AT008324-02,4320311255
2607296043,6,2016YFA0302001,4320335777
3003206776,1,,4320306101
3119606320,1,2P30CA008748-48,4320337351
2792951661,2,ANR-10-LABX-25-01,4320320883
3019935896,3,61971454,4320321001
2936960552,1,,4320320994
2773123610,8,1505367,4320322725
2754677493,1,21503243,4320321001
4315434911,4,TTREP2022YB04,4320324981
2744769381,1,DBI-0817707,4320306076
4398756157,2,JP20H04661,4320334764
2897013611,2,2016Z001,4320321849
4200607270,1,,4320322120
3060112534,4,307927/2017-2,4320322025
4282821867,2,,4320312293
4386807449,1,RGPIN-2017-04957,4320334593
2972834193,1,CHE-1664182,4320306076
4211243953,4,61772048,4320321001
2333295355,4,CHE-1308839,4320337393
4391053083,1,445275953,4320320879
4388534466,1,2008255 (YHK),4320334705
4385657740,1,149610,4320320671
2420245345,1,11471029,4320321001
3104208262,2,,4320320807
4321202158,1,22274133,4320321001
4390482384,1,2306109,4320306076
2591847204,3,,4320320766
4364353563,2,,4320313711
2886872798,5,,4320307758
3027624206,2,JP18H03753,4320334764
2514474107,2,15K05224,4320334764
2766452577,2,#163055/2014-9,4320322025
4321098149,2,2021A1515110137,4320337111
4399052096,1,K 146137,4320326762
3132416677,1,,4320306082
2115474854,2,614839,4320334678
2883516861,2,APP1002463,4320334705
2560393632,3,2015GSF120010,4320333596
4393992846,1,,4320329488
2995217949,6,88881.198744/2018-01,4320321091
4306964809,4,201901D211086,4320322666
2949193645,7,HR0011-17-2-0008,4320332180
66105986,3,,4320337561
2955525211,2,2017YFB0504201,4320335777
4296616180,1,RP2020-04,4320315312
2999988760,2,2018ZX10712-001,4320321001
4362635771,1,,4320308269
2021955242,1,,4320320912
4391772540,3,2021 (ORP 023/2021),4320327623
1203305668,2,51206128,4320321001
4313477142,4,CIPROM2021/082,4320335711
2536213055,1,1040758,4320306137
4389090179,2,PE 1450/7-1,4320320879
3001205767,1,11621063,4320321001
4389966106,1,HAW5032-R,4320306114
4282822299,2,,4320322711
4385926302,1,T2122021,4320321001
4379780474,5,20213030040590,4320335199
2994729061,1,SFB 953,4320320879
4382930563,1,,4320321001
2347092981,2,Grant No. 51303174,4320321001
2554122805,3,11274289,4320321001
4220891175,1,,4320321001
2801938494,3,61405145,4320321001
2955315438,4,T32-EY007135,4320337350
3187433942,3,L7-8269,4320322554
3194913584,2,18029,4320312836
4388033566,6,R21-HL159533,4320332161
3106936119,4,108-2221-E-002-148-MY3,4320322795
4390974761,1,,4320322252
3003739804,2,11474314,4320321001
2921412986,7,074U01,4320325767
2806061530,4,RCS2017ZZ005,4320323067
3048243658,2,71601152,4320321001
4281401013,1,13/08216-2,4320320997
2530376259,1,FRIPRO-FRINATEK 230470,4320323299
2770422874,2,2017ZZD003,4320335787
2946016219,4,11574347,4320321001
3111699881,1,61 876 112,4320321001
3088809245,1,FISM2012/R/9,4320309725
4366825807,10,851780-ERC-NanoEP,4320338453
3162942101,2,,4320323883
2048310925,9,,4320334600
4387408679,1,,4320321747
4391427676,3,2412022QD040,4320313888
2953717360,3,105-2628-B-182A-008-MY3,4320309618
3195387943,1,,4320309198
1982433532,1,30570103,4320321001
2744925394,1,"11547183, 11547241",4320321001
4296846108,4,22074036,4320321001
4392940788,3,20KJA520001,4320322769
3199150205,3,SAF2016-76588-C2-2-R,4320321837
3100348907,2,11174142,4320321001
4387125475,1,2022/05803-3,4320320997
2297827227,7,PS14-025,4320310627
4362704886,2,52239009,4320321001
4297215788,3,2022A1515010316,4320337111
4400651423,4,Finance code RMLD 1IS4,4320326451
2892151095,1,BO 4915/1-1,4320320879
4385264295,1,RC‐2015‐01,4320319993
2057988954,2,NMP3-CT-2004-510318,4320333067
4210566277,3,,4320325571
3126164391,1,,4320321001
2977514753,1,,4320321091
4318206214,1,1206843,4320308269
4389045140,3,KA 3071/6-1,4320320879
3189493906,2,RSP-2021/5,4320321078
4388500900,4,XDB33010100,4320321133
4401500390,1,,4320333961
2488813265,1,,4320334593
3149614270,2,HG010169,4320337348
4386646706,1,2023-03-024-K01,4320324291
2012292177,3,FCOMP-01-0124-FEDER-012983,4320335322
2757378782,1,51261130472,4320321001
1982807544,1,2367-T146-06,4320306084
4238410757,1,,4320311052
4308958279,1,,4320315966
3194629122,3,62075121,4320321001
2802264558,1,LZ15C150001,4320338464
3007532273,2,UL1 TR000433-10,4320332658
4379646692,1,22172036,4320321001
2355778354,4,51425406,4320336125
2884799404,2,259043,4320334678
4281757850,1,,4320320504
4324094228,1,52005281,4320321001
2428772758,2,,4320322025
3126792416,4,W911NF-20-2-0277,4320313488
4386981195,1,MYRG2019-00136-FST,4320336459
2747141161,3,20171617,4320324201
4220815950,1,51878116 and 51902270,4320321001
4224009620,1,21878173,4320321001
2981378969,3,,4320308711
4214686466,1,2021R1A4A5032806,4320322120
4226081665,2,NCET-12-1027,4320334924
2742623005,1,,4320322572
3113763638,2,HI18C0316,4320322107
2973823673,1,21722704 and 21906101,4320321001
2995133161,1,13NKE007A,4320321114
2892008871,65,,4320335331
2915006229,2,61875048,4320321001
3009948965,4,61505101,4320321001
3037465757,3,286513/438352,4320321739
4388659323,10,R01 AG055529,4320337337
3080621658,1,EBPPG/2019/9,4320321056
2913930677,4,VA062G18,4320325114
3118493517,1,RTI2018-096815-B-I00,4320315062
3031893999,3,2019A030310444,4320321921
4379768009,4,2022YFD1800100,4320335777
4292913183,8,,4320322120
2615334084,1,91434126,4320321001
4313324664,1,,4320321951
2531384334,1,"61572335, 61572039, 61232006 and 61272155",4320321001
2599435231,1,81573582,4320321001
4389586891,1,E2021201032,4320322163
3041635869,1,2192020,4320322919
4391041953,4,91860202,4320321001
4319997983,1,F72F20000410007,4320315324
2594864286,1,,4320306137
2750858023,1,No.61502028,4320321001
3038798290,3,QUSTHX201913,4320324788
3206189723,8,20902,4320324143
2113399583,2,AI089034,4320332161
3194077080,1,EPIDZO3210,4320307773
1981100524,1,,4320321001
4293053757,1,212102210316,4320338118
4291298235,20,R01NS097728,4320332161
3131922807,3,P20GM130459,4320337354
3090690606,2,,4320326701
4313489847,4,DGE 125260,4320337368
4384626230,1,288592,4320323299
3201950868,2,51774307,4320321001
2908125987,1,51471171,4320321001
2914969918,23,,4320320997
4388262557,1,R37AI029168,4320332161
2515967112,1,grant number 81473033,4320321001
2327976413,1,,4320306076
2035855744,1,CV 1QS 200430560,4320322482
2962821505,2,NRF-2015R1A2A2A01006885,4320322120
3198298227,3,PRG709,4320321090
3005260140,3,DMR-1606826,4320306196
2918766173,4,FK 124240,4320326762
3107000379,1,DE-AC02-06CH11357,4320306084
2942544387,1,P2017CH10,4320321551
2524438139,3,EY011845,4320337355
4283525703,6,5T32HL007171,4320332161
4386848107,5,694126-DyCo,4320338335
4390463370,2,VEGA 2/0137/20,4320312330
2810768201,1,S grant,4320321005
3153213301,1,,4320324984
3211735684,2,22075027,4320321001
3089332811,1,1K01HL136893-01,4320332161
4399363062,2,20011907,4320334879
2464132229,1,622863,4320334678
2002384018,1,PIP 112-201101-00589,4320321594
2754941016,9,2013CB933500,4320321540
2567517144,3,21125209,4320321001
3130791700,5,2017ZX10203205,4320335577
2543836197,5,2015CB932301,4320321540
2275763965,5,# R21ES023763,4320332161
2426466406,1,MOST-103-2314-B-002-092,4320322795
2801642137,1,81773478,4320321001
4293776797,2,21975237,4320321001
4392958522,1,NRF‐2019R1C1C1006688,4320322120
3144179789,1,,4320322242
2989585324,1,,4320320868
2234746416,12,11531006,4320335440
4401351316,6,R01HL141286,4320337338
2900414337,1,PC201615,4320320883
4284988273,3,R01CA220591,4320337351
3136662263,1,IRMC-015-2019,4320328818
3005546466,1,51676065,4320321001
3047870834,1,Incubator Grant 2019; 2019DGH1656/SCF2019I&D,4320314649
2977700295,1,PCIG13-GA-2013- 618794,4320338368
3108921056,3,R01HL151704,4320337338
4399994126,2,51703113,4320321001
3048435153,2,,4320310246
3012321710,2,18CX06036A,4320335787
4290830405,5,YDZX20203100002948,4320327803
2767809558,5,26102529,4320334764
2981456776,1,EP/G036772/1,4320334627
2045725140,1,51106115,4320321001
3117947058,3,31670347,4320321001
2884860818,3,,4320338030
3034367198,5,,4320307765
4401794154,2,,4320320033
2803293293,1,,4320321282
2342994002,1,"102‐2628‐B‐002‐009‐MY3, 102‐2811‐B‐002‐104, 103‐2811‐B‐002 ‐060",4320322795
4366538579,3,No. 21933002,4320321001
2809208106,2,PIP-1122050100395CO,4320321594
4384665994,3,ZY (2021-2023)-0209-10,4320324283
3187808319,1,11904149,4320321001
2946731934,5,,4320322847
3208503072,2,8021-00047B,4320322928
4226004788,1,N-2012-20190330,4320306196
3104583459,4,PGC2018‐101355‐B‐I00,4320337753
2950013615,2,502044001,4320321514
3086686466,4,U01CA220378,4320332161
2909380494,4,No. 11674360,4320321001
2946612194,2,NE/K008862/1,4320334631
4394929211,1,,4320322813
2985581374,2,2018YFD0400303,4320335777
3176368795,1,,4320320300
2947043191,3,,4320332180
3047429305,1,ASP/01/RE/SCI/2016/19,4320325401
2761087243,1,AGL2013-48550-C2-1-R,4320321837
4312084748,1,,4320338335
4206059739,2,2020B1515120047,4320337111
4225996348,3,11204053,4320321001
3037544739,8,18XD1423700,4320321885
2480099979,1,S1511006,4320320912
3175204717,2,21CTAP-C152100-03,4320324625
2981551027,2,51772026,4320321001
4285727582,2,,4320327799
2782139397,30,,4320321747
4387036449,1,52274399,4320321001
3124856191,3,756-2018-0758,4320334617
4212773495,2,1 K01MH117490-01,4320332161
4391720500,2,,4320328119
3147527204,1,,4320322618
