institution_id,alternative_name_seq,alternative_name
4210141336,1,香港汽車零部件工業協會
4210155514,1,Breast Cancer Support Canada
4210118049,1,Núcleo Milenio de Enfermedades Asociadas a Canales iónicos
4392738146,2,Vaccine & Gene Therapy Institute
3130965160,2,Tanzania Adventist College
4210150967,1,Stredoeurópska vysoká škola v Skalici
4210098194,1,वायुवाहित प्रणाली केन्द्र
16778253,1,Nencki Institute of Experimental Biology
4210124278,3,The Korean Society of Neurobiology
4210101081,1,European Centre for Sociology and Political Science
2801834177,1,Táiběi Shì Zhèngfǔ
4401726769,1,Shanghai Suiyuan Tech Co Ltd
4210102191,1,"ВНИИ метрологии им. Д.И.Менделеева, ломоносовское отделение"
4210151009,1,Expro International Group
51213786,2,Buskerud and Vestfold University College
4210158956,1,കാലിക്കറ്റ് യൂണിവേഴ്സിറ്റി എംപ്ലോയീസ് യൂണിയൻ
4210116800,6,U.S. National Oceanic and Atmospheric Administration National Ice Center
4210165012,1,Монголын үндэсний түүхийн музей
4210127557,1,Raymond Wentz Foundation
4400008940,1,Fluid envelopes: from cities to exobiology
2801711128,2,Valtion luonnonhistoriallinen museo
4210088770,1,ইব্রাহিম কার্ডিয়াক হসপিটাল এন্ড রিসার্চ ইনস্টিটিউট
2802660513,3,Samantha Dickson Brain Tumour Trust
12685407,1,Toros Üniversitesi
4210154460,1,Greenbank Farm Management Group
4394709277,1,Centre d'études internationales de la propriété intellectuelle
4401726862,2,St. Xavier's College Palayamkottai
4210134835,1,Leidsche Rijn Julius Gezondheidscentra
4210162545,1,厦门市儿童医院简介
2801980284,2,UVM Medical Center
4210092417,1,Conseil Canadien de Surveillance et d'Accès aux Traitements
166846921,1,Liáoníng Shíyóu Huàgōng Dàxué
4210142526,1,松本市立病院
2801564582,2,Europese Dienst voor extern optreden
4210137367,1,Doctors Without Borders
38452253,1,中州科技大學
4210144294,1,北京市协作者社会工作发展中心
4210126757,1,Ministry Door County Medical Center
4210160711,1,Réseau Québécois de Recherche sur le Vieillissement
4210154244,1,భారత జాతీయ గ్రంథాలయం
4210132614,1,Kabushiki kaisha Kureha
2799432283,2,مدينة الطب
2800129641,2,GOSH
4210134689,1,上海交通大学医学院附属新华医院
4210092286,2,Федеральный исследовательский Информатика и управление
75063564,2,John Tarleton Agricultural College
75198481,1,和歌山大学
4387155932,1,GovAI
4391768209,1,State Key Lab of Rail Transit Control and Safety
4210102097,1,Bouman Geestelijke Gezondheidszorg
4210110584,3,"Новосибирский государственный университет архитектуры, дизайна и искусств"
4390039239,2,Laboratoire DYPAC
4210135640,1,Biometry and Evolutionary Biology Laboratory
4387155506,1,Zymtronix
2802430469,1,Dutch Railways
70931966,1,University of Montreal
4210163797,1,Döwletmämmet Azady adyndaky Türkmen milli dünýä dilleri instituty
4388482663,20,Loral Conic
4210139427,1,Los Amigos Research & Education Institute
4210108278,1,KMLabs
3178862155,1,Dolphin
4210149788,1,جامعة هيريوت-وات دبي
197250369,3,ஜெனரல் சேர் ஜோன் கொத்தலாவல பாதுகாப்பு பல்கலைக்கழகமானது
4210162509,3,Fraunhofer USA CMA
4210089638,1,La clinique Paro-Prostho Excellence
34305700,2,Kan-taiheiyou Daigaku Tanki Daigakubu
4210138078,1,Children's Hospital of Nanjing Medical University
4391767796,2,Brazilian Nanotechnology National Laboratory
146183641,1,Spectrum Health System
4387930277,3,IRTC ITS NAS and MES of Ukraine
4210165994,1,台灣感性資訊學會
4210107488,1,Institut International d'Ingénierie de l'Eau et de l'Environnement
4210104741,1,Busan Metropolitan City Lip City Library
112862951,3,Università degli Studi di Messina
2800863004,1,UKAEA Culham
4399598436,1,CentraleSupélec Foundation
4391768008,1,United States Geological Survey Maryland-Delaware-D.C. Water Science Center
1290523313,3,Szent István Egyetem
4210137323,1,1 Wojskowy Szpital Kliniczny z Polikliniką
4210138184,1,Alzheimer Research Forum
4210122949,1,China Christian Lixian Association Dongguan Puji Hospital
4210097223,1,CSA Group
4210089066,1,Fazakerley Hospital
4210135801,1,深圳市发展和改革委员会
4387154421,1,Dongguk University Gyeongju
4387155774,1,Réserve de parc national Pacific Rim
4210090732,1,Advanced Research on the Biology of Tree and Forest Ecosystems
2800917751,1,South Seattle Community College
51441396,3,Hochschule für Architektur und Bauwesen
252758333,1,Pantnagar University 
4210117129,1,Association Canadienne de Linguistique
4210167264,1,Escuela de Medicina José María Vargas
4387155021,1,Maison Archéologie & Ethnologie
4210107867,1,RIFS Potsdam
35570632,2,Dansk Naturgas
4210126033,3,"Federal State Scientific Institution ""Research Institute of Experimental Medicine"" of the Northwest Branch of the Russian Academy of Medical Sciences"
1313071009,1,Church of England Children's Society
4210149247,3,Department of Meteorology
4210117967,1,天津铸金科技开发
3129555431,1,Universitätsklinikum Regensburg
4210110685,1,ÅF Pöyry
4387154309,3,Indonesian Nuclear Technology Polytechnic - BRIN
4210145159,1,松戸市教育委員会
4210106647,1,Expedia
83519826,2,Nanjing Medical College
4210113625,2,Ospedale Pediatrico Meyer
4210142986,1,重庆市人口和计划生育科学技术研究院
4210153706,1,Norsk Institutt for Naturforskning
4210166500,2,济南市市政工程设计研究院
4210122381,1,大阪府警察
43267033,1,Universidad Quinnipiac
1340728805,1,Ifo Institute – Leibniz Institute for Economic Research
4387155934,1,昭栄化学工業株式会社
4210132051,1,Orchid Chemicals & Pharmaceuticals Limited
4210109631,1,Federal State Budgetary Institute of Science Research Institute of Applied Mathematics and Automation of the Kabardino-Balkar Scientific Center of the Russian Federation Academy of Sciences
4210115385,1,ИНСТИТУТ ПОРОШКОВОЙ МЕТАЛЛУРГИИ
4210122227,2,The Carers Association
141848132,2,Moscow Geological Prospecting Institute
4387156032,1,กองทัพบกไทย
152429107,3,జవహర్ లాల్ నెహ్రూ విశ్వవిద్యాలయం
4210125545,2,Association des Pharmaciens du Canada
4210143868,1,农业环境与可持续发展研究所
4210136605,2,서울상담심리대학원대학교
4210124743,1,神奈川県自然環境保全センター
4210150239,1,Fort Collins Museum and Discovery Science Center
4210157435,1,The Stanisław Moniuszko Academy of Music in Gdańsk
4401726934,5,Anhui Ustc Iflytek Science and Technology Co Ltd
4210099241,2,Омский государственный институт сервиса
4210140052,1,Hospital Povisa
4210140509,1,京都桂病院
4387152154,2,にちふつじょうほうがくれんけいけんきゅうきょてん
2800425949,2,Kent High School
158990150,1,Nyegezi Social Training Centre
911713783,1,Universidad Diego Portales
4210090502,1,九江职业大学
4210128695,1,Dāneshgāh-e Olum Pezeshki-e Hormozgan
4210156763,1,Oskar Öflunds Stiftelse
65754994,1,九州看護福祉大学
4210115714,2,Centre for Liquid Crystal Research
4396570504,3,Milenium Núñez de Balboa
4210155675,1,École nationale supérieure de chimie de Clermont-Ferrand
4210134707,1,Bibra Toxicology Advice & Consulting
60922564,1,네이버
4388891821,4,AGE-WELL NCE
4210104735,1,National Nuclear Security Administration Sandia National Laboratories
4387154024,2,International Center for AIDS Care and Treatment Programs
6289922,2,Universidad de Vigo
163584902,2,대구보건대학교
4210145965,1,Академія муніципального управління
4388891790,2,Crop Trust
4210158160,1,Catholic University of Culiacan
199691007,1,Empresa Brasileira de Pesquisa Agropecuária
106959904,2,Institut Technologique de Floride
4210146528,2,Ōtemae Daigaku
160272722,3,Fortune Junior College of Technology and Commerce
4210137955,1,"iParadigms, LLC"
4210100260,5,Centre Hospitalier Universitaire de Nancy
4210115646,1,Ústav materiálového výskumu SAV
4210110379,1,济宁市中医院
4210120488,1,四日市羽津医療センター
4210108417,3,Communauté urbaine de Strasbourg
4210124376,1,南京市疾病预防控制中心
4401200388,1,TecNM de Ciudad Jiménez
4210140923,1,一般財団法人平和・安全保障研究所
4210096291,1,AIA BSA Foundation
4210089292,1,ஐகான் மருத்துவ ஆராய்ச்சி இந்தியா பிரைவேட்
4387152855,1,"Langues, Littératures, Linguistique des Universités d’Angers et du Mans"
4210100635,1,香港化粧品同業協會有限公司
3131988638,1,ပြည်နည်းပညာတက္ကသိုလ်
4392021234,2,Hessische Zentrum für Künstliche Intelligenz
4391767739,2,United States Geological Survey National Cooperative Geologic Mapping Program
4391768269,1,The Foundation Fiat Panis
4210104997,1,Ubi Soft Entertainment
4210131870,1,中国科学院心理研究所
4387153096,1,Centre de Visió per Computador
4210111408,1,كلية الكويت للعلوم والتكنولوجيا
4387153686,1,PA Game Commission
4401200274,4,University of Economics Academy Novi Sad
4210101884,3,BSP Business and Law School
166459259,2,Pahlavi University
4210165513,1,Contact and Structure Mechanics Laboratory
13591777,1,宁波诺丁汉大学
4210159456,1,Nevada State Health Division
4210093205,2,Foxconn Technology Group
4210134381,3,FSBEI HE Kazan State Agrarian University
76777374,1,राजस्थान केन्द्रीय विश्वविद्यालय
4210141171,1,Istituto di Neurobiologia e Medicina Molecolare
4210102216,4,"Hunan Provincial Academy of Environmental Sciences Environmental Engineering Co., Ltd"
2801055734,1,Australian College of Natural Medicine
4399598360,1,TecNM Ecatepec
4210095179,1,Emory Saint Joseph’s Hospital
4210127976,2,Fachhochschule für Öffentliche Verwaltung Nordrhein-Westfalen
4388891769,1,Danish Agricultural Agency
347335806,2,गुजरात विद्यापीठ
4210117681,1,Allan Wilson Centre for Molecular Ecology and Evolution
2801198184,3,Ernst Mach Institute
4210093442,1,နည်းပညာတက္ကသိုလ်(ပင်လုံ)
4210088705,1,دانشگاه بین‌المللی امام رضا
4210093078,1,江苏省寄生虫病防治研究所
4390039382,3,Virginia Commonwealth University Massey Cancer Center
3017690349,1,Universidad Nacional del Nordeste
2802499524,1,Tameside General Hospital
4210151919,1,田中美郷教育研究所
4210140565,1,Fourth State Medicine
165580012,3,Geographical Survey Institute
4210107372,2,SPF Intérieur
42869670,1,የአርባ ምንጭ ዩኒቨርሲቲ
4210103367,1,Université Catholique de Madagascar
173469076,1,University of Greenland
4210158089,1,Національна академія педагогічних наук України
4210104219,2,Austrian Institute for Health Technology Assessment
179759924,1,独立行政法人製品評価技術基盤機構
4210090774,1,Merck Sharp & Dohme
141576021,4,University of Le Havre
4210152135,1,Baden Aniline and Soda Factory
36152291,2,Hénán Gōngyè Dàxué
4210159464,1,Wiener Zentrum für sozialwissenschaftliche Sicherheitsforschung
48566637,1,울산과학기술대학교
4401726825,1,Databricks Inc
2802128111,2,Generaldirektion Maritime Angelegenheiten und Fischerei
4391012554,3,Institut za zaštitu i ekologiju Republike Srpske
1279596006,1,Statistiska Centralbyrån
4387156077,1,Údarás um Chaighdeáin Náisiúnta na hÉireann
115953327,2,Canakkale Onsekiz Mart Universitesi
4210128628,2,北京大学深圳医院
4387930207,5,U.S. Seafood Inspection Program
4210126275,1,戸田工業株式会社
34562002,1,Strayer College
4388482752,1,Naval Surface Warfare Center Panama City Division
91712215,1,Universität des Saarlandes
4210134672,1,甘肃省中医院
254113865,1,The Spastic Centre
4210128302,1,CareTrends Pharmacy
4210158334,1,Noclor
3141939062,1,資訊工業策進會
4210136577,1,"OKD, Doprava a.s."
4210129832,1,The Harriet Lane Home for Invalid Children
166433441,2,"Hochschule Bremen, City University of Applied Sciences"
2802207532,1,Mercy College of Northwest Ohio
4210152043,3,NXi Communications
111398093,2,Leon Kozminski Academy of Entrepreneurship and Management
4210086184,2,Wuhan Second Psychiatric Hospital
4210142071,1,Uddannelses- og Forskningsministeriet
40434647,1,Paris X Nanterre
4210109857,1,山口県立山口博物館
4210162112,1,Kolegji Fama
4210118916,1,HELIOS Klinikum Bad Saarow
4210114281,1,Danish National Archives
4210110706,2,수원 여자 대학교
4210099481,1,KGZ Nova Gorica
4210145775,1,株式会社イシダ
4387155119,1,Institut za vode
4387152625,1,World Wildlife Fund for Nature Sweden
2799490518,2,Society of Petroleum Geophysicists
155173764,1,Rochester Athenaeum and Mechanics Institute
4210143198,1,Svenska Barnboksinstitutet
4210164152,1,Berrikuntzaren Euskal Agentzia
2801092236,1,경찰청
67311998,1,Europäische Organisation für Kernforschung
4387154097,3,Plzen Region
4210108652,2,Federal State Institution of Science Institute of General and Inorganic Chemistry. NS Kurnakova Russian Academy of Sciences
58704786,1,関西外国語大学
2802986704,1,கன்னியாகுமரி அரசு மருத்துவக்கல்லூரி
4210112620,1,Kaleidoscopio Research in Public Policy and Culture
7715029,1,yr Academi Gerddoriaeth Frenhinol
4210099858,2,Hospital Universitario Marqués de Valdecilla
4210147798,1,铜陵有色金属集团控股有限公司
2799655038,3,Floreasca Hospital
4210163875,1,Beyond Twenty
4210127719,1,Trung tâm Nghiên cứu và Phát triển xã hội
4210151086,1,مركز تنمية الأطفال
4387154890,1,Technological Institute of Production
4210117822,2,UMR DIADE
1336158746,2,U.S. Tariff Commission
165916956,1,IISER Mohali
4210122963,1,Gweld Gwyddoniaeth
4391768286,1,智能传感功能材料国家重点实验室
127927624,2,Universität Neapel L’Orientale
2799811211,4,Departament federal da finanzas
4210104235,1,鹿児島県医療法人協会立看護専門学校
2800781870,2,Museum of Science and Natural History
4210119929,2,United Way of America
4387156333,2,Associação de Ornitólogos de Campo
4210119388,1,浙江省科技信息研究院
192703252,1,Universidad de Lima
4210096895,1,Emami Limited
4210092639,1,Boeing Research & Technology Europe
4210138628,1,Tranby
4210123560,1,公益財団法人天田財団
4210142259,2,Associated Octel Company
4210129961,1,International Business Machines Corporation
4210127572,2,École Nationale Supérieure Mines-Télécom Atlantique Bretagne Pays de la Loire
1335690138,3,Suzuki Kabushiki-Kaisha
4210122036,1,Ministry of Science and Technology
4210090545,1,GoCare
138617543,1,স্টেট ইউনিভার্সিটি অফ বাংলাদেশ
2801073299,1,Midwestern Higher Education Commission
4210150091,1,USD 475
4389425232,3,New Zealand Leather and Shoe Research Association
46980622,1,京都精華大学
188891513,2,La Jolla Cancer Research Foundation
3129663072,1,Sekolah Tinggi Filsafat Teologi Jakarta
155284866,1,"महर्षि मर्कंदेश्वर विश्वविद्यालय, मुलाना"
4396570605,1,Milenium Córdoba
4210142153,1,豊田厚生病院
4210154057,1,固体物理研究所
4210155344,1,Mysore Serum Institute
4210159406,1,France Alzheimer's and related diseases
4210103908,1,グロービス経営大学院大学
4210126320,2,Fukushima Prefectural Culture Foundation
4210163576,3,State Research Institute of Genetics and Selection of Industrial Microorganisms
183263030,1,Kerman Graduate University of Technology
3129783052,1,光塩学園女子短期大学
4210143920,1,Niccolò Piccinni Conservatory
4210128018,1,Merck Sharp & Dohme
5209920,3,Technische Hochschule Ostwestfalen-Lippe
4210089094,1,Sarah & Pauline Maier Foundation
4210098144,1,富山県工業技術センター
930026050,2,中國鋼鐵股份有限公司
4210124098,1,International Christian College
4210114978,1,김포 대학교
181679659,1,上海财经大学
4210147490,1,Acumen Fund
4210101514,1,ARC Fund
4210147918,1,国際親善総合病院
4391767744,1,海洋地质国家重点实验室
4210137984,3,Geo Interactive Media Group Ltd
4210137180,1,中国科学院高能物理研究所
4210136218,2,Shanghai Cable Research Institute
4391768234,2,UIN Antasari
4210155414,2,七尾病院
116631150,3,Ulsan Industrial Technology Institute
157438962,1,Kings Point
4210090679,1,Gil Hospital
2801680271,3,Federal State Institution of Science Zoological Institute of the Russian Academy of Sciences ( SPbNTs RAS )
120250893,1,NYU Abu Dhabi
141860296,2,Shobi Music Academy
4210093236,1,Buffalo VAMC
4210109251,4,EMI Group Limited
4387155757,1,European Marine Biological Resource Centre - European Research Infrastructure Consortium
4210102946,1,Muzeum Górnictwa Węglowego w Zabrzu
183764125,1,Technická univerzita v Košiciach
4210165135,1,厦门妇幼保健院
4210165044,1,北京东方红升新能源应用技术研究院有限公司简介
4401200239,3,IIHMR Delhi
4210125076,1,העמותה לילדים בסיכון
4392021187,3,USGS Northern Prairie Wildlife Research Center
4210103841,1,Naxçıvan Universiteti
4210145896,1,Ministerie van Justitie en Veiligheid
4210105798,1,"Институтът по рибни ресурси, ИРР – Варна, към Селскостопанска Академия (ССА)"
4210155314,1,Seiko Holdings
4210095492,1,紡織產業綜合研究所
2800181931,1,Naturstyrelsen
4210134990,1,Ōji Hōrudingusu Kabushiki-kaisha
3171673259,1,Eskilstuna kommun
98227222,1,大庆油田有限责任公司油田建设设计研究院
91125648,2,武汉工程大学
4210154060,1,SJS Technology
4210149292,1,Borderstep Institut für Innovation und Nachhaltigkeit
185085129,1,Batchelor Institute
4210164193,1,Board of Cooperative Educational Services
4210152979,1,Московский государственный индустриальный университет
4210146618,1,Quest Pharmaceutical Services
4210162692,1,Рижская высшая школа права
4210108372,1,Institutul Teologic Protestant
4387155752,1,Fujita Hoken Eisei Daigaku Banbuntane Hotokukai Byoin
4401726883,3,Lululemon
4210148907,1,Northern Älvsborg county hospital
4210122102,1,中华人民共和国财政部
4210088384,1,JFK Medical Center
4210142013,1,Indira Gandhi University
4394709193,4,Institut KH Abdul Chalim
4210124263,1,AB InBev
888069255,1,West Visayas State College
4210137550,2,Univerzitet umetnosti u Beogradu
223093266,1,კავკასიის უნივერსიტეტი
3145373656,1,Department of Science and Technology
4210095262,1,한국경영과학회
4210105707,1,Klaipėdos valstybinė kolegija
2801491316,1,उत्तर प्रदेश सरकार
4210141640,1,Шадринский государственный педагогический университет
179759924,2,Seihin Hyōka Gijutsu Kiban Kikō
4387154366,2,Université Paris Diderot - Paris 7
4210103621,1,福建江夏学院
4210099122,2,湖北省中醫院
4210105603,1,Asplan Viak Internet
2938189875,2,MacPhail School of Music and Dramatic Art
4210086145,1,Zero Emission Gas Power
4387153805,3,DEVCOM Chemical Biological Center
119444241,3,아주 자동차 대학
4400600960,1,University of Yaoundé II
4210127430,2,iGuard
190765188,1,अम्बेडकर विश्वविद्यालय दिल्ली
173664879,1,Autonomous University of Baja California
4210156273,2,Növényvédelmi Intézete
4210123700,1,Integrated Clinical Research
2800249161,2,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego w Warszawie
4210147789,1,Gainesville OBGYN
2801783332,1,Wolverhampton College
4210099696,1,Centre international de la photographie
4391768164,4,China Heavy Machinery Research Institute
4210103922,1,CH Pau
4394709121,1,防災與水環境研究中心
1329084839,1,राष्ट्रीय मधयम अवधि मौसम पूर्वानुमान केंद
4210131316,1,"NIHR, Evaluation, Trials and Studies"
4210148155,2,Collegium Musicum Academicum
39995536,1,Шуменски университет
4210154387,1,First Regiment Armory Annex
4210123352,1,IRCCS Ospedale Pediatrico Bambino Gesù
32574673,1,汕头大学
4210103380,1,Всероссийский научно-исследовательский институт орошения и сельскохозяйственного водоснабжения «Радуга»
4210164914,1,Suministros Y Aplicaciones Industriales
10902133,2,Universidad Jaime I
4210091298,1,Heilongjiang Oriental College
4210111308,1,Soft Imaging
4210145484,2,East Paris Institute of Chemistry and Materials Science
4210098840,2,Научно-исследовательский и проектный институт азотной промышленности и продуктов органического синтеза
4401726870,6,滴滴出行
2799367111,1,八戸学院短期大学
4210087124,1,Active Biomaterials and Tissue Engineering
2802836749,1,Niigata chūō tanki daigaku
4210093050,2,康佳集团
4210144322,1,Soysa Bacteriological Institute
4210131336,2,Fraunhofer ISI
4210111937,1,δημόσια κεντρική βιβλιοθήκη βέροιας
202502355,2,Politeknik Singapura
4210142402,1,山东省食品发酵工业研究设计院
144245601,1,大正製薬
2800193411,1,Yàzhōu Wénhuà Xiéhuì
4210156141,1,Hôpital de Lachine
4210153535,1,Schweizerische Bundesbahnen
199491697,1,Schweizerisches Rote Kreuz
4210136192,2,Институт вулканологии и сейсмологии
4210134584,1,Polska Akademia Umiejętności
4210124914,1,G.A. Krestov Institute of Solution Chemistry
4210112699,2,한국 전략 마케팅 협회
4210157946,1,岡山県工業技術センター
2802037141,2,Dnipropetrovsk Institute of Railway Transport Engineers
4396570629,1,Centro Bienestar Isaac Peral
4399657959,1,المجلس العربي للعلوم الاجتماعية
4210094210,1,Pädagogische Hochschule Oberösterreich
4387155984,1,Fondation André Losch
4210148166,1,群馬県立伊勢崎興陽高等学校
3174185376,1,China Ordnance Equipment Group
4210114903,1,Bluecoat Arts Centre
4210093184,1,Центральная Клиническая Больница имени Семашко
155837530,4,"राष्ट्रीय प्रौद्योगिकी संस्थान, दुर्गापुर"
4210164282,1,Center for Rural Entrepreneurship
2978794417,1,Columbus Tech
2801438284,1,Pellissippi State
4391767874,2,State Key Lab of High Field Laser Physics
4210159688,1,大连塑料研究所
4210134810,1,Chongqing Coal Geology Institute
4210101245,1,Workers’ Center
129771458,1,Universitatea Creștină Dimitrie Cantemir
91136226,1,Prifysgol Sheffield
288749910,1,भारतीय विज्ञान शिक्षा एवं अनुसंधान संस्थान भोपाल
4210120851,1,Suomen Radiologiyhdistys
4399598403,1,Hybrid Interface Materials
4387155650,1,Modern and Contemporary History Library
2802885564,1,Riksförbundet för sexuell upplysning
2799854810,1,مجمع السلمانية الطبي
4210145525,2,Europe's Spaceport
4392738197,1,Institute of History “Ali Hadri” Prishtina
4387155162,2,Ufa University
4210086028,1,General Establishment of Space Science and Application
41458283,1,Federal University of Tocantins
4210144221,15,U.S. National Ocean Service Office of National Marine Sanctuaries
4210146364,1,的国家海洋环境预报中心
4210116147,1,أكاديمية الفنون‎
4210090334,1,Teijin Twaron
4210089928,2,Biofyzikální Ústav AV ČR
4392021143,3,University Of Warith Alanbiyaa
12814843,1,園田学園女子大学
4210142745,2,Hospital Nacional de Parapléjicos (SESCAM)
4396570463,2,Azienda Ospedaliera Istituti Clinici Di Perfezionamento
2799393516,1,Lac du Flambeau Tribe
4210150880,2,Marii Skłodowskiej-Curie Państwowy Instytut Badawczy
103635307,1,Universidad de California en Riverside
4210106573,1,江西农业机械研究所
4400008903,1,"Česká asociace doktorandek a doktorandů, z. s."
4210113837,1,林業試驗所
2802148028,2,Zhōngguó Kēxué yuan guangzhou sheng wu yi yao yu jian kang yan jiu yuan
206895457,1,Universität Siegen
11039511,4,Università degli Studi di Bergamo
4210132671,1,Московский научно-исследовательский телевизионный институт
4210112283,1,Istituto Nazionale di Fisica Nucleare Sezione di Bari
158048120,1,金城学院大学
3130020584,1,국제영어대학원대학교
44673925,2,内蒙古医科大学
4210092312,3,Horia Hulubei National Institute for R&D in Physics and Nuclear Engineering
4210158103,1,Oy Merinova
4210128636,1,SBCat
70349855,3,National Centre for Natural Science and Technology
4210112355,1,Korean Society for the Study of Industrial Societies
4387153817,1,Institutul Național de Metrologie
2801689621,1,George Corley Wallace State Community College
4210150777,1,OsteoMed Corporation
2802390120,1,IPBeja
4391767977,3,กระทรวงพลังงาน
4210093671,2,Scientific and Technical Information Service
4210157640,1,Perkumpulan Ahli Bedah Orthopaedi Indonesia
4210116528,1,Fernfachhochschule Schweiz
4210098202,1,Владимирский государственный гуманитарный университет
164466728,1,UN Economic Commission for Africa
4389425500,3,Paris Center for Quantum Technologies
4210105311,1,石切生喜病院
4210131885,1,Kunming China International Research Center for Plateau-Lake
4210141022,1,International Spinal Research Trust
4210095043,1,Europa Donna - The European Breast Cancer Coalition
88060688,4,Technical University of Madrid
24262253,1,Fuji Heavy Industries
4210102518,1,Consensus Systems
4210161293,1,Universidad Latinoamericana de Ciencia y Tecnología
4210166453,1,中国重型汽车集团有限公司
4210135663,1,Ion Channel and Synaptic Neurobiology Laboratory
4210152711,4,General Tire and Rubber Company
4210129192,1,Regional Planning Commission
3132061591,2,Notre Dame
1310048521,2,Friedrich-Loeffler-Institut Bundesforschungsinstitut für Tiergesundheit
4210130748,1,Ministerstwo Spraw Wewnętrznych i Administracji
4210150259,1,Полистовский заповедник
4210096376,2,Stillbirth and Perinatal Death Association
4210139218,2,InVentiv Health Incorporated
4387154364,1,BIO Deutschland e.V.
4210164088,2,Gómez Ulla Military Hospital
4210148954,1,Ion Beam Services
2802635041,3,German National Library of Science and Technology
4388891800,3,Emirates College of Technology
4210150565,1,Научно-исследовательский институт Квант
4210090207,1,Conseil Européen de Remanufacture
4210098457,2,SCA
4210143995,5,International Center for Frontier Research in Chemistry
4391767989,1,核探测与核电子学国家重点实验室
3020210244,1,Sanquin Blood Supply Foundation
4392738250,3,Ningxia Forestry Research Institute Co.
184813773,1,Université d'État de californie à east bay
4399598406,2,"Evropská výzkumná univerzita, z.ú."
4210143573,1,Europa Donna – The European Breast Cancer Coalition
4210103242,1,대구예술대학교
4210112488,1,中国特种设备检测研究院
4210102025,1,Humber NHS Foundation Trust
4210125449,2,Institut de la santé des Autochtones
78768387,1,Universiteti i Prishtinës
4210101015,1,武汉市政工程设计研究院有限责任公司简介
4210099160,1,CIBER Enfermedades Respiratorias
4387153856,2,Vienna Thyroid Center Schilddrüsenpraxis Josefstadt
2801090207,1,National Statistical Service of Greece
3019115610,2,Lake City Community College
238597064,2,Medical-Surgical School of Goa
3132438211,1,Regional Maritime Academy
4210141336,2,Hong Kong Automotive Industry Group
4210101540,2,РосГео
4387152367,1,Nanjing Power Supply Company
4210109183,2,Московский научно-исследовательский институт глазных болезней им. Гельмгольца
4210119342,1,East Orange VAMC
4387153047,4,Xiamen City Second Hospital
2800951401,1,J. Sargeant Reynolds Community College
4210102030,1,Institutul Național de Cercetare-Dezvoltare în Silvicultură „Marin Drăcea”
4210122581,1,Gene Signal International
4210125514,5,جامعة جيلالي ليابس سيدي بلعباس - جميع الحقوق محفوظة
4388891876,1,"Consejería de Universidad, Investigación e Innovación de la Junta de Andalucía"
151854742,2,Faculty of Medicine of Marília
4210090298,1,舞鶴工業高等専門学校
4210099723,1,Association of Data Processing Service Organizations
4210119848,1,USV Limited
4210089473,1,Instituto de Astrofísica e Ciências do Espaço
4210151906,1,Museo de Arte Popular
53218197,1,جامعة الخليج العربي
4387154868,1,وزارة الدفاع
4210138598,1,Hội Nhà báo Việt Nam
28290843,1,Prifysgol Surrey
4387154603,1,Lucie Burgers Foundation
4210108962,1,Little Haiti Housing Association
103402955,1,Petro Mohyla Black Sea State University
58077936,2,Societatea Literară Română
4391768280,1,United States Geological Survey Kansas Water Science Center
2802477126,1,今治明徳短期大学
168974976,2,Universidade da Rioxa
927589877,1,Russell Kelly Office Service
4210119654,1,아이파이브
4210164959,1,Société Canadienne de la Bioéthique Médicale
4210157155,2,Sichuan Provincial Institute of Chinese Materia Medica
4396570613,1,CESEP - Centro Superior de Ensino e Pesquisa de Machado
4387930219,1,IICiMed
4210141480,1,"Открытое акционерное общество ""Институт оптико-электронных информационных технологий"""
4210161799,4,Federal State Institution of Science of the Order of the Red Banner Institute of Chemistry of Silicates named after IV Grebenshchikov of the Russian Academy of Sciences
4210139285,3,Ośrodek Przetwarzania Informacji Państwowy Instytut Badawczy
4210167006,3,Sapientia University
3020662980,1,Wuhan Medical Treatment Center
4210152141,1,Global Citizenship Experience
4210119446,1,한국사회과학연구협의회
4210100178,1,Институт практического востоковедения
4210158073,2,"Federal State Scientific Institution ""National Research Institute of Public Health named after NA Semashko"" """
4210112646,1,Composantes Innées de la Réponse Immunitaire et Différenciation
3133026063,1,తెలంగాణ విశ్వవిద్యాలయము
2802180866,1,横浜市立大学附属市民総合医療センター
177537411,3,Московский государственный технический университет имени Н. Э. Баумана
97781171,1,人間総合科学大学
179651463,3,Pacific College
4210094174,1,Youth Organizations Umbrella
4210158361,1,East Midlands Housing Association
4210150487,1,"Xinxing Ductile Iron Pipes Co., Ltd."
134052481,2,哈尔滨师范大学
4210140618,2,Государственный аграрный университет Северного Зауралья
4210118459,1,Lietuvos Respublikos žemės ūkio ministerija
4210154490,3,"K. J. Somaiya Medical College, Hospital & Research Centre"
4210151806,1,American Century University
4210099779,1,college 21
4387152090,1,International Centre for Theoretical Physics South American Institute for Fundamental Research
4210130518,5,Fraunhofer EMB
1296452710,1,湖南涉外经济学院
114531698,3,Tokodai
131651094,2,Universidad de Denver
4210091572,1,ICGEB
4210115149,1,グラクソ・スミスクライン株式会社
2800084297,2,Rajiv Gandhi Indian Institute of Management Shillong
36399199,2,南京理工大学
4210136077,1,Polski Bank Komórek Macierzystych
123127086,1,Université centrale de caroline du nord
2799350497,1,واٹر اینڈ پاور ڈیولپمنٹ اتھارٹی
