source_id,source,abbreviation,source_type_id,country_iso_alpha2_code,host_organization_publisher_id,host_organization_institution_id,homepage_url,issn_l,openalex_id,mag_id,wikidata_id,fatcat_id,is_in_doaj,is_oa,apc_price_usd,updated_date,created_date
4210234265,International Journal of Chinese Education,,3.0,NL,4310320017.0,,https://us.sagepub.com/en-us/nam/international-journal-of-chinese-education/journal203712,2212-585X,S4210234265,,Q96332247,,1.0,1.0,0.0,2024-08-29,2022-02-03
111677466,Urban Policy and Research,,3.0,GB,4310320547.0,,https://www.tandfonline.com/toc/cupr20/current,0811-1146,S111677466,111677466.0,Q15753908,,0.0,0.0,,2024-08-29,2016-06-24
4306559702,電子情報通信学会大会講演論文集,,3.0,,,,,,S4306559702,,,,0.0,0.0,,2024-08-12,2022-10-17
4306468379,Cuvillier Verlag eBooks,,2.0,,,,,,S4306468379,,,,0.0,0.0,,2024-08-19,2022-10-17
4306465676,Art Gallery of Windsor eBooks,,2.0,,,,,,S4306465676,,,,0.0,0.0,,2024-06-26,2022-10-17
4306545779,四川畜牧兽医,,3.0,,,,,,S4306545779,,,,0.0,0.0,,2024-06-25,2022-10-17
4210190664,Glasnik Etnografskog instituta,,3.0,RS,4310322380.0,,http://www.doiserbia.nb.rs/journal.aspx?issn=0350-0861,0350-0861,S4210190664,,Q29043693,,1.0,1.0,0.0,2024-08-30,2022-02-03
4210171773,Aisthesis Pratiche linguaggi e saperi dell’estetico,Aisthesis (Pistoia),3.0,IT,4310320196.0,,https://oajournals.fupress.net/index.php/aisthesis/index,2035-8466,S4210171773,,Q50808319,iolnpw7zjrccfmnguhj42ww2s4,1.0,1.0,0.0,2024-08-26,2022-02-03
4306490067,UK-RAS Network eBooks,,2.0,,,,,,S4306490067,,,,0.0,0.0,,2024-06-26,2022-10-17
4306531508,Tabona: Revista de prehistoria y de arqueología,,3.0,,,,http://publica.webs.ull.es/publicaciones/detalle/revista-tabona/tabona-prehistoria-y-antropologia,,S4306531508,,Q28056716,,0.0,0.0,,2024-08-26,2022-10-17
4210213309,Annals of Neonatology Journal,,3.0,EG,,,http://www.annneo.com,2636-3569,S4210213309,,Q96702383,timplshbnrg4pmovlyr7rhwaru,1.0,1.0,0.0,2024-08-28,2022-02-03
122769203,Journal of Plant Interactions,,3.0,GB,4310320547.0,,https://www.tandfonline.com/toc/tjpi20/current,1742-9145,S122769203,122769203.0,Q15760522,,1.0,1.0,2306.0,2024-08-29,2016-06-24
4393919220,GIScience and geo-environmental modelling,,3.0,,,,,2730-7506,S4393919220,,,,0.0,0.0,,2024-06-26,2024-04-04
4306502199,Annales des sciences mathématiques du Québec,,3.0,,,,,,S4306502199,,,,0.0,0.0,,2024-08-12,2022-10-17
4210219680,Restaurant Business,,3.0,US,,,,0097-8043,S4210219680,,Q96331447,ueof3wo4yzb23pon5q2n7sq5y4,0.0,0.0,,2024-08-28,2022-02-03
4306541482,中国农机化,,3.0,,,,,,S4306541482,,,,0.0,0.0,,2024-06-25,2022-10-17
4210215171,POROS ONIM Jurnal Sosial Keagamaan,,3.0,ID,,,,2776-4532,S4210215171,,,,0.0,0.0,,2024-08-28,2022-02-03
4220651378,Journal of Criminology Sociology and Law,,3.0,NG,,,,2734-2328,S4220651378,,,,0.0,0.0,,2024-08-27,2022-03-10
4306515708,Journal of Japan Society of Fluid Mechanics,,3.0,,,,,,S4306515708,,,,0.0,0.0,,2024-08-12,2022-10-17
40489520,ANZ Journal of Surgery,,3.0,AU,4310320595.0,,https://anzjsurg.onlinelibrary.wiley.com/journal/14452197,1445-1433,S40489520,40489520.0,Q15751460,,0.0,0.0,3550.0,2024-08-29,2016-06-24
4210228110,Ornithology Research,Ornithol. res.,3.0,CH,4310319900.0,,https://www.springer.com/journal/43388,2662-673X,S4210228110,,Q96722764,gkpvgme655b53i5jdofpddri4i,0.0,0.0,2890.0,2024-08-28,2022-02-03
4387282185,JKM Jurnal Keperawatan Merdeka,,3.0,,,,,2809-302X,S4387282185,,,,0.0,0.0,,2024-08-08,2023-10-03
4210219541,JKIE (Journal Knowledge Industrial Engineering),,3.0,ID,,,,2541-4461,S4210219541,,Q96709948,ayrzu7c55fghnj2tbchm3kmxw4,0.0,0.0,,2024-08-26,2022-02-03
4306543007,京都大学高等教育叢書,,3.0,,4310313424.0,,https://repository.kulib.kyoto-u.ac.jp/dspace/handle/2433/53598,,S4306543007,,Q113479673,,0.0,0.0,,2024-06-26,2022-10-17
4210192816,Contemporary security studies,,5.0,GB,4310311648.0,,,2155-3432,S4210192816,,,wr2ubfemqbehnjyempqn2joasq,0.0,0.0,,2024-08-29,2022-02-03
4306543291,仏教学研究,,3.0,,,,,,S4306543291,,,,0.0,0.0,,2024-08-12,2022-10-17
4306488455,Juan Carlos Santillán Lima eBooks,,2.0,,,,,,S4306488455,,,,0.0,0.0,,2024-06-25,2022-10-17
4210212599,UKH Journal of Social Sciences,UKH j. soc. sci.,3.0,IQ,4310319159.0,,https://journals.ukh.edu.krd/index.php/ukhjss,2520-7806,S4210212599,,Q96731415,ayp23c2le5fd7dpwttdagkue3i,1.0,1.0,0.0,2024-08-26,2022-02-03
4210218274,Scientific Magazine UAKARI,,3.0,BR,,,http://www.uakari.org.br/index.php/UAKARI/index,1981-450X,S4210218274,,Q96729423,,0.0,1.0,,2024-08-26,2022-02-03
4210223000,JOURNAL OF PEDIATRIC CRITICAL CARE,,3.0,IN,4310320448.0,,http://www.jpcc.org.in/,2349-6592,S4210223000,,Q96720586,,1.0,1.0,0.0,2024-08-29,2022-02-03
4306523100,Prehistory and Ancient History,,3.0,,,,,,S4306523100,,,,0.0,0.0,,2024-08-19,2022-10-17
4306542025,中国电力教育：上,,3.0,,,,,,S4306542025,,,,0.0,0.0,,2024-08-28,2022-10-17
4306421073,Tourism Naturally,,1.0,,,,,,S4306421073,,,,0.0,0.0,,2024-06-26,2022-10-17
4210207995,TEMATICS Technology ManagemenT and Informatics Research Journals,,3.0,ID,,,,2798-530X,S4210207995,,,,0.0,0.0,,2024-08-26,2022-02-03
4306542568,中学英语园地：初中版,,3.0,,,,,,S4306542568,,,,0.0,0.0,,2024-06-24,2022-10-17
4306497428,1962 International Conference on High-Energy Physics at CERN,,1.0,,,,,,S4306497428,,,,0.0,0.0,,2024-08-19,2022-10-17
4210184019,THEOLOGICAL THOUGHT,,3.0,KR,,,,1227-4879,S4210184019,,,,0.0,1.0,,2024-07-24,2022-02-03
4387291939,مجلة كلية التربية بتفهنا الأشراف,,3.0,,4323237894.0,,,2974-4520,S4387291939,,,,0.0,0.0,,2024-07-23,2023-10-03
4387283301,REFEREN,,3.0,,,,,2830-652X,S4387283301,,,,0.0,0.0,,2024-08-13,2023-10-03
4210174300,Jurnal Geocivic,,3.0,ID,,,https://ejournal.unkhair.ac.id/index.php/geocivic/index,2301-4334,S4210174300,,Q96729309,,0.0,1.0,,2024-08-28,2022-02-03
4306503891,Avances en tecnología porcina,,3.0,,,,,,S4306503891,,,,0.0,0.0,,2024-08-19,2022-10-17
4210206239,Journal of Holistic Nursing Science,,3.0,ID,4310315145.0,,,2579-7751,S4210206239,,Q96715476,,0.0,1.0,,2024-08-29,2022-02-03
4306479633,Shedhalle eBooks,,2.0,,,,,,S4306479633,,,,0.0,0.0,,2024-06-25,2022-10-17
4210184296,Jurnal Optimasi Sistem Industri,,3.0,ID,4310314987.0,,http://josi.ft.unand.ac.id,2088-4842,S4210184296,,,,1.0,1.0,0.0,2024-08-29,2022-02-03
2764979506,Geriatrics Gerontology and Aging,,3.0,BR,,,http://ggaging.com,2447-2115,S2764979506,2764979506.0,,,1.0,1.0,0.0,2024-08-29,2017-10-27
4210220113,Silva Iaponicarum,,3.0,PL,4310317268.0,,https://silvajp.web.amu.edu.pl,1734-4328,S4210220113,,Q9336978,,0.0,1.0,,2024-08-26,2022-02-03
4306503335,ASME 1993 International Gas Turbine and Aeroengine Congress and Exposition,,3.0,,,,,,S4306503335,,,,0.0,0.0,,2024-08-14,2022-10-17
116469108,American Nineteenth Century History,,3.0,GB,4310319847.0,,https://www.tandfonline.com/toc/FANC/current/,1466-4658,S116469108,116469108.0,,,0.0,0.0,,2024-08-29,2016-06-24
162012394,Quarterly Report of Rtri,,3.0,,4353108622.0,,,,S162012394,162012394.0,,,0.0,0.0,,2024-08-29,2016-06-24
4210170450,Dehuidela/Revista latinoamericana de derechos humanos/Revista Latinoamericana de Derechos Humanos (San José),,3.0,CR,4310319185.0,,http://www.revistas.una.ac.cr/derechoshumanos,1659-3219,S4210170450,,Q50521493,,1.0,1.0,0.0,2024-08-26,2022-02-03
4306485680,開成出版 eBooks,,2.0,,,,,,S4306485680,,,,0.0,0.0,,2024-06-26,2022-10-17
2764532622,Journal of Asian Ceramic Societies,,3.0,GB,4310320547.0,,https://www.tandfonline.com/toc/tace20/current,2187-0764,S2764532622,2764532622.0,Q50815782,hxu2uycywjhzzmzfy6gjqny4zy,1.0,1.0,1134.0,2024-08-29,2017-10-27
4306556211,科协论坛：下半月,,3.0,,,,,,S4306556211,,,,0.0,0.0,,2024-06-26,2022-10-17
4210210328,Revista Colombiana de Neumología,,3.0,CO,,,http://revistas.asoneumocito.org/index.php/rcneumologia,0121-5426,S4210210328,,Q96720414,,0.0,0.0,,2024-08-28,2022-02-03
4210192709,European Institute for Food Law series,,5.0,NL,,,,1871-3483,S4210192709,,,hwp6qsqv4ne73ednynafq7ysiq,0.0,0.0,,2024-08-20,2022-02-03
4210189202,European Journal of Hospitality and Tourism Research,,3.0,GB,,,http://www.eajournals.org/journals/european-journal-of-hospitality-and-tourism-research-ejhtr,2054-6424,S4210189202,,Q96700439,,0.0,1.0,,2024-08-26,2022-02-03
4387278925,INTERNATIONAL JOURNAL ON ADVANCED TECHNOLOGY ENGINEERING AND INFORMATION SYSTEM (IJATEIS),,3.0,,,,,2828-5425,S4387278925,,,,0.0,0.0,,2024-08-14,2023-10-03
4306486425,CESA-Colegio de Estudios Superiores de Administración eBooks,,2.0,,,,,,S4306486425,,,,0.0,0.0,,2024-08-26,2022-10-17
4210232127,Kodifikasia,,3.0,ID,4310314970.0,,https://jurnal.iainponorogo.ac.id/index.php/kodifikasia/index,1907-6371,S4210232127,,,,1.0,1.0,0.0,2024-08-29,2022-02-03
4210178727,Journal of Surgery Open Access,,3.0,US,,,https://www.sciforschenonline.org/journals/surgery-open-access/index.php,2470-0991,S4210178727,,Q96723650,oqf6ui4irjb6de7ujqfzfmvm6u,0.0,1.0,,2024-08-26,2022-02-03
4306536804,خلاصه مقالات همايش ملي فرآورده هاي طبيعي و گياهان دارويي,,3.0,,,,,,S4306536804,,,,0.0,0.0,,2024-08-26,2022-10-17
4306501282,Aktuel naturvidenskab,,3.0,,,,http://aktuelnaturvidenskab.dk,1399-2309,S4306501282,,Q4701895,,0.0,0.0,,2024-08-12,2022-10-17
4306465534,Archäologie Schweiz eBooks,,2.0,,,,,,S4306465534,,,,0.0,0.0,,2024-08-12,2022-10-17
4306519377,MCM : Monthly construction magazine,,3.0,,,,,,S4306519377,,,,0.0,0.0,,2024-06-25,2022-10-17
4306508607,Ecoforum Journal,,3.0,,,,,,S4306508607,,,,0.0,0.0,,2024-08-28,2022-10-17
4306545222,厦门科技,,3.0,,,,,,S4306545222,,,,0.0,0.0,,2024-06-24,2022-10-17
4210228298,AT TA DIB,,3.0,ID,4310315285.0,,https://ejournal.unida.gontor.ac.id/index.php/tadib/index,0216-9142,S4210228298,,,,1.0,1.0,0.0,2024-07-23,2022-02-03
4210217054,China Accounting and Finance Review,,3.0,HK,,,http://www.globalsciencejournals.com/journal/40570,1029-807X,S4210217054,,Q15757570,,1.0,1.0,0.0,2024-08-29,2022-02-03
4306478857,RIBA eBooks,,2.0,,,,,,S4306478857,,,,0.0,0.0,,2024-08-12,2022-10-17
4306506794,Concilium: Revista internacional de teología,,3.0,,,,,,S4306506794,,,,0.0,0.0,,2024-08-29,2022-10-17
4306506608,ComHumanitas: revista científica de comunicación,,3.0,,,,,,S4306506608,,,,0.0,0.0,,2024-08-27,2022-10-17
4210236831,Cuaderna Vía,,3.0,US,,,,2472-7237,S4210236831,,,,0.0,0.0,,2024-08-19,2022-02-03
4210217248,Sprache - Gesellschaft - Geschichte,,2.0,DE,,,,1865-665X,S4210217248,,,cbiav5xdi5chdma4hrlpp5fywa,0.0,0.0,,2024-06-25,2022-02-03
4210216605,Synergies Canada,,3.0,CA,,,http://synergies.lib.uoguelph.ca/,1920-4051,S4210216605,,Q96733714,gctldmqnqzgbrd2jfjaenplvqi,0.0,0.0,,2024-08-28,2022-02-03
4306512613,IBM Tech Disclosure Bull,,3.0,,,,,,S4306512613,,,,0.0,0.0,,2024-08-12,2022-10-17
4306553724,法政大学大学院紀要,,3.0,,,,https://hosei.repo.nii.ac.jp/?action=repository_opensearch&index_id=1401,,S4306553724,,Q113474708,,0.0,0.0,,2024-06-25,2022-10-17
4306504654,BOLETÍN DE GEOLOGÍA,,3.0,CO,,,http://revistas.uis.edu.co/index.php/revistaboletindegeologia,,S4306504654,,Q50432900,,0.0,0.0,,2024-06-26,2022-10-17
4306524581,Prosiding FRIMA (Festival Riset Ilmiah Manajemen dan Akuntansi),,3.0,,,,,,S4306524581,,,,0.0,0.0,,2024-08-26,2022-10-17
4210172709,RADIOFIZIKA I ELEKTRONIKA,,3.0,UA,,,http://re-journal.org.ua,1028-821X,S4210172709,,Q96716114,,1.0,1.0,0.0,2024-08-19,2022-02-03
4306474907,Le Souffle d'Or eBooks,,2.0,,,,,,S4306474907,,,,0.0,0.0,,2024-06-24,2022-10-17
2764495100,Journal of Xian University Engineering Science and Technology,,3.0,,,,,,S2764495100,2764495100.0,,,0.0,0.0,,2024-08-12,2017-10-27
2764769978,African Music Journal of the International Library of African Music,,3.0,ZA,4310315337.0,,http://journal.ru.ac.za/index.php/africanmusic/index,0065-4019,S2764769978,2764769978.0,Q15756686,,0.0,1.0,,2024-08-29,2017-10-27
4210178282,Russian Journal of Comparative Law,,3.0,SK,4310312704.0,,http://ejournal41.com,2411-7994,S4210178282,,Q96726559,,0.0,0.0,,2024-08-28,2022-02-03
4306556049,福山市立女子短期大学紀要,,3.0,,,,,,S4306556049,,,,0.0,0.0,,2024-08-12,2022-10-17
4306474866,lePetitLitteraire.fr eBooks,,2.0,,,,,,S4306474866,,,,0.0,0.0,,2024-06-24,2022-10-17
4210191721,Soil forensics,,5.0,CH,4310319972.0,,,2214-4293,S4210191721,,,,0.0,0.0,,2024-08-30,2022-02-03
4210208091,Sainteks Jurnal Sains dan Teknik,,3.0,ID,,,http://ejournal.uicm-unbar.ac.id/index.php/sainteks,2685-8304,S4210208091,,Q96727148,5rikwvpfe5bafb4g6ei7zdpdza,0.0,0.0,,2024-08-27,2022-02-03
4210220587,Revista Cadernos do Ceom,,3.0,BR,4310312532.0,,http://bell.unochapeco.edu.br/revistas/index.php/rcc,1413-8409,S4210220587,,Q96719920,,1.0,1.0,0.0,2024-08-28,2022-02-03
121852782,Journal of Global Marketing,,3.0,US,4310320547.0,,https://www.tandfonline.com/toc/wglo20/current,0891-1762,S121852782,121852782.0,Q15764396,,0.0,0.0,,2024-08-29,2016-06-24
4306507346,Cuadernos Dieciochistas,,3.0,,4310321104.0,,http://campus.usal.es/~revistas_trabajo/index.php/1576-7914,1576-7914,S4306507346,,Q50518124,,1.0,1.0,0.0,2024-08-29,2022-10-17
4363605512,Elemente der angewandten Elektronik,,5.0,,,,,,S4363605512,,,,0.0,0.0,,2024-06-25,2023-04-11
4387288408,Arab Researcher,,3.0,,,,,2709-0639,S4387288408,,,,0.0,0.0,,2024-08-25,2023-10-03
4306537841,مجله علمی دانشکده پرستاری و مامایی همدان,,3.0,,,,,,S4306537841,,,,0.0,0.0,,2024-06-25,2022-10-17
4306470234,Ernst Eulenburg eBooks,,2.0,,,,,,S4306470234,,,,0.0,0.0,,2024-06-26,2022-10-17
4306534005,usra,,3.0,,,,,,S4306534005,,,,0.0,0.0,,2024-08-12,2022-10-17
164062316,International Journal of Information Security,,3.0,DE,4310319900.0,,https://www.springer.com/journal/10207,1615-5262,S164062316,164062316.0,Q2195044,,0.0,0.0,3190.0,2024-08-29,2016-06-24
4306464275,Walter Scott eBooks,,2.0,,,,,,S4306464275,,,,0.0,0.0,,2024-08-12,2022-10-17
4210212274,Диалог со временем,,3.0,RU,,,http://roii.ru/publications/dialogue,2073-7564,S4210212274,,Q20807896,imbmwo5tyfea5j4tf5ni72j4he,0.0,0.0,,2024-08-19,2022-02-03
2764891891,Geriatric medicine,,3.0,,,,,,S2764891891,2764891891.0,,,0.0,0.0,,2024-08-12,2017-10-27
4387280525,Hybris,,3.0,,,,,1689-4286,S4387280525,,,,1.0,1.0,0.0,2024-08-08,2023-10-03
4363604822,Encyclopedia of Deception,,3.0,,,,,,S4363604822,,,,0.0,0.0,,2024-06-25,2023-04-11
4306549385,招生考试通讯：高考版,,3.0,,,,,,S4306549385,,,,0.0,0.0,,2024-06-26,2022-10-17
4210239468,Conocimiento para el Desarrollo,,3.0,PE,,,https://revista.usanpedro.edu.pe/index.php/CPD,2225-0794,S4210239468,,Q96702821,,0.0,1.0,,2024-08-26,2022-02-03
4210177053,Respati,,3.0,ID,,,,1907-2430,S4210177053,,,,0.0,0.0,,2024-08-29,2022-02-03
4306418195,Digital Games Research Association,,1.0,,,,,,S4306418195,,,,0.0,0.0,,2024-08-27,2022-10-17
4306554769,现代科学仪器,,3.0,,,,,,S4306554769,,,,0.0,0.0,,2024-06-26,2022-10-17
4210239966,International Journal of Cancer and Oncology,,3.0,US,,,http://www.ommegaonline.com/form/currentissue-12-International%20Journal%20of%20Cancer%20and%20Oncology,2377-0902,S4210239966,,Q27726661,f3saobzotfeflfmx6osjkbimfu,0.0,1.0,,2024-08-26,2022-02-03
4306527492,Revista iberoamericana de psicomotricidad y técnicas corporales,,3.0,,,,,,S4306527492,,,,0.0,0.0,,2024-08-28,2022-10-17
4210240024,Ag(o)ra,,5.0,FR,,,,2119-9787,S4210240024,,,,0.0,0.0,,2024-08-26,2022-02-03
4306548598,廊坊师范学院学报：自然科学版,,3.0,,,,,,S4306548598,,,,0.0,0.0,,2024-06-26,2022-10-17
4393914102,Middle East dentistry & oral health,,3.0,,,,,0266-8874,S4393914102,,,,0.0,0.0,,2024-06-26,2024-04-04
4210211974,JUSS (Jurnal Sains dan Sistem Informasi),,3.0,ID,,,,2614-8277,S4210211974,,,,0.0,0.0,,2024-08-27,2022-02-03
4306529824,Shenjing Jiepouxue Zazhi,,3.0,,,,,,S4306529824,,,,0.0,0.0,,2024-08-12,2022-10-17
4306463583,Magyar Történelmi Társulat eBooks,,2.0,,,,,,S4306463583,,,,0.0,0.0,,2024-08-12,2022-10-17
4306402210,FIKT (University of Southampton),,4.0,,,4210137823.0,,,S4306402210,,,,0.0,1.0,,2024-06-26,2022-10-17
34189589,Periodica Polytechnica Civil Engineering,,3.0,HU,4310315438.0,,,0553-6626,S34189589,34189589.0,,,0.0,1.0,,2024-08-29,2016-06-24
2765041826,Welding and cutting,,3.0,DE,,,,1612-3433,S2765041826,2765041826.0,Q96334905,j55kvm63g5ae5j7mydkiwcf4ha,0.0,0.0,,2024-08-26,2017-10-27
4306537979,مطالعات کاربردی علوم زیستی در ورزش,,3.0,,,,,,S4306537979,,,,0.0,0.0,,2024-08-26,2022-10-17
4210225190,Muwazah,,3.0,ID,,,http://e-journal.stain-pekalongan.ac.id/index.php/Muwazah,2085-8353,S4210225190,,Q96717118,,0.0,0.0,,2024-08-29,2022-02-03
4306511351,Geomodel 2019,,3.0,,,,,,S4306511351,,,,0.0,0.0,,2024-06-26,2022-10-17
4210167833,Spirit Publik Jurnal Administrasi Publik,,3.0,ID,,,,1907-0489,S4210167833,,,,0.0,0.0,,2024-08-28,2022-02-03
4306542508,中学数学研究（江西师大）,,3.0,,,,,,S4306542508,,,,0.0,0.0,,2024-06-26,2022-10-17
2764510806,Shanxi nongye daxue xuebao. Ziran kexue ban,,3.0,CN,4361729643.0,,,1671-8151,S2764510806,2764510806.0,,dc7zlwzlfnhlpcauseb5bhnjjy,0.0,0.0,,2024-08-26,2017-10-27
4210172040,Bakaba Jurnal Sejarah Kebudayaan dan Kependidikan,,3.0,ID,4310315107.0,,,2089-6808,S4210172040,,,,0.0,1.0,,2024-08-20,2022-02-03
74043983,Revista chilena de historia del derecho,,3.0,CL,4310315478.0,,http://www.historiadelderecho.uchile.cl/,0716-5447,S74043983,74043983.0,Q18394188,,0.0,0.0,,2024-08-26,2016-06-24
4306499834,8th International Conference on Transport and Mobility for Elderly and Disabled PeopleLoughborough University of Technology,,1.0,,,,,,S4306499834,,,,0.0,0.0,,2024-08-15,2022-10-17
4387292043,European Journal of Medical and Health Research,,3.0,,,,,2786-8524,S4387292043,,,,0.0,0.0,,2024-08-30,2023-10-03
31672787,The European Journal of Contraception & Reproductive Health Care,,3.0,GB,4310320547.0,,http://www.tandfonline.com/iejc,1362-5187,S31672787,31672787.0,Q7732609,,0.0,0.0,,2024-08-29,2016-06-24
4210194100,Revista Intellector,,3.0,BR,4310312466.0,,http://www.cenegri.org.br/intellector/ojs-2.4.3/index.php/intellector/index,1807-1260,S4210194100,,Q50552536,,1.0,1.0,0.0,2024-07-23,2022-02-03
4210194038,Journal of Islamic Economic and Business Research,,3.0,ID,,,,2798-1207,S4210194038,,,,1.0,1.0,0.0,2024-08-26,2022-02-03
4210194737,Advanced Business and Finance,,3.0,CA,,,http://www.consortiumpublisher.ca/jnb?jnb=Advanced+Business+and+Finance,2520-5951,S4210194737,,Q96696995,i3q475eofbc5dc5y2vcem4nxb4,0.0,1.0,,2024-07-23,2022-02-03
4306495222,한국무용연구,,3.0,,,,,,S4306495222,,,,0.0,0.0,,2024-08-12,2022-10-17
2764883586,Aquaculture Reports,,3.0,NL,4310320990.0,,https://www.journals.elsevier.com/aquaculture-reports,2352-5134,S2764883586,2764883586.0,Q50811904,slvbup6vhnaqzdznydwwusmyje,1.0,1.0,1590.0,2024-08-29,2017-10-27
2765017321,Foshan Ceramics,,3.0,,,,,,S2765017321,2765017321.0,,,0.0,0.0,,2024-08-12,2017-10-27
4387281590,IJIE International Journal of Islamic Education,,3.0,,,,,2830-3989,S4387281590,,,,0.0,0.0,,2024-08-21,2023-10-03
4210222009,International Journal of Online Dispute Resolution,,3.0,NL,4310319987.0,,http://www.international-odr.com,2352-5002,S4210222009,,Q96714363,,0.0,0.0,,2024-08-26,2022-02-03
4306490237,Universidade de São Paulo. Museu de Arqueologia e Etnologia eBooks,,2.0,,,,,,S4306490237,,,,0.0,0.0,,2024-08-19,2022-10-17
16299171,˜The œelectronic journal of human sexuality,,3.0,US,,,https://www.ejhs.org/,1545-5556,S16299171,16299171.0,Q5358261,kydefbvk3fhkxg6g7jgbiz6bae,0.0,0.0,,2024-08-29,2016-06-24
4393915020,Revue roumaine de morphologie et d'embryologie,,3.0,,,,,0377-4945,S4393915020,,,,0.0,0.0,,2024-06-26,2024-04-04
4306465414,Anim Publishing eBooks,,2.0,,,,,,S4306465414,,,,0.0,0.0,,2024-08-12,2022-10-17
4393914584,Ornicar ?,,3.0,,,,,0336-223X,S4393914584,,,,0.0,0.0,,2024-06-26,2024-04-04
4306543813,全日本鍼灸学会学術大会抄録集,,3.0,,,,,,S4306543813,,,,0.0,0.0,,2024-06-26,2022-10-17
4210224875,Maternal & Neonatal Health Journal,,3.0,ID,,,,2774-4396,S4210224875,,,,0.0,0.0,,2024-08-29,2022-02-03
4210171088,Mustansiria Dental Journal,,3.0,IQ,,,,1813-8500,S4210171088,,,,0.0,0.0,,2024-08-29,2022-02-03
4210222297,Global Knowledge and Convergence Association,,3.0,KR,,,,2635-5620,S4210222297,,,,0.0,0.0,,2024-07-23,2022-02-03
42104779,Journal of International Dispute Settlement,,3.0,GB,4310311648.0,,https://academic.oup.com/jids,2040-3585,S42104779,42104779.0,,,0.0,0.0,4151.0,2024-08-29,2016-06-24
4306533985,Urtx: Revista cultural de l'Urgell,,3.0,,,,,,S4306533985,,,,0.0,0.0,,2024-08-20,2022-10-17
4393913666,AIDS-Forschung,,3.0,,,,,0179-3098,S4393913666,,,,0.0,0.0,,2024-06-26,2024-04-04
4306498635,2020 Annual Meeting,,3.0,,,,,,S4306498635,,,,0.0,0.0,,2024-06-26,2022-10-17
4210215564,Experimental & Clinical Hepatology,,3.0,PL,4310317397.0,,,1734-3038,S4210215564,,Q96326755,tgmhhx6sebdl3nfrhqjlffq74y,0.0,0.0,,2024-08-27,2022-02-03
4306506428,"Clínica veterinaria de pequeños animales: revista oficial de AVEPA, Asociación Veterinaria Española de Especialistas en Pequeños Animales",,3.0,,,,,,S4306506428,,,,0.0,0.0,,2024-08-27,2022-10-17
4210220860,Identities Journal for Politics Gender and Culture,,3.0,MK,,,http://identitiesjournal.edu.mk,1857-8616,S4210220860,,Q15758100,hy2bzdcpa5csnfymfhyuaaxm3y,1.0,1.0,10.0,2024-08-29,2022-02-03
4306489547,Scholar Open eBooks,,2.0,,,,,,S4306489547,,,,0.0,0.0,,2024-06-24,2022-10-17
2926108394,Jurnal Pengabdian Kepada Masyarakat,,3.0,ID,4310314959.0,,https://jurnal.ugm.ac.id/jpkm,2460-9447,S2926108394,2926108394.0,,,1.0,1.0,0.0,2024-08-29,2019-04-11
4306468705,"Deutsche Grammophon , Gakken [distributor] eBooks",,2.0,,,,,,S4306468705,,,,0.0,0.0,,2024-06-26,2022-10-17
4306486880,Editora Coleta Científica eBooks,,2.0,,,,,,S4306486880,,,,0.0,0.0,,2024-08-19,2022-10-17
4306501094,AHS International Forum 67,,3.0,,,,,,S4306501094,,,,0.0,0.0,,2024-08-24,2022-10-17
4306505838,Center on Reinventing Public Education,,3.0,,,,,,S4306505838,,,,0.0,0.0,,2024-08-30,2022-10-17
197761248,Cancer Detection and Prevention,,3.0,NL,4310320990.0,,https://www.journals.elsevier.com/cancer-detection-and-prevention,0361-090X,S197761248,197761248.0,Q2534486,,0.0,0.0,,2024-08-29,2016-06-24
4210215314,Journal of Applied Mechanical Engineering and Renewable Energy,,3.0,ID,,,,2775-1031,S4210215314,,,,0.0,0.0,,2024-08-27,2022-02-03
4306498571,2019 Second International Conference on Advanced Computational and Communication Paradigms (ICACCP),,1.0,,,,,,S4306498571,,,,0.0,0.0,,2024-08-15,2022-10-17
4387278300,Information Scientist,,3.0,,4310320017.0,,,0020-0263,S4387278300,,,,0.0,0.0,,2024-06-25,2023-10-03
4387289955,Indonesian Journal of Educational Science and Technology,,3.0,,,,,2985-7287,S4387289955,,,,0.0,0.0,,2024-07-23,2023-10-03
4387291806,Jurnal Kajian Manajemen Dakwah,,3.0,,,,,2685-7146,S4387291806,,,,0.0,0.0,,2024-08-25,2023-10-03
4210226679,Public Productivity Review,,3.0,US,,,http://www.jstor.org/journals/03616681.html,0361-6681,S4210226679,,Q53953156,,0.0,0.0,,2024-08-29,2022-02-03
4306504980,BSAFR,,3.0,,,,,,S4306504980,,,,0.0,0.0,,2024-08-12,2022-10-17
4210220015,Kompass Dermatologie,,3.0,CH,,,http://www.karger.com?issn=2296-536X,2296-5424,S4210220015,,Q96720967,,0.0,0.0,,2024-08-29,2022-02-03
119469986,Journal of Membrane Science,,3.0,NL,4310320990.0,,http://www.elsevier.com/wps/find/journaldescription.cws_home/502692/description,0376-7388,S119469986,119469986.0,Q6295552,,0.0,0.0,4750.0,2024-08-29,2016-06-24
4210182365,JOURNAL OF ADVANCED RESEARCH IN MECHANICAL ENGINEERING AND TECHNOLOGY,,3.0,IN,,,http://technology.adrpublications.com/index.php/JoARMET,2454-8650,S4210182365,,Q96710642,kkkyo7omfre2xeggfrovsa6nzu,0.0,0.0,,2024-08-12,2022-02-03
